peak_id	gene_id	gene_name	chrom	peak_start	peak_end	tss_pos	strand	distance_bp	compartment	method	score	r	pvalue	fdr
chr1:12142800-12143300	ENSG00000011021	CLCN6	chr1	12142800	12143300	11806095	+	336955	immune	method4_paired	0.46736726	0.46736726	0.0	0.0
chr1:12142800-12143300	ENSG00000028137	TNFRSF1B	chr1	12142800	12143300	12166990	+	23940	immune	method4_paired	0.5677557	0.5677557	0.0	0.0
chr1:12142800-12143300	ENSG00000048707	VPS13D	chr1	12142800	12143300	12230029	+	86979	immune	method4_paired	0.50181884	0.50181884	0.0	0.0
chr1:12142800-12143300	ENSG00000177000	MTHFR	chr1	12142800	12143300	11806454	-	336596	immune	method4_paired	0.54209375	0.54209375	0.0	0.0
chr1:12143610-12144110	ENSG00000011021	CLCN6	chr1	12143610	12144110	11806095	+	337765	immune	method4_paired	0.501816	0.501816	0.0	0.0
chr1:12143610-12144110	ENSG00000028137	TNFRSF1B	chr1	12143610	12144110	12166990	+	23130	immune	method4_paired	0.6092462	0.6092462	0.0	0.0
chr1:12143610-12144110	ENSG00000048707	VPS13D	chr1	12143610	12144110	12230029	+	86169	immune	method4_paired	0.5495702	0.5495702	0.0	0.0
chr1:12143610-12144110	ENSG00000162496	DHRS3	chr1	12143610	12144110	12618209	-	474349	immune	method4_paired	0.45489296	0.45489296	0.0	0.0
chr1:12143610-12144110	ENSG00000177000	MTHFR	chr1	12143610	12144110	11806454	-	337406	immune	method4_paired	0.5661011	0.5661011	0.0	0.0
chr1:12150362-12150862	ENSG00000028137	TNFRSF1B	chr1	12150362	12150862	12166990	+	16378	immune	method4_paired	0.4537491	0.4537491	0.0	0.0
chr1:12150362-12150862	ENSG00000162496	DHRS3	chr1	12150362	12150862	12618209	-	467597	immune	method4_paired	0.5037471	0.5037471	0.0	0.0
chr1:12153216-12153716	ENSG00000011021	CLCN6	chr1	12153216	12153716	11806095	+	347371	immune	method4_paired	0.47217858	0.47217858	0.0	0.0
chr1:12153216-12153716	ENSG00000028137	TNFRSF1B	chr1	12153216	12153716	12166990	+	13524	immune	method4_paired	0.64364135	0.64364135	0.0	0.0
chr1:12153216-12153716	ENSG00000048707	VPS13D	chr1	12153216	12153716	12230029	+	76563	immune	method4_paired	0.5452275	0.5452275	0.0	0.0
chr1:12153216-12153716	ENSG00000162496	DHRS3	chr1	12153216	12153716	12618209	-	464743	immune	method4_paired	0.50930965	0.50930965	0.0	0.0
chr1:12153216-12153716	ENSG00000177000	MTHFR	chr1	12153216	12153716	11806454	-	347012	immune	method4_paired	0.51380515	0.51380515	0.0	0.0
chr1:12157852-12158352	ENSG00000028137	TNFRSF1B	chr1	12157852	12158352	12166990	+	8888	immune	method4_paired	0.49400726	0.49400726	0.0	0.0
chr1:12168410-12168910	ENSG00000162496	DHRS3	chr1	12168410	12168910	12618209	-	449549	immune	method4_paired	0.47246188	0.47246188	0.0	0.0
chr1:12171854-12172354	ENSG00000028137	TNFRSF1B	chr1	12171854	12172354	12166990	+	5114	immune	method4_paired	0.496428	0.496428	0.0	0.0
chr1:12171854-12172354	ENSG00000162496	DHRS3	chr1	12171854	12172354	12618209	-	446105	immune	method4_paired	0.46948427	0.46948427	0.0	0.0
chr1:12173636-12174136	ENSG00000162496	DHRS3	chr1	12173636	12174136	12618209	-	444323	immune	method4_paired	0.4733743	0.4733743	0.0	0.0
chr1:12175083-12175583	ENSG00000028137	TNFRSF1B	chr1	12175083	12175583	12166990	+	8343	immune	method4_paired	0.5200631	0.5200631	0.0	0.0
chr1:12175083-12175583	ENSG00000162496	DHRS3	chr1	12175083	12175583	12618209	-	442876	immune	method4_paired	0.49636668	0.49636668	0.0	0.0
chr1:12178078-12178578	ENSG00000162496	DHRS3	chr1	12178078	12178578	12618209	-	439881	immune	method4_paired	0.47644904	0.47644904	0.0	0.0
chr1:12179011-12179511	ENSG00000028137	TNFRSF1B	chr1	12179011	12179511	12166990	+	12271	immune	method4_paired	0.48037523	0.48037523	0.0	0.0
chr1:12180259-12180759	ENSG00000011021	CLCN6	chr1	12180259	12180759	11806095	+	374414	immune	method4_paired	0.48014435	0.48014435	0.0	0.0
chr1:12180259-12180759	ENSG00000028137	TNFRSF1B	chr1	12180259	12180759	12166990	+	13519	immune	method4_paired	0.62791723	0.62791723	0.0	0.0
chr1:12180259-12180759	ENSG00000048707	VPS13D	chr1	12180259	12180759	12230029	+	49520	immune	method4_paired	0.4585644	0.4585644	0.0	0.0
chr1:12180259-12180759	ENSG00000083444	PLOD1	chr1	12180259	12180759	11934204	+	246305	immune	method4_paired	0.4551967	0.4551967	0.0	0.0
chr1:12180259-12180759	ENSG00000162496	DHRS3	chr1	12180259	12180759	12618209	-	437700	immune	method4_paired	0.5016439	0.5016439	0.0	0.0
chr1:12180259-12180759	ENSG00000177000	MTHFR	chr1	12180259	12180759	11806454	-	374055	immune	method4_paired	0.5842951	0.5842951	0.0	0.0
chr1:12180259-12180759	ENSG00000177674	AGTRAP	chr1	12180259	12180759	11736083	+	444426	immune	method4_paired	0.46111524	0.46111524	0.0	0.0
chr1:12181054-12181554	ENSG00000028137	TNFRSF1B	chr1	12181054	12181554	12166990	+	14314	immune	method4_paired	0.45066267	0.45066267	0.0	0.0
chr1:12181820-12182320	ENSG00000028137	TNFRSF1B	chr1	12181820	12182320	12166990	+	15080	immune	method4_paired	0.46649095	0.46649095	0.0	0.0
chr1:12184178-12184678	ENSG00000011021	CLCN6	chr1	12184178	12184678	11806095	+	378333	immune	method4_paired	0.5597416	0.5597416	0.0	0.0
chr1:12184178-12184678	ENSG00000028137	TNFRSF1B	chr1	12184178	12184678	12166990	+	17438	immune	method4_paired	0.65367764	0.65367764	0.0	0.0
chr1:12184178-12184678	ENSG00000048707	VPS13D	chr1	12184178	12184678	12230029	+	45601	immune	method4_paired	0.5018492	0.5018492	0.0	0.0
chr1:12184178-12184678	ENSG00000083444	PLOD1	chr1	12184178	12184678	11934204	+	250224	immune	method4_paired	0.51205134	0.51205134	0.0	0.0
chr1:12184178-12184678	ENSG00000162496	DHRS3	chr1	12184178	12184678	12618209	-	433781	immune	method4_paired	0.5139418	0.5139418	0.0	0.0
chr1:12184178-12184678	ENSG00000177000	MTHFR	chr1	12184178	12184678	11806454	-	377974	immune	method4_paired	0.6381312	0.6381312	0.0	0.0
chr1:12184178-12184678	ENSG00000177674	AGTRAP	chr1	12184178	12184678	11736083	+	448345	immune	method4_paired	0.4952232	0.4952232	0.0	0.0
chr1:12184976-12185476	ENSG00000028137	TNFRSF1B	chr1	12184976	12185476	12166990	+	18236	immune	method4_paired	0.53579926	0.53579926	0.0	0.0
chr1:12184976-12185476	ENSG00000177000	MTHFR	chr1	12184976	12185476	11806454	-	378772	immune	method4_paired	0.48854467	0.48854467	0.0	0.0
chr1:12185773-12186273	ENSG00000028137	TNFRSF1B	chr1	12185773	12186273	12166990	+	19033	immune	method4_paired	0.5370542	0.5370542	0.0	0.0
chr1:12185773-12186273	ENSG00000162496	DHRS3	chr1	12185773	12186273	12618209	-	432186	immune	method4_paired	0.4697885	0.4697885	0.0	0.0
chr1:12194579-12195079	ENSG00000028137	TNFRSF1B	chr1	12194579	12195079	12166990	+	27839	immune	method4_paired	0.4867473	0.4867473	0.0	0.0
chr1:12194579-12195079	ENSG00000177000	MTHFR	chr1	12194579	12195079	11806454	-	388375	immune	method4_paired	0.4596198	0.4596198	0.0	0.0
chr1:12196590-12197090	ENSG00000011021	CLCN6	chr1	12196590	12197090	11806095	+	390745	immune	method4_paired	0.5121134	0.5121134	0.0	0.0
chr1:12196590-12197090	ENSG00000028137	TNFRSF1B	chr1	12196590	12197090	12166990	+	29850	immune	method4_paired	0.6404434	0.6404434	0.0	0.0
chr1:12196590-12197090	ENSG00000048707	VPS13D	chr1	12196590	12197090	12230029	+	33189	immune	method4_paired	0.47224092	0.47224092	0.0	0.0
chr1:12196590-12197090	ENSG00000083444	PLOD1	chr1	12196590	12197090	11934204	+	262636	immune	method4_paired	0.45500565	0.45500565	0.0	0.0
chr1:12196590-12197090	ENSG00000162496	DHRS3	chr1	12196590	12197090	12618209	-	421369	immune	method4_paired	0.4896754	0.4896754	0.0	0.0
chr1:12196590-12197090	ENSG00000177000	MTHFR	chr1	12196590	12197090	11806454	-	390386	immune	method4_paired	0.58759487	0.58759487	0.0	0.0
chr1:12196590-12197090	ENSG00000177674	AGTRAP	chr1	12196590	12197090	11736083	+	460757	immune	method4_paired	0.48125947	0.48125947	0.0	0.0
chr1:12210501-12211001	ENSG00000162496	DHRS3	chr1	12210501	12211001	12618209	-	407458	immune	method4_paired	-0.48909163	-0.48909163	0.0	0.0
chr1:12344453-12344953	ENSG00000028137	TNFRSF1B	chr1	12344453	12344953	12166990	+	177713	immune	method4_paired	0.53347504	0.53347504	0.0	0.0
chr1:12344453-12344953	ENSG00000048707	VPS13D	chr1	12344453	12344953	12230029	+	114674	immune	method4_paired	0.452027	0.452027	0.0	0.0
chr1:12376725-12377225	ENSG00000028137	TNFRSF1B	chr1	12376725	12377225	12166990	+	209985	immune	method4_paired	0.5220381	0.5220381	0.0	0.0
chr1:12380888-12381388	ENSG00000028137	TNFRSF1B	chr1	12380888	12381388	12166990	+	214148	immune	method4_paired	0.4857284	0.4857284	0.0	0.0
chr1:12381429-12381929	ENSG00000028137	TNFRSF1B	chr1	12381429	12381929	12166990	+	214689	immune	method4_paired	0.49609748	0.49609748	0.0	0.0
chr1:12510274-12510774	ENSG00000028137	TNFRSF1B	chr1	12510274	12510774	12166990	+	343534	immune	method4_paired	0.5443006	0.5443006	0.0	0.0
chr1:12510274-12510774	ENSG00000162496	DHRS3	chr1	12510274	12510774	12618209	-	107685	immune	method4_paired	0.5624022	0.5624022	0.0	0.0
chr1:12595820-12596320	ENSG00000028137	TNFRSF1B	chr1	12595820	12596320	12166990	+	429080	immune	method4_paired	0.45331123	0.45331123	0.0	0.0
chr1:12595820-12596320	ENSG00000162496	DHRS3	chr1	12595820	12596320	12618209	-	22139	immune	method4_paired	0.46301875	0.46301875	0.0	0.0
chr1:12596532-12597032	ENSG00000028137	TNFRSF1B	chr1	12596532	12597032	12166990	+	429792	immune	method4_paired	0.48706576	0.48706576	0.0	0.0
chr1:12596532-12597032	ENSG00000162496	DHRS3	chr1	12596532	12597032	12618209	-	21427	immune	method4_paired	0.4877203	0.4877203	0.0	0.0
chr1:12597720-12598220	ENSG00000028137	TNFRSF1B	chr1	12597720	12598220	12166990	+	430980	immune	method4_paired	0.47077537	0.47077537	0.0	0.0
chr1:12601916-12602416	ENSG00000162496	DHRS3	chr1	12601916	12602416	12618209	-	16043	immune	method4_paired	0.45717496	0.45717496	0.0	0.0
chr1:12604290-12604790	ENSG00000162496	DHRS3	chr1	12604290	12604790	12618209	-	13669	immune	method4_paired	0.47393456	0.47393456	0.0	0.0
chr1:12615591-12616091	ENSG00000028137	TNFRSF1B	chr1	12615591	12616091	12166990	+	448851	immune	method4_paired	0.57823634	0.57823634	0.0	0.0
chr1:12615591-12616091	ENSG00000048707	VPS13D	chr1	12615591	12616091	12230029	+	385812	immune	method4_paired	0.47129503	0.47129503	0.0	0.0
chr1:12615591-12616091	ENSG00000162496	DHRS3	chr1	12615591	12616091	12618209	-	2368	immune	method4_paired	0.5183053	0.5183053	0.0	0.0
chr1:12617509-12618009	ENSG00000162496	DHRS3	chr1	12617509	12618009	12618209	-	450	immune	method4_paired	0.5076544	0.5076544	0.0	0.0
chr1:12618125-12618625	ENSG00000028137	TNFRSF1B	chr1	12618125	12618625	12166990	+	451385	immune	method4_paired	0.49853975	0.49853975	0.0	0.0
chr1:12618125-12618625	ENSG00000162496	DHRS3	chr1	12618125	12618625	12618209	-	166	immune	method4_paired	0.60629606	0.60629606	0.0	0.0
chr1:12618946-12619446	ENSG00000162496	DHRS3	chr1	12618946	12619446	12618209	-	987	immune	method4_paired	0.503302	0.503302	0.0	0.0
chr1:12619775-12620275	ENSG00000162496	DHRS3	chr1	12619775	12620275	12618209	-	1816	immune	method4_paired	0.5085964	0.5085964	0.0	0.0
chr1:13667732-13668232	ENSG00000116731	PRDM2	chr1	13667732	13668232	13700187	+	32205	immune	method4_paired	0.6281311	0.6281311	0.0	0.0
chr1:13713517-13714017	ENSG00000116731	PRDM2	chr1	13713517	13714017	13700187	+	13580	immune	method4_paired	0.46765518	0.46765518	0.0	0.0
chr1:15016435-15016935	ENSG00000142621	FHAD1	chr1	15016435	15016935	15236520	+	219835	immune	method4_paired	0.537834	0.537834	0.0	0.0
chr1:15016435-15016935	ENSG00000171729	TMEM51	chr1	15016435	15016935	15152531	+	135846	immune	method4_paired	0.52811676	0.52811676	0.0	0.0
chr1:15112177-15112677	ENSG00000142621	FHAD1	chr1	15112177	15112677	15236520	+	124093	immune	method4_paired	0.633366	0.633366	0.0	0.0
chr1:15112177-15112677	ENSG00000171729	TMEM51	chr1	15112177	15112677	15152531	+	40104	immune	method4_paired	0.6313229	0.6313229	0.0	0.0
chr1:15128435-15128935	ENSG00000142621	FHAD1	chr1	15128435	15128935	15236520	+	107835	immune	method4_paired	0.56320226	0.56320226	0.0	0.0
chr1:15128435-15128935	ENSG00000171729	TMEM51	chr1	15128435	15128935	15152531	+	23846	immune	method4_paired	0.6219702	0.6219702	0.0	0.0
chr1:15135568-15136068	ENSG00000142621	FHAD1	chr1	15135568	15136068	15236520	+	100702	immune	method4_paired	0.4942474	0.4942474	0.0	0.0
chr1:15135568-15136068	ENSG00000171729	TMEM51	chr1	15135568	15136068	15152531	+	16713	immune	method4_paired	0.4530601	0.4530601	0.0	0.0
chr1:15137503-15138003	ENSG00000142621	FHAD1	chr1	15137503	15138003	15236520	+	98767	immune	method4_paired	0.49889362	0.49889362	0.0	0.0
chr1:15137503-15138003	ENSG00000171729	TMEM51	chr1	15137503	15138003	15152531	+	14778	immune	method4_paired	0.49533868	0.49533868	0.0	0.0
chr1:15138119-15138619	ENSG00000142621	FHAD1	chr1	15138119	15138619	15236520	+	98151	immune	method4_paired	0.4615077	0.4615077	0.0	0.0
chr1:15141746-15142246	ENSG00000142621	FHAD1	chr1	15141746	15142246	15236520	+	94524	immune	method4_paired	0.543041	0.543041	0.0	0.0
chr1:15141746-15142246	ENSG00000171729	TMEM51	chr1	15141746	15142246	15152531	+	10535	immune	method4_paired	0.54505366	0.54505366	0.0	0.0
chr1:15142836-15143336	ENSG00000142621	FHAD1	chr1	15142836	15143336	15236520	+	93434	immune	method4_paired	0.6308956	0.6308956	0.0	0.0
chr1:15142836-15143336	ENSG00000171729	TMEM51	chr1	15142836	15143336	15152531	+	9445	immune	method4_paired	0.57380074	0.57380074	0.0	0.0
chr1:15146877-15147377	ENSG00000142621	FHAD1	chr1	15146877	15147377	15236520	+	89393	immune	method4_paired	0.5487258	0.5487258	0.0	0.0
chr1:15146877-15147377	ENSG00000171729	TMEM51	chr1	15146877	15147377	15152531	+	5404	immune	method4_paired	0.5654471	0.5654471	0.0	0.0
chr1:15152510-15153010	ENSG00000142621	FHAD1	chr1	15152510	15153010	15236520	+	83760	immune	method4_paired	0.64669317	0.64669317	0.0	0.0
chr1:15152510-15153010	ENSG00000142634	EFHD2	chr1	15152510	15153010	15409887	+	257127	immune	method4_paired	0.516366	0.516366	0.0	0.0
chr1:15152510-15153010	ENSG00000171729	TMEM51	chr1	15152510	15153010	15152531	+	229	immune	method4_paired	0.7316985	0.7316985	0.0	0.0
chr1:15152510-15153010	ENSG00000197312	DDI2	chr1	15152510	15153010	15617457	+	464697	immune	method4_paired	0.4645737	0.4645737	0.0	0.0
chr1:15153440-15153940	ENSG00000142621	FHAD1	chr1	15153440	15153940	15236520	+	82830	immune	method4_paired	0.68043196	0.68043196	0.0	0.0
chr1:15153440-15153940	ENSG00000142634	EFHD2	chr1	15153440	15153940	15409887	+	256197	immune	method4_paired	0.54807574	0.54807574	0.0	0.0
chr1:15153440-15153940	ENSG00000171729	TMEM51	chr1	15153440	15153940	15152531	+	1159	immune	method4_paired	0.765718	0.765718	0.0	0.0
chr1:15153440-15153940	ENSG00000197312	DDI2	chr1	15153440	15153940	15617457	+	463767	immune	method4_paired	0.47671083	0.47671083	0.0	0.0
chr1:15153963-15154463	ENSG00000142621	FHAD1	chr1	15153963	15154463	15236520	+	82307	immune	method4_paired	0.5250234	0.5250234	0.0	0.0
chr1:15153963-15154463	ENSG00000142634	EFHD2	chr1	15153963	15154463	15409887	+	255674	immune	method4_paired	0.4738047	0.4738047	0.0	0.0
chr1:15153963-15154463	ENSG00000171729	TMEM51	chr1	15153963	15154463	15152531	+	1682	immune	method4_paired	0.63264865	0.63264865	0.0	0.0
chr1:15154564-15155064	ENSG00000142621	FHAD1	chr1	15154564	15155064	15236520	+	81706	immune	method4_paired	0.4780591	0.4780591	0.0	0.0
chr1:15154564-15155064	ENSG00000171729	TMEM51	chr1	15154564	15155064	15152531	+	2283	immune	method4_paired	0.5742661	0.5742661	0.0	0.0
chr1:15168332-15168832	ENSG00000142621	FHAD1	chr1	15168332	15168832	15236520	+	67938	immune	method4_paired	0.5161292	0.5161292	0.0	0.0
chr1:15168332-15168832	ENSG00000171729	TMEM51	chr1	15168332	15168832	15152531	+	16051	immune	method4_paired	0.53890884	0.53890884	0.0	0.0
chr1:15172337-15172837	ENSG00000142621	FHAD1	chr1	15172337	15172837	15236520	+	63933	immune	method4_paired	0.47588807	0.47588807	0.0	0.0
chr1:15172337-15172837	ENSG00000171729	TMEM51	chr1	15172337	15172837	15152531	+	20056	immune	method4_paired	0.48560286	0.48560286	0.0	0.0
chr1:15179102-15179602	ENSG00000171729	TMEM51	chr1	15179102	15179602	15152531	+	26821	immune	method4_paired	0.49848768	0.49848768	0.0	0.0
chr1:15224233-15224733	ENSG00000116786	PLEKHM2	chr1	15224233	15224733	15684319	+	459836	immune	method4_paired	0.57994246	0.57994246	0.0	0.0
chr1:15224233-15224733	ENSG00000142621	FHAD1	chr1	15224233	15224733	15236520	+	12037	immune	method4_paired	0.68394345	0.68394345	0.0	0.0
chr1:15224233-15224733	ENSG00000142634	EFHD2	chr1	15224233	15224733	15409887	+	185404	immune	method4_paired	0.453993	0.453993	0.0	0.0
chr1:15224233-15224733	ENSG00000171729	TMEM51	chr1	15224233	15224733	15152531	+	71952	immune	method4_paired	0.663122	0.663122	0.0	0.0
chr1:15224233-15224733	ENSG00000197312	DDI2	chr1	15224233	15224733	15617457	+	392974	immune	method4_paired	0.45981422	0.45981422	0.0	0.0
chr1:15224814-15225314	ENSG00000116786	PLEKHM2	chr1	15224814	15225314	15684319	+	459255	immune	method4_paired	0.5167717	0.5167717	0.0	0.0
chr1:15224814-15225314	ENSG00000142621	FHAD1	chr1	15224814	15225314	15236520	+	11456	immune	method4_paired	0.57611495	0.57611495	0.0	0.0
chr1:15224814-15225314	ENSG00000171729	TMEM51	chr1	15224814	15225314	15152531	+	72533	immune	method4_paired	0.59942013	0.59942013	0.0	0.0
chr1:15231612-15232112	ENSG00000116786	PLEKHM2	chr1	15231612	15232112	15684319	+	452457	immune	method4_paired	0.4766241	0.4766241	0.0	0.0
chr1:15231612-15232112	ENSG00000142621	FHAD1	chr1	15231612	15232112	15236520	+	4658	immune	method4_paired	0.5323389	0.5323389	0.0	0.0
chr1:15231612-15232112	ENSG00000171729	TMEM51	chr1	15231612	15232112	15152531	+	79331	immune	method4_paired	0.6213129	0.6213129	0.0	0.0
chr1:15245877-15246377	ENSG00000116786	PLEKHM2	chr1	15245877	15246377	15684319	+	438192	immune	method4_paired	0.56199676	0.56199676	0.0	0.0
chr1:15245877-15246377	ENSG00000142621	FHAD1	chr1	15245877	15246377	15236520	+	9607	immune	method4_paired	0.7178418	0.7178418	0.0	0.0
chr1:15245877-15246377	ENSG00000171729	TMEM51	chr1	15245877	15246377	15152531	+	93596	immune	method4_paired	0.6811092	0.6811092	0.0	0.0
chr1:15245877-15246377	ENSG00000197312	DDI2	chr1	15245877	15246377	15617457	+	371330	immune	method4_paired	0.46300316	0.46300316	0.0	0.0
chr1:15246944-15247444	ENSG00000116786	PLEKHM2	chr1	15246944	15247444	15684319	+	437125	immune	method4_paired	0.45922506	0.45922506	0.0	0.0
chr1:15246944-15247444	ENSG00000142621	FHAD1	chr1	15246944	15247444	15236520	+	10674	immune	method4_paired	0.53581667	0.53581667	0.0	0.0
chr1:15246944-15247444	ENSG00000171729	TMEM51	chr1	15246944	15247444	15152531	+	94663	immune	method4_paired	0.5589926	0.5589926	0.0	0.0
chr1:15247590-15248090	ENSG00000142621	FHAD1	chr1	15247590	15248090	15236520	+	11320	immune	method4_paired	0.5344274	0.5344274	0.0	0.0
chr1:15247590-15248090	ENSG00000171729	TMEM51	chr1	15247590	15248090	15152531	+	95309	immune	method4_paired	0.52980494	0.52980494	0.0	0.0
chr1:15257366-15257866	ENSG00000116786	PLEKHM2	chr1	15257366	15257866	15684319	+	426703	immune	method4_paired	0.48810732	0.48810732	0.0	0.0
chr1:15257366-15257866	ENSG00000142621	FHAD1	chr1	15257366	15257866	15236520	+	21096	immune	method4_paired	0.63055307	0.63055307	0.0	0.0
chr1:15257366-15257866	ENSG00000171729	TMEM51	chr1	15257366	15257866	15152531	+	105085	immune	method4_paired	0.5980996	0.5980996	0.0	0.0
chr1:15258126-15258626	ENSG00000116786	PLEKHM2	chr1	15258126	15258626	15684319	+	425943	immune	method4_paired	0.5791691	0.5791691	0.0	0.0
chr1:15258126-15258626	ENSG00000142621	FHAD1	chr1	15258126	15258626	15236520	+	21856	immune	method4_paired	0.6566663	0.6566663	0.0	0.0
chr1:15258126-15258626	ENSG00000142634	EFHD2	chr1	15258126	15258626	15409887	+	151511	immune	method4_paired	0.47734082	0.47734082	0.0	0.0
chr1:15258126-15258626	ENSG00000171729	TMEM51	chr1	15258126	15258626	15152531	+	105845	immune	method4_paired	0.64537	0.64537	0.0	0.0
chr1:15258770-15259270	ENSG00000116786	PLEKHM2	chr1	15258770	15259270	15684319	+	425299	immune	method4_paired	0.6030325	0.6030325	0.0	0.0
chr1:15258770-15259270	ENSG00000142621	FHAD1	chr1	15258770	15259270	15236520	+	22500	immune	method4_paired	0.76148045	0.76148045	0.0	0.0
chr1:15258770-15259270	ENSG00000171729	TMEM51	chr1	15258770	15259270	15152531	+	106489	immune	method4_paired	0.7105845	0.7105845	0.0	0.0
chr1:15258770-15259270	ENSG00000197312	DDI2	chr1	15258770	15259270	15617457	+	358437	immune	method4_paired	0.48793942	0.48793942	0.0	0.0
chr1:15259504-15260004	ENSG00000116786	PLEKHM2	chr1	15259504	15260004	15684319	+	424565	immune	method4_paired	0.4692838	0.4692838	0.0	0.0
chr1:15259504-15260004	ENSG00000142621	FHAD1	chr1	15259504	15260004	15236520	+	23234	immune	method4_paired	0.57024735	0.57024735	0.0	0.0
chr1:15259504-15260004	ENSG00000171729	TMEM51	chr1	15259504	15260004	15152531	+	107223	immune	method4_paired	0.55443996	0.55443996	0.0	0.0
chr1:15260245-15260745	ENSG00000116786	PLEKHM2	chr1	15260245	15260745	15684319	+	423824	immune	method4_paired	0.53978133	0.53978133	0.0	0.0
chr1:15260245-15260745	ENSG00000142621	FHAD1	chr1	15260245	15260745	15236520	+	23975	immune	method4_paired	0.5960891	0.5960891	0.0	0.0
chr1:15260245-15260745	ENSG00000171729	TMEM51	chr1	15260245	15260745	15152531	+	107964	immune	method4_paired	0.5773591	0.5773591	0.0	0.0
chr1:15261109-15261609	ENSG00000116786	PLEKHM2	chr1	15261109	15261609	15684319	+	422960	immune	method4_paired	0.64680034	0.64680034	0.0	0.0
chr1:15261109-15261609	ENSG00000142621	FHAD1	chr1	15261109	15261609	15236520	+	24839	immune	method4_paired	0.7512997	0.7512997	0.0	0.0
chr1:15261109-15261609	ENSG00000142634	EFHD2	chr1	15261109	15261609	15409887	+	148528	immune	method4_paired	0.4982467	0.4982467	0.0	0.0
chr1:15261109-15261609	ENSG00000171729	TMEM51	chr1	15261109	15261609	15152531	+	108828	immune	method4_paired	0.7420666	0.7420666	0.0	0.0
chr1:15261109-15261609	ENSG00000197312	DDI2	chr1	15261109	15261609	15617457	+	356098	immune	method4_paired	0.5113337	0.5113337	0.0	0.0
chr1:15261966-15262466	ENSG00000116786	PLEKHM2	chr1	15261966	15262466	15684319	+	422103	immune	method4_paired	0.48107135	0.48107135	0.0	0.0
chr1:15261966-15262466	ENSG00000142621	FHAD1	chr1	15261966	15262466	15236520	+	25696	immune	method4_paired	0.4960324	0.4960324	0.0	0.0
chr1:15261966-15262466	ENSG00000171729	TMEM51	chr1	15261966	15262466	15152531	+	109685	immune	method4_paired	0.5220375	0.5220375	0.0	0.0
chr1:15262635-15263135	ENSG00000116786	PLEKHM2	chr1	15262635	15263135	15684319	+	421434	immune	method4_paired	0.51254773	0.51254773	0.0	0.0
chr1:15262635-15263135	ENSG00000142621	FHAD1	chr1	15262635	15263135	15236520	+	26365	immune	method4_paired	0.6519117	0.6519117	0.0	0.0
chr1:15262635-15263135	ENSG00000171729	TMEM51	chr1	15262635	15263135	15152531	+	110354	immune	method4_paired	0.587225	0.587225	0.0	0.0
chr1:15265300-15265800	ENSG00000142621	FHAD1	chr1	15265300	15265800	15236520	+	29030	immune	method4_paired	0.50630176	0.50630176	0.0	0.0
chr1:15265300-15265800	ENSG00000171729	TMEM51	chr1	15265300	15265800	15152531	+	113019	immune	method4_paired	0.508085	0.508085	0.0	0.0
chr1:15266231-15266731	ENSG00000142621	FHAD1	chr1	15266231	15266731	15236520	+	29961	immune	method4_paired	0.492459	0.492459	0.0	0.0
chr1:15266231-15266731	ENSG00000171729	TMEM51	chr1	15266231	15266731	15152531	+	113950	immune	method4_paired	0.4760576	0.4760576	0.0	0.0
chr1:15272433-15272933	ENSG00000116786	PLEKHM2	chr1	15272433	15272933	15684319	+	411636	immune	method4_paired	0.5618765	0.5618765	0.0	0.0
chr1:15272433-15272933	ENSG00000142621	FHAD1	chr1	15272433	15272933	15236520	+	36163	immune	method4_paired	0.5894422	0.5894422	0.0	0.0
chr1:15272433-15272933	ENSG00000142634	EFHD2	chr1	15272433	15272933	15409887	+	137204	immune	method4_paired	0.46423906	0.46423906	0.0	0.0
chr1:15272433-15272933	ENSG00000171729	TMEM51	chr1	15272433	15272933	15152531	+	120152	immune	method4_paired	0.6330345	0.6330345	0.0	0.0
chr1:15275856-15276356	ENSG00000116786	PLEKHM2	chr1	15275856	15276356	15684319	+	408213	immune	method4_paired	0.5732966	0.5732966	0.0	0.0
chr1:15275856-15276356	ENSG00000142621	FHAD1	chr1	15275856	15276356	15236520	+	39586	immune	method4_paired	0.76755303	0.76755303	0.0	0.0
chr1:15275856-15276356	ENSG00000171729	TMEM51	chr1	15275856	15276356	15152531	+	123575	immune	method4_paired	0.69933474	0.69933474	0.0	0.0
chr1:15275856-15276356	ENSG00000197312	DDI2	chr1	15275856	15276356	15617457	+	341351	immune	method4_paired	0.46330434	0.46330434	0.0	0.0
chr1:15276676-15277176	ENSG00000171729	TMEM51	chr1	15276676	15277176	15152531	+	124395	immune	method4_paired	0.46675926	0.46675926	0.0	0.0
chr1:15277465-15277965	ENSG00000116786	PLEKHM2	chr1	15277465	15277965	15684319	+	406604	immune	method4_paired	0.45720643	0.45720643	0.0	0.0
chr1:15277465-15277965	ENSG00000142621	FHAD1	chr1	15277465	15277965	15236520	+	41195	immune	method4_paired	0.63080305	0.63080305	0.0	0.0
chr1:15277465-15277965	ENSG00000171729	TMEM51	chr1	15277465	15277965	15152531	+	125184	immune	method4_paired	0.57053685	0.57053685	0.0	0.0
chr1:15296951-15297451	ENSG00000142621	FHAD1	chr1	15296951	15297451	15236520	+	60681	immune	method4_paired	0.46368816	0.46368816	0.0	0.0
chr1:15324234-15324734	ENSG00000142621	FHAD1	chr1	15324234	15324734	15236520	+	87964	immune	method4_paired	0.48068973	0.48068973	0.0	0.0
