peak_id	gene_id	gene_name	chrom	peak_start	peak_end	tss_pos	strand	distance_bp	compartment	method	score	r	pvalue	fdr
chr1:12147326-12147826	ENSG00000028137	TNFRSF1B	chr1	12147326	12147826	12166990	+	19414	stromal	method4_paired	0.55847985	0.55847985	0.0	0.0
chr1:12150639-12151139	ENSG00000028137	TNFRSF1B	chr1	12150639	12151139	12166990	+	16101	stromal	method4_paired	0.4560199	0.4560199	0.0	0.0
chr1:12153346-12153846	ENSG00000028137	TNFRSF1B	chr1	12153346	12153846	12166990	+	13394	stromal	method4_paired	0.4540154	0.4540154	0.0	0.0
chr1:12161132-12161632	ENSG00000028137	TNFRSF1B	chr1	12161132	12161632	12166990	+	5608	stromal	method4_paired	0.5028186	0.5028186	0.0	0.0
chr1:12161796-12162296	ENSG00000028137	TNFRSF1B	chr1	12161796	12162296	12166990	+	4944	stromal	method4_paired	0.7220309	0.7220309	0.0	0.0
chr1:12162299-12162799	ENSG00000028137	TNFRSF1B	chr1	12162299	12162799	12166990	+	4441	stromal	method4_paired	0.5393749	0.5393749	0.0	0.0
chr1:12166711-12167211	ENSG00000028137	TNFRSF1B	chr1	12166711	12167211	12166990	+	29	stromal	method4_paired	0.66375995	0.66375995	0.0	0.0
chr1:12167321-12167821	ENSG00000028137	TNFRSF1B	chr1	12167321	12167821	12166990	+	581	stromal	method4_paired	0.5210954	0.5210954	0.0	0.0
chr1:12168375-12168875	ENSG00000028137	TNFRSF1B	chr1	12168375	12168875	12166990	+	1635	stromal	method4_paired	0.5263274	0.5263274	0.0	0.0
chr1:12173473-12173973	ENSG00000028137	TNFRSF1B	chr1	12173473	12173973	12166990	+	6733	stromal	method4_paired	0.5578619	0.5578619	0.0	0.0
chr1:12175127-12175627	ENSG00000028137	TNFRSF1B	chr1	12175127	12175627	12166990	+	8387	stromal	method4_paired	0.45547646	0.45547646	0.0	0.0
chr1:12178062-12178562	ENSG00000028137	TNFRSF1B	chr1	12178062	12178562	12166990	+	11322	stromal	method4_paired	0.52854645	0.52854645	0.0	0.0
chr1:12178990-12179490	ENSG00000028137	TNFRSF1B	chr1	12178990	12179490	12166990	+	12250	stromal	method4_paired	0.50971204	0.50971204	0.0	0.0
chr1:12185461-12185961	ENSG00000028137	TNFRSF1B	chr1	12185461	12185961	12166990	+	18721	stromal	method4_paired	0.5056739	0.5056739	0.0	0.0
chr1:12229735-12230235	ENSG00000048707	VPS13D	chr1	12229735	12230235	12230029	+	44	stromal	method4_paired	0.4840474	0.4840474	0.0	0.0
chr1:12305385-12305885	ENSG00000162496	DHRS3	chr1	12305385	12305885	12618209	-	312574	stromal	method4_paired	0.4653037	0.4653037	0.0	0.0
chr1:12305385-12305885	ENSG00000204518	AADACL4	chr1	12305385	12305885	12644084	+	338449	stromal	method4_paired	0.4934782	0.4934782	0.0	0.0
chr1:12344499-12344999	ENSG00000162496	DHRS3	chr1	12344499	12344999	12618209	-	273460	stromal	method4_paired	0.4541152	0.4541152	0.0	0.0
chr1:12435568-12436068	ENSG00000028137	TNFRSF1B	chr1	12435568	12436068	12166990	+	268828	stromal	method4_paired	0.4683092	0.4683092	0.0	0.0
chr1:12457735-12458235	ENSG00000162496	DHRS3	chr1	12457735	12458235	12618209	-	160224	stromal	method4_paired	0.488352	0.488352	0.0	0.0
chr1:12499813-12500313	ENSG00000162496	DHRS3	chr1	12499813	12500313	12618209	-	118146	stromal	method4_paired	0.51632684	0.51632684	0.0	0.0
chr1:12547096-12547596	ENSG00000162496	DHRS3	chr1	12547096	12547596	12618209	-	70863	stromal	method4_paired	0.49776912	0.49776912	0.0	0.0
chr1:12593495-12593995	ENSG00000162496	DHRS3	chr1	12593495	12593995	12618209	-	24464	stromal	method4_paired	0.462132	0.462132	0.0	0.0
chr1:12604357-12604857	ENSG00000028137	TNFRSF1B	chr1	12604357	12604857	12166990	+	437617	stromal	method4_paired	0.5231581	0.5231581	0.0	0.0
chr1:13583473-13583973	ENSG00000162493	PDPN	chr1	13583473	13583973	13583464	+	259	stromal	method4_paired	0.5848225	0.5848225	0.0	0.0
chr1:13583473-13583973	ENSG00000189337	KAZN	chr1	13583473	13583973	13892791	+	309068	stromal	method4_paired	0.45479983	0.45479983	0.0	0.0
chr1:13584407-13584907	ENSG00000162493	PDPN	chr1	13584407	13584907	13583464	+	1193	stromal	method4_paired	0.5474224	0.5474224	0.0	0.0
chr1:13585882-13586382	ENSG00000162493	PDPN	chr1	13585882	13586382	13583464	+	2668	stromal	method4_paired	0.55094266	0.55094266	0.0	0.0
chr1:13593379-13593879	ENSG00000162493	PDPN	chr1	13593379	13593879	13583464	+	10165	stromal	method4_paired	0.7406476	0.7406476	0.0	0.0
chr1:13593379-13593879	ENSG00000189337	KAZN	chr1	13593379	13593879	13892791	+	299162	stromal	method4_paired	0.6349137	0.6349137	0.0	0.0
chr1:13599729-13600229	ENSG00000162493	PDPN	chr1	13599729	13600229	13583464	+	16515	stromal	method4_paired	0.49521464	0.49521464	0.0	0.0
chr1:13605078-13605578	ENSG00000162493	PDPN	chr1	13605078	13605578	13583464	+	21864	stromal	method4_paired	0.55008155	0.55008155	0.0	0.0
chr1:13605078-13605578	ENSG00000189337	KAZN	chr1	13605078	13605578	13892791	+	287463	stromal	method4_paired	0.5641441	0.5641441	0.0	0.0
chr1:13619912-13620412	ENSG00000162493	PDPN	chr1	13619912	13620412	13583464	+	36698	stromal	method4_paired	0.56192744	0.56192744	0.0	0.0
chr1:13619912-13620412	ENSG00000189337	KAZN	chr1	13619912	13620412	13892791	+	272629	stromal	method4_paired	0.5522047	0.5522047	0.0	0.0
chr1:13661474-13661974	ENSG00000162493	PDPN	chr1	13661474	13661974	13583464	+	78260	stromal	method4_paired	0.49663708	0.49663708	0.0	0.0
chr1:13662412-13662912	ENSG00000162493	PDPN	chr1	13662412	13662912	13583464	+	79198	stromal	method4_paired	0.5206282	0.5206282	0.0	0.0
chr1:13662412-13662912	ENSG00000189337	KAZN	chr1	13662412	13662912	13892791	+	230129	stromal	method4_paired	0.5368186	0.5368186	0.0	0.0
chr1:13699984-13700484	ENSG00000116731	PRDM2	chr1	13699984	13700484	13700187	+	47	stromal	method4_paired	0.45122424	0.45122424	0.0	0.0
chr1:13749036-13749536	ENSG00000116731	PRDM2	chr1	13749036	13749536	13700187	+	49099	stromal	method4_paired	0.53094316	0.53094316	0.0	0.0
chr1:13782214-13782714	ENSG00000162493	PDPN	chr1	13782214	13782714	13583464	+	199000	stromal	method4_paired	0.45453185	0.45453185	0.0	0.0
chr1:13948687-13949187	ENSG00000162493	PDPN	chr1	13948687	13949187	13583464	+	365473	stromal	method4_paired	0.5705481	0.5705481	0.0	0.0
chr1:13948687-13949187	ENSG00000189337	KAZN	chr1	13948687	13949187	13892791	+	56146	stromal	method4_paired	0.5850658	0.5850658	0.0	0.0
chr1:13949357-13949857	ENSG00000162493	PDPN	chr1	13949357	13949857	13583464	+	366143	stromal	method4_paired	0.48935494	0.48935494	0.0	0.0
chr1:13949357-13949857	ENSG00000189337	KAZN	chr1	13949357	13949857	13892791	+	56816	stromal	method4_paired	0.47018602	0.47018602	0.0	0.0
chr1:13965730-13966230	ENSG00000189337	KAZN	chr1	13965730	13966230	13892791	+	73189	stromal	method4_paired	0.5500653	0.5500653	0.0	0.0
chr1:14109008-14109508	ENSG00000189337	KAZN	chr1	14109008	14109508	13892791	+	216467	stromal	method4_paired	0.51440215	0.51440215	0.0	0.0
chr1:14109979-14110479	ENSG00000189337	KAZN	chr1	14109979	14110479	13892791	+	217438	stromal	method4_paired	0.51955277	0.51955277	0.0	0.0
chr1:14113432-14113932	ENSG00000189337	KAZN	chr1	14113432	14113932	13892791	+	220891	stromal	method4_paired	0.48712155	0.48712155	0.0	0.0
chr1:14238496-14238996	ENSG00000189337	KAZN	chr1	14238496	14238996	13892791	+	345955	stromal	method4_paired	0.74161583	0.74161583	0.0	0.0
chr1:14242090-14242590	ENSG00000189337	KAZN	chr1	14242090	14242590	13892791	+	349549	stromal	method4_paired	0.5579679	0.5579679	0.0	0.0
chr1:14254142-14254642	ENSG00000189337	KAZN	chr1	14254142	14254642	13892791	+	361601	stromal	method4_paired	0.47934526	0.47934526	0.0	0.0
chr1:14254850-14255350	ENSG00000189337	KAZN	chr1	14254850	14255350	13892791	+	362309	stromal	method4_paired	0.4854998	0.4854998	0.0	0.0
chr1:14255656-14256156	ENSG00000189337	KAZN	chr1	14255656	14256156	13892791	+	363115	stromal	method4_paired	0.51636344	0.51636344	0.0	0.0
chr1:14259036-14259536	ENSG00000189337	KAZN	chr1	14259036	14259536	13892791	+	366495	stromal	method4_paired	0.66488844	0.66488844	0.0	0.0
chr1:14259609-14260109	ENSG00000189337	KAZN	chr1	14259609	14260109	13892791	+	367068	stromal	method4_paired	0.6341011	0.6341011	0.0	0.0
chr1:14304520-14305020	ENSG00000189337	KAZN	chr1	14304520	14305020	13892791	+	411979	stromal	method4_paired	0.5619361	0.5619361	0.0	0.0
chr1:14340141-14340641	ENSG00000189337	KAZN	chr1	14340141	14340641	13892791	+	447600	stromal	method4_paired	0.45488837	0.45488837	0.0	0.0
chr1:14350206-14350706	ENSG00000189337	KAZN	chr1	14350206	14350706	13892791	+	457665	stromal	method4_paired	0.5364749	0.5364749	0.0	0.0
chr1:14352838-14353338	ENSG00000189337	KAZN	chr1	14352838	14353338	13892791	+	460297	stromal	method4_paired	0.5457097	0.5457097	0.0	0.0
chr1:14365406-14365906	ENSG00000189337	KAZN	chr1	14365406	14365906	13892791	+	472865	stromal	method4_paired	0.4891314	0.4891314	0.0	0.0
chr1:15409627-15410127	ENSG00000116786	PLEKHM2	chr1	15409627	15410127	15684319	+	274442	stromal	method4_paired	0.462287	0.462287	0.0	0.0
chr1:15524096-15524596	ENSG00000065526	SPEN	chr1	15524096	15524596	15836094	+	311748	stromal	method4_paired	0.5178788	0.5178788	0.0	0.0
chr1:15524096-15524596	ENSG00000197312	DDI2	chr1	15524096	15524596	15617457	+	93111	stromal	method4_paired	0.46328288	0.46328288	0.0	0.0
chr1:15524697-15525197	ENSG00000065526	SPEN	chr1	15524697	15525197	15836094	+	311147	stromal	method4_paired	0.5420806	0.5420806	0.0	0.0
chr1:15524697-15525197	ENSG00000116138	DNAJC16	chr1	15524697	15525197	15526812	+	1865	stromal	method4_paired	0.45381448	0.45381448	0.0	0.0
chr1:15524697-15525197	ENSG00000197312	DDI2	chr1	15524697	15525197	15617457	+	92510	stromal	method4_paired	0.46498197	0.46498197	0.0	0.0
chr1:15526489-15526989	ENSG00000065526	SPEN	chr1	15526489	15526989	15836094	+	309355	stromal	method4_paired	0.5311241	0.5311241	0.0	0.0
chr1:15617128-15617628	ENSG00000065526	SPEN	chr1	15617128	15617628	15836094	+	218716	stromal	method4_paired	0.50046045	0.50046045	0.0	0.0
chr1:15757610-15758110	ENSG00000162458	FBLIM1	chr1	15757610	15758110	15756606	+	1254	stromal	method4_paired	0.4779367	0.4779367	0.0	0.0
chr1:15759895-15760395	ENSG00000162458	FBLIM1	chr1	15759895	15760395	15756606	+	3539	stromal	method4_paired	0.45479423	0.45479423	0.0	0.0
chr1:15760802-15761302	ENSG00000162458	FBLIM1	chr1	15760802	15761302	15756606	+	4446	stromal	method4_paired	0.5250956	0.5250956	0.0	0.0
chr1:15764376-15764876	ENSG00000162458	FBLIM1	chr1	15764376	15764876	15756606	+	8020	stromal	method4_paired	0.4511332	0.4511332	0.0	0.0
chr1:15765706-15766206	ENSG00000162458	FBLIM1	chr1	15765706	15766206	15756606	+	9350	stromal	method4_paired	0.48215836	0.48215836	0.0	0.0
chr1:15834711-15835211	ENSG00000065526	SPEN	chr1	15834711	15835211	15836094	+	1133	stromal	method4_paired	0.47684094	0.47684094	0.0	0.0
chr1:15835691-15836191	ENSG00000065526	SPEN	chr1	15835691	15836191	15836094	+	153	stromal	method4_paired	0.45272192	0.45272192	0.0	0.0
chr1:15847453-15847953	ENSG00000065526	SPEN	chr1	15847453	15847953	15836094	+	11609	stromal	method4_paired	0.50934875	0.50934875	0.0	0.0
chr1:15975859-15976359	ENSG00000065526	SPEN	chr1	15975859	15976359	15836094	+	140015	stromal	method4_paired	0.4589692	0.4589692	0.0	0.0
chr1:16012486-16012986	ENSG00000173641	HSPB7	chr1	16012486	16012986	16019593	-	6857	stromal	method4_paired	0.5624582	0.5624582	0.0	0.0
chr1:16013129-16013629	ENSG00000173641	HSPB7	chr1	16013129	16013629	16019593	-	6214	stromal	method4_paired	0.6107438	0.6107438	0.0	0.0
chr1:16014599-16015099	ENSG00000173641	HSPB7	chr1	16014599	16015099	16019593	-	4744	stromal	method4_paired	0.48017216	0.48017216	0.0	0.0
chr1:16015209-16015709	ENSG00000173641	HSPB7	chr1	16015209	16015709	16019593	-	4134	stromal	method4_paired	0.51064175	0.51064175	0.0	0.0
chr1:16015962-16016462	ENSG00000173641	HSPB7	chr1	16015962	16016462	16019593	-	3381	stromal	method4_paired	0.57657105	0.57657105	0.0	0.0
chr1:16017149-16017649	ENSG00000173641	HSPB7	chr1	16017149	16017649	16019593	-	2194	stromal	method4_paired	0.45604765	0.45604765	0.0	0.0
chr1:16017832-16018332	ENSG00000173641	HSPB7	chr1	16017832	16018332	16019593	-	1511	stromal	method4_paired	0.47420502	0.47420502	0.0	0.0
chr1:16019606-16020106	ENSG00000173641	HSPB7	chr1	16019606	16020106	16019593	-	263	stromal	method4_paired	0.5948422	0.5948422	0.0	0.0
chr1:16020195-16020695	ENSG00000173641	HSPB7	chr1	16020195	16020695	16019593	-	852	stromal	method4_paired	0.54687434	0.54687434	0.0	0.0
chr1:16133776-16134276	ENSG00000142627	EPHA2	chr1	16133776	16134276	16156068	-	22042	stromal	method4_paired	0.47052813	0.47052813	0.0	0.0
chr1:16138849-16139349	ENSG00000142627	EPHA2	chr1	16138849	16139349	16156068	-	16969	stromal	method4_paired	0.506173	0.506173	0.0	0.0
chr1:16144915-16145415	ENSG00000142627	EPHA2	chr1	16144915	16145415	16156068	-	10903	stromal	method4_paired	0.5087927	0.5087927	0.0	0.0
chr1:16152688-16153188	ENSG00000142627	EPHA2	chr1	16152688	16153188	16156068	-	3130	stromal	method4_paired	0.49838927	0.49838927	0.0	0.0
chr1:16206375-16206875	ENSG00000037637	FBXO42	chr1	16206375	16206875	16352479	-	145854	stromal	method4_paired	0.4798917	0.4798917	0.0	0.0
chr1:16206375-16206875	ENSG00000065526	SPEN	chr1	16206375	16206875	15836094	+	370531	stromal	method4_paired	0.4939594	0.4939594	0.0	0.0
chr1:16206887-16207387	ENSG00000065526	SPEN	chr1	16206887	16207387	15836094	+	371043	stromal	method4_paired	0.46293166	0.46293166	0.0	0.0
chr1:16217257-16217757	ENSG00000065526	SPEN	chr1	16217257	16217757	15836094	+	381413	stromal	method4_paired	0.47389117	0.47389117	0.0	0.0
chr1:16352256-16352756	ENSG00000037637	FBXO42	chr1	16352256	16352756	16352479	-	27	stromal	method4_paired	0.50795776	0.50795776	0.0	0.0
chr1:16366934-16367434	ENSG00000037637	FBXO42	chr1	16366934	16367434	16352479	-	14705	stromal	method4_paired	0.4509799	0.4509799	0.0	0.0
chr1:16613317-16613817	ENSG00000037637	FBXO42	chr1	16613317	16613817	16352479	-	261088	stromal	method4_paired	0.5265774	0.5265774	0.0	0.0
chr1:16613317-16613817	ENSG00000219481	NBPF1	chr1	16613317	16613817	16613561	-	6	stromal	method4_paired	0.4685974	0.4685974	0.0	0.0
chr1:16644460-16644960	ENSG00000037637	FBXO42	chr1	16644460	16644960	16352479	-	292231	stromal	method4_paired	0.52018166	0.52018166	0.0	0.0
chr1:16904655-16905155	ENSG00000219481	NBPF1	chr1	16904655	16905155	16613561	-	291344	stromal	method4_paired	0.49349418	0.49349418	0.0	0.0
chr1:16913738-16914238	ENSG00000219481	NBPF1	chr1	16913738	16914238	16613561	-	300427	stromal	method4_paired	0.47173548	0.47173548	0.0	0.0
chr1:18956592-18957092	ENSG00000127481	UBR4	chr1	18956592	18957092	19210265	-	253423	stromal	method4_paired	0.46722993	0.46722993	0.0	0.0
chr1:18965736-18966236	ENSG00000169991	IFFO2	chr1	18965736	18966236	18956675	-	9311	stromal	method4_paired	0.4928924	0.4928924	0.0	0.0
chr1:19311899-19312399	ENSG00000077549	CAPZB	chr1	19311899	19312399	19485538	-	173389	stromal	method4_paired	0.46696442	0.46696442	0.0	0.0
chr1:19398321-19398821	ENSG00000077549	CAPZB	chr1	19398321	19398821	19485538	-	86967	stromal	method4_paired	0.47981858	0.47981858	0.0	0.0
chr1:19398321-19398821	ENSG00000158747	NBL1	chr1	19398321	19398821	19596978	+	198407	stromal	method4_paired	0.5156308	0.5156308	0.0	0.0
chr1:19405967-19406467	ENSG00000077549	CAPZB	chr1	19405967	19406467	19485538	-	79321	stromal	method4_paired	0.47736973	0.47736973	0.0	0.0
chr1:19423120-19423620	ENSG00000158747	NBL1	chr1	19423120	19423620	19596978	+	173608	stromal	method4_paired	0.4768487	0.4768487	0.0	0.0
chr1:19427354-19427854	ENSG00000077549	CAPZB	chr1	19427354	19427854	19485538	-	57934	stromal	method4_paired	0.5032859	0.5032859	0.0	0.0
chr1:19485368-19485868	ENSG00000077549	CAPZB	chr1	19485368	19485868	19485538	-	80	stromal	method4_paired	0.4624089	0.4624089	0.0	0.0
chr1:19485368-19485868	ENSG00000127481	UBR4	chr1	19485368	19485868	19210265	-	275353	stromal	method4_paired	0.49474055	0.49474055	0.0	0.0
chr1:19504188-19504688	ENSG00000158747	NBL1	chr1	19504188	19504688	19596978	+	92540	stromal	method4_paired	0.49864665	0.49864665	0.0	0.0
chr1:19504732-19505232	ENSG00000158747	NBL1	chr1	19504732	19505232	19596978	+	91996	stromal	method4_paired	0.5849552	0.5849552	0.0	0.0
chr1:19505266-19505766	ENSG00000158747	NBL1	chr1	19505266	19505766	19596978	+	91462	stromal	method4_paired	0.45833418	0.45833418	0.0	0.0
chr1:19508899-19509399	ENSG00000158747	NBL1	chr1	19508899	19509399	19596978	+	87829	stromal	method4_paired	0.49886084	0.49886084	0.0	0.0
chr1:19513742-19514242	ENSG00000158747	NBL1	chr1	19513742	19514242	19596978	+	82986	stromal	method4_paired	0.4699269	0.4699269	0.0	0.0
chr1:19514305-19514805	ENSG00000077549	CAPZB	chr1	19514305	19514805	19485538	-	29017	stromal	method4_paired	0.48442492	0.48442492	0.0	0.0
chr1:19514305-19514805	ENSG00000158747	NBL1	chr1	19514305	19514805	19596978	+	82423	stromal	method4_paired	0.6033021	0.6033021	0.0	0.0
chr1:19643903-19644403	ENSG00000077549	CAPZB	chr1	19643903	19644403	19485538	-	158615	stromal	method4_paired	0.4869595	0.4869595	0.0	0.0
chr1:19659622-19660122	ENSG00000077549	CAPZB	chr1	19659622	19660122	19485538	-	174334	stromal	method4_paired	0.5108337	0.5108337	0.0	0.0
chr1:19659622-19660122	ENSG00000158747	NBL1	chr1	19659622	19660122	19596978	+	62894	stromal	method4_paired	0.51116204	0.51116204	0.0	0.0
chr1:19731335-19731835	ENSG00000162543	UBXN10	chr1	19731335	19731835	20186095	+	454510	stromal	method4_paired	0.47774085	0.47774085	0.0	0.0
chr1:19731335-19731835	ENSG00000187980	PLA2G2C	chr1	19731335	19731835	20186517	-	454932	stromal	method4_paired	0.53137904	0.53137904	0.0	0.0
chr1:19754416-19754916	ENSG00000162543	UBXN10	chr1	19754416	19754916	20186095	+	431429	stromal	method4_paired	0.49068242	0.49068242	0.0	0.0
chr1:19754416-19754916	ENSG00000187980	PLA2G2C	chr1	19754416	19754916	20186517	-	431851	stromal	method4_paired	0.59454757	0.59454757	0.0	0.0
chr1:19799729-19800229	ENSG00000077549	CAPZB	chr1	19799729	19800229	19485538	-	314441	stromal	method4_paired	0.45166293	0.45166293	0.0	0.0
chr1:20070692-20071192	ENSG00000187980	PLA2G2C	chr1	20070692	20071192	20186517	-	115575	stromal	method4_paired	0.50414944	0.50414944	0.0	0.0
chr1:20165998-20166498	ENSG00000162543	UBXN10	chr1	20165998	20166498	20186095	+	19847	stromal	method4_paired	0.49759665	0.49759665	0.0	0.0
chr1:20165998-20166498	ENSG00000187980	PLA2G2C	chr1	20165998	20166498	20186517	-	20269	stromal	method4_paired	0.64738524	0.64738524	0.0	0.0
chr1:20178551-20179051	ENSG00000162543	UBXN10	chr1	20178551	20179051	20186095	+	7294	stromal	method4_paired	0.48285025	0.48285025	0.0	0.0
chr1:20178551-20179051	ENSG00000187980	PLA2G2C	chr1	20178551	20179051	20186517	-	7716	stromal	method4_paired	0.62146723	0.62146723	0.0	0.0
chr1:20183879-20184379	ENSG00000162543	UBXN10	chr1	20183879	20184379	20186095	+	1966	stromal	method4_paired	0.6223765	0.6223765	0.0	0.0
chr1:20183879-20184379	ENSG00000187980	PLA2G2C	chr1	20183879	20184379	20186517	-	2388	stromal	method4_paired	0.69993037	0.69993037	0.0	0.0
chr1:20185847-20186347	ENSG00000162543	UBXN10	chr1	20185847	20186347	20186095	+	2	stromal	method4_paired	0.49755755	0.49755755	0.0	0.0
chr1:20185847-20186347	ENSG00000187980	PLA2G2C	chr1	20185847	20186347	20186517	-	420	stromal	method4_paired	0.5385519	0.5385519	0.0	0.0
chr1:20186383-20186883	ENSG00000162543	UBXN10	chr1	20186383	20186883	20186095	+	538	stromal	method4_paired	0.580834	0.580834	0.0	0.0
chr1:20186383-20186883	ENSG00000187980	PLA2G2C	chr1	20186383	20186883	20186517	-	116	stromal	method4_paired	0.58839315	0.58839315	0.0	0.0
chr1:20187080-20187580	ENSG00000187980	PLA2G2C	chr1	20187080	20187580	20186517	-	813	stromal	method4_paired	0.5249408	0.5249408	0.0	0.0
chr1:20259875-20260375	ENSG00000187980	PLA2G2C	chr1	20259875	20260375	20186517	-	73608	stromal	method4_paired	0.6000446	0.6000446	0.0	0.0
chr1:20265130-20265630	ENSG00000162543	UBXN10	chr1	20265130	20265630	20186095	+	79285	stromal	method4_paired	0.4538232	0.4538232	0.0	0.0
chr1:20265130-20265630	ENSG00000187980	PLA2G2C	chr1	20265130	20265630	20186517	-	78863	stromal	method4_paired	0.6250205	0.6250205	0.0	0.0
chr1:20265130-20265630	ENSG00000188257	PLA2G2A	chr1	20265130	20265630	19980415	-	284965	stromal	method4_paired	-0.45324624	-0.45324624	0.0	0.0
chr1:20661365-20661865	ENSG00000127483	HP1BP3	chr1	20661365	20661865	20787322	-	125707	stromal	method4_paired	0.47330207	0.47330207	0.0	0.0
chr1:20786553-20787053	ENSG00000075151	EIF4G3	chr1	20786553	20787053	21177284	-	390481	stromal	method4_paired	0.45712614	0.45712614	0.0	0.0
chr1:20786553-20787053	ENSG00000127483	HP1BP3	chr1	20786553	20787053	20787322	-	519	stromal	method4_paired	0.50564873	0.50564873	0.0	0.0
chr1:20787103-20787603	ENSG00000075151	EIF4G3	chr1	20787103	20787603	21177284	-	389931	stromal	method4_paired	0.48172495	0.48172495	0.0	0.0
chr1:20787103-20787603	ENSG00000127483	HP1BP3	chr1	20787103	20787603	20787322	-	31	stromal	method4_paired	0.4756826	0.4756826	0.0	0.0
chr1:21176026-21176526	ENSG00000075151	EIF4G3	chr1	21176026	21176526	21177284	-	1008	stromal	method4_paired	0.45216286	0.45216286	0.0	0.0
chr1:21176739-21177239	ENSG00000075151	EIF4G3	chr1	21176739	21177239	21177284	-	295	stromal	method4_paired	0.4549964	0.4549964	0.0	0.0
chr1:21176739-21177239	ENSG00000127483	HP1BP3	chr1	21176739	21177239	20787322	-	389667	stromal	method4_paired	0.48198766	0.48198766	0.0	0.0
chr1:21278185-21278685	ENSG00000162551	ALPL	chr1	21278185	21278685	21509396	+	230961	stromal	method4_paired	0.51745194	0.51745194	0.0	0.0
chr1:21278737-21279237	ENSG00000162551	ALPL	chr1	21278737	21279237	21509396	+	230409	stromal	method4_paired	0.4827462	0.4827462	0.0	0.0
chr1:21279394-21279894	ENSG00000162551	ALPL	chr1	21279394	21279894	21509396	+	229752	stromal	method4_paired	0.53940123	0.53940123	0.0	0.0
chr1:21294269-21294769	ENSG00000090686	USP48	chr1	21294269	21294769	21783605	-	489086	stromal	method4_paired	0.46733817	0.46733817	0.0	0.0
chr1:21337933-21338433	ENSG00000117298	ECE1	chr1	21337933	21338433	21345571	-	7388	stromal	method4_paired	0.4894275	0.4894275	0.0	0.0
chr1:21338495-21338995	ENSG00000142794	NBPF3	chr1	21338495	21338995	21440127	+	101382	stromal	method4_paired	0.4576649	0.4576649	0.0	0.0
chr1:21447218-21447718	ENSG00000142794	NBPF3	chr1	21447218	21447718	21440127	+	7341	stromal	method4_paired	0.50669163	0.50669163	0.0	0.0
chr1:21508997-21509497	ENSG00000162551	ALPL	chr1	21508997	21509497	21509396	+	149	stromal	method4_paired	0.5163681	0.5163681	0.0	0.0
chr1:21524967-21525467	ENSG00000162551	ALPL	chr1	21524967	21525467	21509396	+	15821	stromal	method4_paired	0.4909996	0.4909996	0.0	0.0
chr1:21537896-21538396	ENSG00000162551	ALPL	chr1	21537896	21538396	21509396	+	28750	stromal	method4_paired	0.6439094	0.6439094	0.0	0.0
chr1:21538550-21539050	ENSG00000162551	ALPL	chr1	21538550	21539050	21509396	+	29404	stromal	method4_paired	0.51257026	0.51257026	0.0	0.0
chr1:21545951-21546451	ENSG00000162551	ALPL	chr1	21545951	21546451	21509396	+	36805	stromal	method4_paired	0.616356	0.616356	0.0	0.0
chr1:21586876-21587376	ENSG00000162551	ALPL	chr1	21586876	21587376	21509396	+	77730	stromal	method4_paired	0.5101519	0.5101519	0.0	0.0
chr1:21782944-21783444	ENSG00000070831	CDC42	chr1	21782944	21783444	22052626	+	269432	stromal	method4_paired	0.47552863	0.47552863	0.0	0.0
chr1:21782944-21783444	ENSG00000090686	USP48	chr1	21782944	21783444	21783605	-	411	stromal	method4_paired	0.5227583	0.5227583	0.0	0.0
chr1:21783479-21783979	ENSG00000090686	USP48	chr1	21783479	21783979	21783605	-	124	stromal	method4_paired	0.46444002	0.46444002	0.0	0.0
chr1:21814392-21814892	ENSG00000142798	HSPG2	chr1	21814392	21814892	21937309	-	122667	stromal	method4_paired	0.46658123	0.46658123	0.0	0.0
chr1:21818584-21819084	ENSG00000142798	HSPG2	chr1	21818584	21819084	21937309	-	118475	stromal	method4_paired	0.4954498	0.4954498	0.0	0.0
chr1:21857798-21858298	ENSG00000162551	ALPL	chr1	21857798	21858298	21509396	+	348652	stromal	method4_paired	0.5088713	0.5088713	0.0	0.0
chr1:21869720-21870220	ENSG00000142798	HSPG2	chr1	21869720	21870220	21937309	-	67339	stromal	method4_paired	0.52657425	0.52657425	0.0	0.0
chr1:21901443-21901943	ENSG00000142798	HSPG2	chr1	21901443	21901943	21937309	-	35616	stromal	method4_paired	0.55173147	0.55173147	0.0	0.0
chr1:21902017-21902517	ENSG00000142798	HSPG2	chr1	21902017	21902517	21937309	-	35042	stromal	method4_paired	0.4648735	0.4648735	0.0	0.0
chr1:21904779-21905279	ENSG00000142798	HSPG2	chr1	21904779	21905279	21937309	-	32280	stromal	method4_paired	0.63172984	0.63172984	0.0	0.0
chr1:21909730-21910230	ENSG00000142798	HSPG2	chr1	21909730	21910230	21937309	-	27329	stromal	method4_paired	0.58712405	0.58712405	0.0	0.0
chr1:21913715-21914215	ENSG00000142798	HSPG2	chr1	21913715	21914215	21937309	-	23344	stromal	method4_paired	0.4622116	0.4622116	0.0	0.0
chr1:21914440-21914940	ENSG00000142798	HSPG2	chr1	21914440	21914940	21937309	-	22619	stromal	method4_paired	0.46052608	0.46052608	0.0	0.0
chr1:21914949-21915449	ENSG00000142798	HSPG2	chr1	21914949	21915449	21937309	-	22110	stromal	method4_paired	0.45112282	0.45112282	0.0	0.0
