peak_id	gene_id	gene_name	chrom	peak_start	peak_end	tss_pos	strand	distance_bp	compartment	method	score
chr1:2204998-2205498	ENSG00000162585	FAAP20	chr1	2204998	2205498	2212719	-	7471	epithelial	method3_abc	0.06274761032036646
chr1:2212635-2213135	ENSG00000162585	FAAP20	chr1	2212635	2213135	2212719	-	166	epithelial	method3_abc	0.04907817247644251
chr1:2227501-2228001	ENSG00000157933	SKI	chr1	2227501	2228001	2227387	+	364	epithelial	method3_abc	0.2005725161255096
chr1:2227501-2228001	ENSG00000162585	FAAP20	chr1	2227501	2228001	2212719	-	15032	epithelial	method3_abc	0.0683928137986016
chr1:2228033-2228533	ENSG00000157933	SKI	chr1	2228033	2228533	2227387	+	896	epithelial	method3_abc	0.04683248302855771
chr1:2229052-2229552	ENSG00000157933	SKI	chr1	2229052	2229552	2227387	+	1915	epithelial	method3_abc	0.02321730704939129
chr1:2390919-2391419	ENSG00000116151	MORN1	chr1	2390919	2391419	2391706	-	537	epithelial	method3_abc	0.026601181417032396
chr1:2390919-2391419	ENSG00000157916	RER1	chr1	2390919	2391419	2391774	+	605	epithelial	method3_abc	0.026356195056045757
chr1:2391461-2391961	ENSG00000116151	MORN1	chr1	2391461	2391961	2391706	-	5	epithelial	method3_abc	0.18246313086969626
chr1:2391461-2391961	ENSG00000149527	PLCH2	chr1	2391461	2391961	2425979	+	34268	epithelial	method3_abc	0.03663306070298332
chr1:2391461-2391961	ENSG00000157911	PEX10	chr1	2391461	2391961	2413796	-	22085	epithelial	method3_abc	0.0391779009196001
chr1:2391461-2391961	ENSG00000157916	RER1	chr1	2391461	2391961	2391774	+	63	epithelial	method3_abc	0.18089039879060265
chr1:2392042-2392542	ENSG00000116151	MORN1	chr1	2392042	2392542	2391706	-	586	epithelial	method3_abc	0.03135827090862116
chr1:2392042-2392542	ENSG00000157916	RER1	chr1	2392042	2392542	2391774	+	518	epithelial	method3_abc	0.031737563412113895
chr1:2411830-2412330	ENSG00000157911	PEX10	chr1	2411830	2412330	2413796	-	1716	epithelial	method3_abc	0.025344244828518853
chr1:2412377-2412877	ENSG00000116151	MORN1	chr1	2412377	2412877	2391706	-	20921	epithelial	method3_abc	0.04584247255630728
chr1:2412377-2412877	ENSG00000149527	PLCH2	chr1	2412377	2412877	2425979	+	13352	epithelial	method3_abc	0.074605487389876
chr1:2412377-2412877	ENSG00000157911	PEX10	chr1	2412377	2412877	2413796	-	1169	epithelial	method3_abc	0.14911343965863216
chr1:2412377-2412877	ENSG00000157916	RER1	chr1	2412377	2412877	2391774	+	20853	epithelial	method3_abc	0.046010216202179946
chr1:2413016-2413516	ENSG00000149527	PLCH2	chr1	2413016	2413516	2425979	+	12713	epithelial	method3_abc	0.02319914030856533
chr1:2413016-2413516	ENSG00000157911	PEX10	chr1	2413016	2413516	2413796	-	530	epithelial	method3_abc	0.04944740241511748
chr1:2413590-2414090	ENSG00000157911	PEX10	chr1	2413590	2414090	2413796	-	44	epithelial	method3_abc	0.02555684801101596
chr1:2414307-2414807	ENSG00000157911	PEX10	chr1	2414307	2414807	2413796	-	761	epithelial	method3_abc	0.038360127114484596
chr1:2415631-2416131	ENSG00000157911	PEX10	chr1	2415631	2416131	2413796	-	2085	epithelial	method3_abc	0.027301728904306707
chr1:2416205-2416705	ENSG00000157911	PEX10	chr1	2416205	2416705	2413796	-	2659	epithelial	method3_abc	0.025679636576163022
chr1:2526039-2526539	ENSG00000157881	PANK4	chr1	2526039	2526539	2526596	-	307	epithelial	method3_abc	0.09007861692618921
chr1:2526039-2526539	ENSG00000197921	HES5	chr1	2526039	2526539	2530262	-	3973	epithelial	method3_abc	0.055360387736849544
chr1:2529145-2529645	ENSG00000157881	PANK4	chr1	2529145	2529645	2526596	-	2799	epithelial	method3_abc	0.02194179912194133
chr1:2529145-2529645	ENSG00000197921	HES5	chr1	2529145	2529645	2530262	-	867	epithelial	method3_abc	0.027279636385392415
chr1:2530059-2530559	ENSG00000157881	PANK4	chr1	2530059	2530559	2526596	-	3713	epithelial	method3_abc	0.03547241636412273
chr1:2530059-2530559	ENSG00000197921	HES5	chr1	2530059	2530559	2530262	-	47	epithelial	method3_abc	0.055362053163437445
chr1:2530692-2531192	ENSG00000197921	HES5	chr1	2530692	2531192	2530262	-	680	epithelial	method3_abc	0.022192506007148154
chr1:2546085-2546585	ENSG00000157873	TNFRSF14	chr1	2546085	2546585	2555638	+	9303	epithelial	method3_abc	0.041215076180692485
chr1:2546085-2546585	ENSG00000157881	PANK4	chr1	2546085	2546585	2526596	-	19739	epithelial	method3_abc	0.029705224119123706
chr1:2546085-2546585	ENSG00000197921	HES5	chr1	2546085	2546585	2530262	-	16073	epithelial	method3_abc	0.03314727526385473
chr1:2546810-2547310	ENSG00000157873	TNFRSF14	chr1	2546810	2547310	2555638	+	8578	epithelial	method3_abc	0.04013241456589405
chr1:2546810-2547310	ENSG00000157881	PANK4	chr1	2546810	2547310	2526596	-	20464	epithelial	method3_abc	0.02695900464145856
chr1:2546810-2547310	ENSG00000197921	HES5	chr1	2546810	2547310	2530262	-	16798	epithelial	method3_abc	0.029953805975318677
chr1:2547927-2548427	ENSG00000157873	TNFRSF14	chr1	2547927	2548427	2555638	+	7461	epithelial	method3_abc	0.028350375790060146
chr1:2548662-2549162	ENSG00000157873	TNFRSF14	chr1	2548662	2549162	2555638	+	6726	epithelial	method3_abc	0.03392614407968985
chr1:2548662-2549162	ENSG00000197921	HES5	chr1	2548662	2549162	2530262	-	18650	epithelial	method3_abc	0.020762223738768095
chr1:2555054-2555554	ENSG00000157873	TNFRSF14	chr1	2555054	2555554	2555638	+	334	epithelial	method3_abc	0.020589688235063314
chr1:2555691-2556191	ENSG00000157873	TNFRSF14	chr1	2555691	2556191	2555638	+	303	epithelial	method3_abc	0.05353165144365431
chr1:2556270-2556770	ENSG00000157873	TNFRSF14	chr1	2556270	2556770	2555638	+	882	epithelial	method3_abc	0.031710161761694056
chr1:2556843-2557343	ENSG00000157873	TNFRSF14	chr1	2556843	2557343	2555638	+	1455	epithelial	method3_abc	0.04500562783598282
chr1:2557379-2557879	ENSG00000157873	TNFRSF14	chr1	2557379	2557879	2555638	+	1991	epithelial	method3_abc	0.035480413811835976
chr1:2575738-2576238	ENSG00000142606	MMEL1	chr1	2575738	2576238	2633015	-	57027	epithelial	method3_abc	0.023559531505035043
chr1:2575738-2576238	ENSG00000157870	PRXL2B	chr1	2575738	2576238	2586490	+	10502	epithelial	method3_abc	0.04549751360453532
chr1:2575738-2576238	ENSG00000157873	TNFRSF14	chr1	2575738	2576238	2555638	+	20350	epithelial	method3_abc	0.028416439284418997
chr1:2578187-2578687	ENSG00000157870	PRXL2B	chr1	2578187	2578687	2586490	+	8053	epithelial	method3_abc	0.038860297267930326
chr1:2585346-2585846	ENSG00000157870	PRXL2B	chr1	2585346	2585846	2586490	+	894	epithelial	method3_abc	0.05022655759466883
chr1:2586300-2586800	ENSG00000142606	MMEL1	chr1	2586300	2586800	2633015	-	46465	epithelial	method3_abc	0.04486836955452434
chr1:2586300-2586800	ENSG00000157870	PRXL2B	chr1	2586300	2586800	2586490	+	60	epithelial	method3_abc	0.1951002491088997
chr1:2586300-2586800	ENSG00000157873	TNFRSF14	chr1	2586300	2586800	2555638	+	30912	epithelial	method3_abc	0.03397940920241061
chr1:2586300-2586800	ENSG00000157881	PANK4	chr1	2586300	2586800	2526596	-	59954	epithelial	method3_abc	0.023556171810237666
chr1:2586300-2586800	ENSG00000197921	HES5	chr1	2586300	2586800	2530262	-	56288	epithelial	method3_abc	0.024047486229502053
chr1:2586300-2586800	ENSG00000215912	TTC34	chr1	2586300	2586800	2801692	-	215142	epithelial	method3_abc	0.02169436809171048
chr1:2587210-2587710	ENSG00000157870	PRXL2B	chr1	2587210	2587710	2586490	+	970	epithelial	method3_abc	0.029510442935719118
chr1:2631476-2631976	ENSG00000142606	MMEL1	chr1	2631476	2631976	2633015	-	1289	epithelial	method3_abc	0.03675833916776264
chr1:2632903-2633403	ENSG00000142606	MMEL1	chr1	2632903	2633403	2633015	-	138	epithelial	method3_abc	0.020787083376836477
chr1:2642990-2643490	ENSG00000142606	MMEL1	chr1	2642990	2643490	2633015	-	10225	epithelial	method3_abc	0.026772047473076422
chr1:3069964-3070464	ENSG00000142611	PRDM16	chr1	3069964	3070464	3069167	+	1047	epithelial	method3_abc	0.041665007366226886
chr1:3453073-3453573	ENSG00000130762	ARHGEF16	chr1	3453073	3453573	3454664	+	1341	epithelial	method3_abc	0.05297780465420414
chr1:3453693-3454193	ENSG00000130762	ARHGEF16	chr1	3453693	3454193	3454664	+	721	epithelial	method3_abc	0.02082883559659323
chr1:3454226-3454726	ENSG00000130762	ARHGEF16	chr1	3454226	3454726	3454664	+	188	epithelial	method3_abc	0.14812660966772692
chr1:3454782-3455282	ENSG00000130762	ARHGEF16	chr1	3454782	3455282	3454664	+	368	epithelial	method3_abc	0.0584419811619049
chr1:3456647-3457147	ENSG00000130762	ARHGEF16	chr1	3456647	3457147	3454664	+	2233	epithelial	method3_abc	0.03658461356289852
chr1:3458203-3458703	ENSG00000130762	ARHGEF16	chr1	3458203	3458703	3454664	+	3789	epithelial	method3_abc	0.02028694118844637
chr1:3459288-3459788	ENSG00000130762	ARHGEF16	chr1	3459288	3459788	3454664	+	4874	epithelial	method3_abc	0.02208515927076005
chr1:3459961-3460461	ENSG00000130762	ARHGEF16	chr1	3459961	3460461	3454664	+	5547	epithelial	method3_abc	0.05850055739249508
chr1:3611453-3611953	ENSG00000162591	MEGF6	chr1	3611453	3611953	3611507	-	196	epithelial	method3_abc	0.025644685021733265
chr1:3623947-3624447	ENSG00000158109	TPRG1L	chr1	3623947	3624447	3625014	+	817	epithelial	method3_abc	0.025471542296014803
chr1:3624668-3625168	ENSG00000078900	TP73	chr1	3624668	3625168	3652515	+	27597	epithelial	method3_abc	0.054215689814733764
chr1:3624668-3625168	ENSG00000116213	WRAP73	chr1	3624668	3625168	3652760	-	27842	epithelial	method3_abc	0.053968141907365576
chr1:3624668-3625168	ENSG00000158109	TPRG1L	chr1	3624668	3625168	3625014	+	96	epithelial	method3_abc	0.22111467487985043
chr1:3624668-3625168	ENSG00000162591	MEGF6	chr1	3624668	3625168	3611507	-	13411	epithelial	method3_abc	0.09331722098596483
chr1:3625188-3625688	ENSG00000078900	TP73	chr1	3625188	3625688	3652515	+	27077	epithelial	method3_abc	0.021209124258059035
chr1:3625188-3625688	ENSG00000116213	WRAP73	chr1	3625188	3625688	3652760	-	27322	epithelial	method3_abc	0.021110062746633594
chr1:3625188-3625688	ENSG00000158109	TPRG1L	chr1	3625188	3625688	3625014	+	424	epithelial	method3_abc	0.08079245497765525
chr1:3625188-3625688	ENSG00000162591	MEGF6	chr1	3625188	3625688	3611507	-	13931	epithelial	method3_abc	0.03513661243065671
chr1:3649880-3650380	ENSG00000078900	TP73	chr1	3649880	3650380	3652515	+	2385	epithelial	method3_abc	0.0666174209967955
chr1:3649880-3650380	ENSG00000116213	WRAP73	chr1	3649880	3650380	3652760	-	2630	epithelial	method3_abc	0.06487809496350135
chr1:3652561-3653061	ENSG00000078900	TP73	chr1	3652561	3653061	3652515	+	296	epithelial	method3_abc	0.0211300412416755
chr1:3652561-3653061	ENSG00000116213	WRAP73	chr1	3652561	3653061	3652760	-	51	epithelial	method3_abc	0.022061673877786292
chr1:3668773-3669273	ENSG00000078900	TP73	chr1	3668773	3669273	3652515	+	16508	epithelial	method3_abc	0.03776192877795605
chr1:3668773-3669273	ENSG00000116213	WRAP73	chr1	3668773	3669273	3652760	-	16263	epithelial	method3_abc	0.0382141787494749
chr1:3747195-3747695	ENSG00000162592	CCDC27	chr1	3747195	3747695	3746459	+	986	epithelial	method3_abc	0.057296849182940666
chr1:3771760-3772260	ENSG00000235169	SMIM1	chr1	3771760	3772260	3772748	+	738	epithelial	method3_abc	0.02675098570429815
chr1:3772373-3772873	ENSG00000130764	LRRC47	chr1	3772373	3772873	3796497	-	23874	epithelial	method3_abc	0.03307597003095388
chr1:3772373-3772873	ENSG00000162592	CCDC27	chr1	3772373	3772873	3746459	+	26164	epithelial	method3_abc	0.03528436716848669
chr1:3772373-3772873	ENSG00000235169	SMIM1	chr1	3772373	3772873	3772748	+	125	epithelial	method3_abc	0.13914780202664997
chr1:3772933-3773433	ENSG00000235169	SMIM1	chr1	3772933	3773433	3772748	+	435	epithelial	method3_abc	0.027139223415481497
chr1:3775861-3776361	ENSG00000235169	SMIM1	chr1	3775861	3776361	3772748	+	3363	epithelial	method3_abc	0.03800580649695658
chr1:3795683-3796183	ENSG00000130764	LRRC47	chr1	3795683	3796183	3796497	-	564	epithelial	method3_abc	0.024796601272517902
chr1:3796246-3796746	ENSG00000130764	LRRC47	chr1	3796246	3796746	3796497	-	1	epithelial	method3_abc	0.1633611131833403
chr1:3796246-3796746	ENSG00000162592	CCDC27	chr1	3796246	3796746	3746459	+	50037	epithelial	method3_abc	0.023113487922828458
chr1:3796246-3796746	ENSG00000235169	SMIM1	chr1	3796246	3796746	3772748	+	23748	epithelial	method3_abc	0.03335000345846516
chr1:3856478-3856978	ENSG00000116198	CEP104	chr1	3856478	3856978	3857395	-	667	epithelial	method3_abc	0.055858316364245784
chr1:3856478-3856978	ENSG00000169598	DFFB	chr1	3856478	3856978	3857266	+	538	epithelial	method3_abc	0.0565975451766165
chr1:3857005-3857505	ENSG00000116198	CEP104	chr1	3857005	3857505	3857395	-	140	epithelial	method3_abc	0.2986779001753467
chr1:3857005-3857505	ENSG00000130764	LRRC47	chr1	3857005	3857505	3796497	-	60758	epithelial	method3_abc	0.03863443046258717
chr1:3857005-3857505	ENSG00000162592	CCDC27	chr1	3857005	3857505	3746459	+	110796	epithelial	method3_abc	0.026920515535159752
chr1:3857005-3857505	ENSG00000169598	DFFB	chr1	3857005	3857505	3857266	+	11	epithelial	method3_abc	0.3032608156121604
chr1:3857005-3857505	ENSG00000198912	C1orf174	chr1	3857005	3857505	3900292	-	43037	epithelial	method3_abc	0.03624701165914402
chr1:3857005-3857505	ENSG00000235169	SMIM1	chr1	3857005	3857505	3772748	+	84507	epithelial	method3_abc	0.02762043925229461
chr1:3857950-3858450	ENSG00000116198	CEP104	chr1	3857950	3858450	3857395	-	805	epithelial	method3_abc	0.027250046392725123
chr1:3857950-3858450	ENSG00000169598	DFFB	chr1	3857950	3858450	3857266	+	934	epithelial	method3_abc	0.02655047807637297
chr1:3899339-3899839	ENSG00000198912	C1orf174	chr1	3899339	3899839	3900292	-	703	epithelial	method3_abc	0.02089427894541485
chr1:3900017-3900517	ENSG00000116198	CEP104	chr1	3900017	3900517	3857395	-	42872	epithelial	method3_abc	0.033672920187169046
chr1:3900017-3900517	ENSG00000169598	DFFB	chr1	3900017	3900517	3857266	+	43001	epithelial	method3_abc	0.03336364769285839
chr1:3900017-3900517	ENSG00000198912	C1orf174	chr1	3900017	3900517	3900292	-	25	epithelial	method3_abc	0.20298576773571705
chr1:3900623-3901123	ENSG00000116198	CEP104	chr1	3900623	3901123	3857395	-	43478	epithelial	method3_abc	0.022819159200520103
chr1:3900623-3901123	ENSG00000169598	DFFB	chr1	3900623	3901123	3857266	+	43607	epithelial	method3_abc	0.022610235055498976
chr1:3900623-3901123	ENSG00000198912	C1orf174	chr1	3900623	3901123	3900292	-	581	epithelial	method3_abc	0.12693643014117598
chr1:3901144-3901644	ENSG00000116198	CEP104	chr1	3901144	3901644	3857395	-	43999	epithelial	method3_abc	0.02595046113525114
chr1:3901144-3901644	ENSG00000169598	DFFB	chr1	3901144	3901644	3857266	+	44128	epithelial	method3_abc	0.025713499178880245
chr1:3901144-3901644	ENSG00000198912	C1orf174	chr1	3901144	3901644	3900292	-	1102	epithelial	method3_abc	0.13481845905746195
chr1:4652495-4652995	ENSG00000196581	AJAP1	chr1	4652495	4652995	4654608	+	1863	epithelial	method3_abc	0.027877100700673493
chr1:5991221-5991721	ENSG00000069424	KCNAB2	chr1	5991221	5991721	5990926	+	545	epithelial	method3_abc	0.025131078984162683
chr1:5991221-5991721	ENSG00000131697	NPHP4	chr1	5991221	5991721	5992472	-	1001	epithelial	method3_abc	0.022090082675371717
chr1:5991752-5992252	ENSG00000069424	KCNAB2	chr1	5991752	5992252	5990926	+	1076	epithelial	method3_abc	0.07716888151520135
chr1:5991752-5992252	ENSG00000131697	NPHP4	chr1	5991752	5992252	5992472	-	470	epithelial	method3_abc	0.07961357021508017
chr1:5992261-5992761	ENSG00000069424	KCNAB2	chr1	5992261	5992761	5990926	+	1585	epithelial	method3_abc	0.1889187491281295
chr1:5992261-5992761	ENSG00000131697	NPHP4	chr1	5992261	5992761	5992472	-	39	epithelial	method3_abc	0.22450468591055908
chr1:5992879-5993379	ENSG00000131697	NPHP4	chr1	5992879	5993379	5992472	-	657	epithelial	method3_abc	0.02019446091626374
chr1:6198765-6199265	ENSG00000285629	ENSG00000285629	chr1	6198765	6199265	6197756	-	1259	epithelial	method3_abc	0.021329404836140105
chr1:6199404-6199904	ENSG00000116237	ICMT	chr1	6199404	6199904	6235971	-	36317	epithelial	method3_abc	0.02200221977538656
chr1:6199404-6199904	ENSG00000116251	RPL22	chr1	6199404	6199904	6209388	-	9734	epithelial	method3_abc	0.05978434135597583
chr1:6199404-6199904	ENSG00000116254	CHD5	chr1	6199404	6199904	6180320	-	19334	epithelial	method3_abc	0.05193324681345047
chr1:6199404-6199904	ENSG00000158286	RNF207	chr1	6199404	6199904	6205474	+	5820	epithelial	method3_abc	0.07616265720959843
chr1:6199404-6199904	ENSG00000285629	ENSG00000285629	chr1	6199404	6199904	6197756	-	1898	epithelial	method3_abc	0.1241794240115508
chr1:6205101-6205601	ENSG00000116251	RPL22	chr1	6205101	6205601	6209388	-	4037	epithelial	method3_abc	0.03265838028569096
chr1:6205101-6205601	ENSG00000158286	RNF207	chr1	6205101	6205601	6205474	+	123	epithelial	method3_abc	0.05211262552568454
chr1:6205101-6205601	ENSG00000285629	ENSG00000285629	chr1	6205101	6205601	6197756	-	7595	epithelial	method3_abc	0.026258852659873547
chr1:6205774-6206274	ENSG00000116251	RPL22	chr1	6205774	6206274	6209388	-	3364	epithelial	method3_abc	0.06351385236675147
chr1:6205774-6206274	ENSG00000116254	CHD5	chr1	6205774	6206274	6180320	-	25704	epithelial	method3_abc	0.02753809150095826
chr1:6205774-6206274	ENSG00000158286	RNF207	chr1	6205774	6206274	6205474	+	550	epithelial	method3_abc	0.0883745341211374
chr1:6205774-6206274	ENSG00000285629	ENSG00000285629	chr1	6205774	6206274	6197756	-	8268	epithelial	method3_abc	0.04562893076903197
chr1:6206360-6206860	ENSG00000158286	RNF207	chr1	6206360	6206860	6205474	+	1136	epithelial	method3_abc	0.023010148507874275
chr1:6208599-6209099	ENSG00000116251	RPL22	chr1	6208599	6209099	6209388	-	539	epithelial	method3_abc	0.027284458538742472
chr1:6209128-6209628	ENSG00000116251	RPL22	chr1	6209128	6209628	6209388	-	10	epithelial	method3_abc	0.04300611214524245
chr1:6209128-6209628	ENSG00000158286	RNF207	chr1	6209128	6209628	6205474	+	3904	epithelial	method3_abc	0.02539471243853644
chr1:6235160-6235660	ENSG00000116237	ICMT	chr1	6235160	6235660	6235971	-	561	epithelial	method3_abc	0.03523627470299013
chr1:6235759-6236259	ENSG00000116237	ICMT	chr1	6235759	6236259	6235971	-	38	epithelial	method3_abc	0.17549514406821287
chr1:6235759-6236259	ENSG00000116251	RPL22	chr1	6235759	6236259	6209388	-	26621	epithelial	method3_abc	0.039334970127846015
chr1:6235759-6236259	ENSG00000116254	CHD5	chr1	6235759	6236259	6180320	-	55689	epithelial	method3_abc	0.02998311208655667
chr1:6235759-6236259	ENSG00000158286	RNF207	chr1	6235759	6236259	6205474	+	30535	epithelial	method3_abc	0.03460827675729288
chr1:6235759-6236259	ENSG00000158292	GPR153	chr1	6235759	6236259	6261097	-	25088	epithelial	method3_abc	0.0374194598235912
chr1:6235759-6236259	ENSG00000173673	HES3	chr1	6235759	6236259	6244178	+	8169	epithelial	method3_abc	0.07770701872936986
chr1:6235759-6236259	ENSG00000285629	ENSG00000285629	chr1	6235759	6236259	6197756	-	38253	epithelial	method3_abc	0.032146660275420555
chr1:6245011-6245511	ENSG00000116237	ICMT	chr1	6245011	6245511	6235971	-	9290	epithelial	method3_abc	0.027346499176720242
chr1:6245011-6245511	ENSG00000173673	HES3	chr1	6245011	6245511	6244178	+	1083	epithelial	method3_abc	0.05872712644332194
chr1:6246656-6247156	ENSG00000173673	HES3	chr1	6246656	6247156	6244178	+	2728	epithelial	method3_abc	0.03284298668734381
chr1:6259979-6260479	ENSG00000158292	GPR153	chr1	6259979	6260479	6261097	-	868	epithelial	method3_abc	0.05670187439696183
chr1:6260871-6261371	ENSG00000158292	GPR153	chr1	6260871	6261371	6261097	-	24	epithelial	method3_abc	0.05173731439148529
chr1:6269933-6270433	ENSG00000158292	GPR153	chr1	6269933	6270433	6261097	-	9086	epithelial	method3_abc	0.022301871522324913
chr1:6392921-6393421	ENSG00000097021	ACOT7	chr1	6392921	6393421	6393766	-	595	epithelial	method3_abc	0.07462716362770938
chr1:6393545-6394045	ENSG00000069812	HES2	chr1	6393545	6394045	6424669	-	30874	epithelial	method3_abc	0.02205706604877736
chr1:6393545-6394045	ENSG00000097021	ACOT7	chr1	6393545	6394045	6393766	-	29	epithelial	method3_abc	0.1308655450349186
chr1:6393545-6394045	ENSG00000187017	ESPN	chr1	6393545	6394045	6424775	+	30980	epithelial	method3_abc	0.022003055804049827
chr1:6419719-6420219	ENSG00000069812	HES2	chr1	6419719	6420219	6424669	-	4700	epithelial	method3_abc	0.0437190289801126
chr1:6419719-6420219	ENSG00000187017	ESPN	chr1	6419719	6420219	6424775	+	4806	epithelial	method3_abc	0.04331257545527025
chr1:6420551-6421051	ENSG00000069812	HES2	chr1	6420551	6421051	6424669	-	3868	epithelial	method3_abc	0.02499317203683415
chr1:6420551-6421051	ENSG00000187017	ESPN	chr1	6420551	6421051	6424775	+	3974	epithelial	method3_abc	0.02473898532242125
chr1:6423367-6423867	ENSG00000069812	HES2	chr1	6423367	6423867	6424669	-	1052	epithelial	method3_abc	0.02677096321754924
chr1:6423367-6423867	ENSG00000187017	ESPN	chr1	6423367	6423867	6424775	+	1158	epithelial	method3_abc	0.02637263761514205
chr1:6424512-6425012	ENSG00000069812	HES2	chr1	6424512	6425012	6424669	-	93	epithelial	method3_abc	0.039314166705183104
chr1:6424512-6425012	ENSG00000187017	ESPN	chr1	6424512	6425012	6424775	+	13	epithelial	method3_abc	0.03986403043440295
chr1:6425045-6425545	ENSG00000069812	HES2	chr1	6425045	6425545	6424669	-	626	epithelial	method3_abc	0.020346863717021327
chr1:6425045-6425545	ENSG00000187017	ESPN	chr1	6425045	6425545	6424775	+	520	epithelial	method3_abc	0.020688751223378155
chr1:6440253-6440753	ENSG00000069812	HES2	chr1	6440253	6440753	6424669	-	15834	epithelial	method3_abc	0.020806459478878603
chr1:6440253-6440753	ENSG00000187017	ESPN	chr1	6440253	6440753	6424775	+	15728	epithelial	method3_abc	0.020901405775498812
chr1:6450965-6451465	ENSG00000215788	TNFRSF25	chr1	6450965	6451465	6466174	-	14959	epithelial	method3_abc	0.02574557356432244
chr1:6471407-6471907	ENSG00000171680	PLEKHG5	chr1	6471407	6471907	6520073	-	48416	epithelial	method3_abc	0.020136083180937087
chr1:6471407-6471907	ENSG00000215788	TNFRSF25	chr1	6471407	6471907	6466174	-	5483	epithelial	method3_abc	0.05575832516053333
chr1:6471967-6472467	ENSG00000215788	TNFRSF25	chr1	6471967	6472467	6466174	-	6043	epithelial	method3_abc	0.04645394291783987
chr1:6475420-6475920	ENSG00000215788	TNFRSF25	chr1	6475420	6475920	6466174	-	9496	epithelial	method3_abc	0.020073478379434923
chr1:6476399-6476899	ENSG00000215788	TNFRSF25	chr1	6476399	6476899	6466174	-	10475	epithelial	method3_abc	0.020300721488328684
chr1:6554299-6554799	ENSG00000162408	NOL9	chr1	6554299	6554799	6554512	-	37	epithelial	method3_abc	0.11691914514875154
chr1:6554299-6554799	ENSG00000171680	PLEKHG5	chr1	6554299	6554799	6520073	-	34476	epithelial	method3_abc	0.02078898094589139
chr1:6554299-6554799	ENSG00000173662	TAS1R1	chr1	6554299	6554799	6555306	+	757	epithelial	method3_abc	0.10549833720371388
chr1:6554299-6554799	ENSG00000204859	ZBTB48	chr1	6554299	6554799	6579993	+	25444	epithelial	method3_abc	0.02075835489960113
chr1:6579659-6580159	ENSG00000041988	THAP3	chr1	6579659	6580159	6624867	+	44958	epithelial	method3_abc	0.023476865432428735
chr1:6579659-6580159	ENSG00000116273	PHF13	chr1	6579659	6580159	6613730	+	33821	epithelial	method3_abc	0.023855034906376634
chr1:6579659-6580159	ENSG00000162408	NOL9	chr1	6579659	6580159	6554512	-	25397	epithelial	method3_abc	0.038665519059166834
chr1:6579659-6580159	ENSG00000162413	KLHL21	chr1	6579659	6580159	6614606	-	34697	epithelial	method3_abc	0.024071612405221963
chr1:6579659-6580159	ENSG00000171680	PLEKHG5	chr1	6579659	6580159	6520073	-	59836	epithelial	method3_abc	0.02132918557919143
chr1:6579659-6580159	ENSG00000173662	TAS1R1	chr1	6579659	6580159	6555306	+	24603	epithelial	method3_abc	0.04010195994333231
chr1:6579659-6580159	ENSG00000204859	ZBTB48	chr1	6579659	6580159	6579993	+	84	epithelial	method3_abc	0.15561517565272112
chr1:6582291-6582791	ENSG00000204859	ZBTB48	chr1	6582291	6582791	6579993	+	2548	epithelial	method3_abc	0.03795869698686054
chr1:6602750-6603250	ENSG00000041988	THAP3	chr1	6602750	6603250	6624867	+	21867	epithelial	method3_abc	0.03882294699766994
chr1:6602750-6603250	ENSG00000116273	PHF13	chr1	6602750	6603250	6613730	+	10730	epithelial	method3_abc	0.050465757392949874
chr1:6602750-6603250	ENSG00000162408	NOL9	chr1	6602750	6603250	6554512	-	48488	epithelial	method3_abc	0.022797447512558747
chr1:6602750-6603250	ENSG00000162413	KLHL21	chr1	6602750	6603250	6614606	-	11606	epithelial	method3_abc	0.049530928987065695
chr1:6602750-6603250	ENSG00000173662	TAS1R1	chr1	6602750	6603250	6555306	+	47694	epithelial	method3_abc	0.02340874589237145
chr1:6602750-6603250	ENSG00000204859	ZBTB48	chr1	6602750	6603250	6579993	+	23007	epithelial	method3_abc	0.033994723813307884
chr1:6612604-6613104	ENSG00000116273	PHF13	chr1	6612604	6613104	6613730	+	876	epithelial	method3_abc	0.03280041139927849
chr1:6612604-6613104	ENSG00000162413	KLHL21	chr1	6612604	6613104	6614606	-	1752	epithelial	method3_abc	0.02990408351859882
chr1:6613232-6613732	ENSG00000007923	DNAJC11	chr1	6613232	6613732	6701923	-	88441	epithelial	method3_abc	0.0234489200054808
chr1:6613232-6613732	ENSG00000041988	THAP3	chr1	6613232	6613732	6624867	+	11385	epithelial	method3_abc	0.09116203094008837
chr1:6613232-6613732	ENSG00000116273	PHF13	chr1	6613232	6613732	6613730	+	248	epithelial	method3_abc	0.20027621425990574
chr1:6613232-6613732	ENSG00000162408	NOL9	chr1	6613232	6613732	6554512	-	58970	epithelial	method3_abc	0.029794976699169487
chr1:6613232-6613732	ENSG00000162413	KLHL21	chr1	6613232	6613732	6614606	-	1124	epithelial	method3_abc	0.18016053491071504
chr1:6613232-6613732	ENSG00000171680	PLEKHG5	chr1	6613232	6613732	6520073	-	93409	epithelial	method3_abc	0.02184087270406713
chr1:6613232-6613732	ENSG00000173662	TAS1R1	chr1	6613232	6613732	6555306	+	58176	epithelial	method3_abc	0.03052834297055454
chr1:6613232-6613732	ENSG00000204859	ZBTB48	chr1	6613232	6613732	6579993	+	33489	epithelial	method3_abc	0.039369853961560425
