peak_id	gene_id	gene_name	chrom	peak_start	peak_end	tss_pos	strand	distance_bp	compartment	method	score
chr1:1658895-1659395	ENSG00000189339	SLC35E2B	chr1	1658895	1659395	1692794	-	33649	immune	method3_abc	0.02967099768524816
chr1:1658895-1659395	ENSG00000189409	MMP23B	chr1	1658895	1659395	1632162	+	26983	immune	method3_abc	0.027061670059938023
chr1:1658895-1659395	ENSG00000248333	CDK11B	chr1	1658895	1659395	1659011	-	134	immune	method3_abc	0.1665658544119021
chr1:1692281-1692781	ENSG00000189339	SLC35E2B	chr1	1692281	1692781	1692794	-	263	immune	method3_abc	0.0811739844067406
chr1:1692909-1693409	ENSG00000008128	CDK11A	chr1	1692909	1693409	1724356	-	31197	immune	method3_abc	0.02096216560122924
chr1:1692909-1693409	ENSG00000189339	SLC35E2B	chr1	1692909	1693409	1692794	-	365	immune	method3_abc	0.10858566023154163
chr1:1724236-1724736	ENSG00000008128	CDK11A	chr1	1724236	1724736	1724356	-	130	immune	method3_abc	0.21817779012973246
chr1:1724236-1724736	ENSG00000008130	NADK	chr1	1724236	1724736	1780456	-	55970	immune	method3_abc	0.02138673885822376
chr1:1724236-1724736	ENSG00000189339	SLC35E2B	chr1	1724236	1724736	1692794	-	31692	immune	method3_abc	0.03876612478278757
chr1:1724236-1724736	ENSG00000248333	CDK11B	chr1	1724236	1724736	1659011	-	65475	immune	method3_abc	0.02129997591142532
chr1:1778024-1778524	ENSG00000008130	NADK	chr1	1778024	1778524	1780456	-	2182	immune	method3_abc	0.08930173689774376
chr1:1778675-1779175	ENSG00000008128	CDK11A	chr1	1778675	1779175	1724356	-	54569	immune	method3_abc	0.021105280822849737
chr1:1778675-1779175	ENSG00000008130	NADK	chr1	1778675	1779175	1780456	-	1531	immune	method3_abc	0.12195777418371215
chr1:1779375-1779875	ENSG00000008130	NADK	chr1	1779375	1779875	1780456	-	831	immune	method3_abc	0.022161579620573607
chr1:1779913-1780413	ENSG00000008130	NADK	chr1	1779913	1780413	1780456	-	293	immune	method3_abc	0.054426335609345164
chr1:1780629-1781129	ENSG00000008130	NADK	chr1	1780629	1781129	1780456	-	423	immune	method3_abc	0.035552619815813896
chr1:1782613-1783113	ENSG00000008130	NADK	chr1	1782613	1783113	1780456	-	2407	immune	method3_abc	0.030938570922657456
chr1:1890047-1890547	ENSG00000078369	GNB1	chr1	1890047	1890547	1892291	-	1994	immune	method3_abc	0.04668085175556205
chr1:1890872-1891372	ENSG00000078369	GNB1	chr1	1890872	1891372	1892291	-	1169	immune	method3_abc	0.12887271982830203
chr1:1890872-1891372	ENSG00000169885	CALML6	chr1	1890872	1891372	1915107	+	23985	immune	method3_abc	0.030735515240555355
chr1:1890872-1891372	ENSG00000178821	TMEM52	chr1	1890872	1891372	1919278	-	28156	immune	method3_abc	0.0249889038895977
chr1:1891436-1891936	ENSG00000078369	GNB1	chr1	1891436	1891936	1892291	-	605	immune	method3_abc	0.06543055786284106
chr1:1908915-1909415	ENSG00000078369	GNB1	chr1	1908915	1909415	1892291	-	16874	immune	method3_abc	0.06950969553817536
chr1:1908915-1909415	ENSG00000142609	CFAP74	chr1	1908915	1909415	2003836	-	94671	immune	method3_abc	0.03091642695736641
chr1:1908915-1909415	ENSG00000169885	CALML6	chr1	1908915	1909415	1915107	+	5942	immune	method3_abc	0.1163729965944792
chr1:1908915-1909415	ENSG00000178821	TMEM52	chr1	1908915	1909415	1919278	-	10113	immune	method3_abc	0.08030382827019289
chr1:1908915-1909415	ENSG00000187730	GABRD	chr1	1908915	1909415	2019328	+	110163	immune	method3_abc	0.026754176172492955
chr1:1918442-1918942	ENSG00000169885	CALML6	chr1	1918442	1918942	1915107	+	3585	immune	method3_abc	0.021978290427414927
chr1:1918442-1918942	ENSG00000178821	TMEM52	chr1	1918442	1918942	1919278	-	586	immune	method3_abc	0.02919275926332259
chr1:1919236-1919736	ENSG00000067606	PRKCZ	chr1	1919236	1919736	2050410	+	130924	immune	method3_abc	0.022273632467104502
chr1:1919236-1919736	ENSG00000078369	GNB1	chr1	1919236	1919736	1892291	-	27195	immune	method3_abc	0.0640372580209902
chr1:1919236-1919736	ENSG00000142609	CFAP74	chr1	1919236	1919736	2003836	-	84350	immune	method3_abc	0.0438447538041794
chr1:1919236-1919736	ENSG00000169885	CALML6	chr1	1919236	1919736	1915107	+	4379	immune	method3_abc	0.17159945484139927
chr1:1919236-1919736	ENSG00000178821	TMEM52	chr1	1919236	1919736	1919278	-	208	immune	method3_abc	0.2616334866773014
chr1:1919236-1919736	ENSG00000187730	GABRD	chr1	1919236	1919736	2019328	+	99842	immune	method3_abc	0.03743638389222345
chr1:1919771-1920271	ENSG00000169885	CALML6	chr1	1919771	1920271	1915107	+	4914	immune	method3_abc	0.0276518461986885
chr1:1919771-1920271	ENSG00000178821	TMEM52	chr1	1919771	1920271	1919278	-	743	immune	method3_abc	0.0406363699832223
chr1:2044748-2045248	ENSG00000067606	PRKCZ	chr1	2044748	2045248	2050410	+	5412	immune	method3_abc	0.03358967417115121
chr1:2049415-2049915	ENSG00000067606	PRKCZ	chr1	2049415	2049915	2050410	+	745	immune	method3_abc	0.020797834545435424
chr1:2049983-2050483	ENSG00000067606	PRKCZ	chr1	2049983	2050483	2050410	+	177	immune	method3_abc	0.19732463356095412
chr1:2049983-2050483	ENSG00000142609	CFAP74	chr1	2049983	2050483	2003836	-	46397	immune	method3_abc	0.03660367173289393
chr1:2049983-2050483	ENSG00000187730	GABRD	chr1	2049983	2050483	2019328	+	30905	immune	method3_abc	0.049073317933533395
chr1:2050760-2051260	ENSG00000067606	PRKCZ	chr1	2050760	2051260	2050410	+	600	immune	method3_abc	0.021265561977290556
chr1:2133049-2133549	ENSG00000067606	PRKCZ	chr1	2133049	2133549	2050410	+	82889	immune	method3_abc	0.02168306062505673
chr1:2133049-2133549	ENSG00000142609	CFAP74	chr1	2133049	2133549	2003836	-	129463	immune	method3_abc	0.020467763479601185
chr1:2133049-2133549	ENSG00000187730	GABRD	chr1	2133049	2133549	2019328	+	113971	immune	method3_abc	0.022341419105433982
chr1:2194512-2195012	ENSG00000162585	FAAP20	chr1	2194512	2195012	2212719	-	17957	immune	method3_abc	0.030386795962372194
chr1:2195092-2195592	ENSG00000162585	FAAP20	chr1	2195092	2195592	2212719	-	17377	immune	method3_abc	0.024636076864127138
chr1:2199204-2199704	ENSG00000162585	FAAP20	chr1	2199204	2199704	2212719	-	13265	immune	method3_abc	0.029125561383596153
chr1:2204459-2204959	ENSG00000162585	FAAP20	chr1	2204459	2204959	2212719	-	8010	immune	method3_abc	0.036473447772976376
chr1:2205040-2205540	ENSG00000157933	SKI	chr1	2205040	2205540	2227387	+	22097	immune	method3_abc	0.03493710527862472
chr1:2205040-2205540	ENSG00000162585	FAAP20	chr1	2205040	2205540	2212719	-	7429	immune	method3_abc	0.08227266417490631
chr1:2212727-2213227	ENSG00000162585	FAAP20	chr1	2212727	2213227	2212719	-	258	immune	method3_abc	0.028886213596644245
chr1:2227012-2227512	ENSG00000157933	SKI	chr1	2227012	2227512	2227387	+	125	immune	method3_abc	0.04241656235387721
chr1:2227522-2228022	ENSG00000142609	CFAP74	chr1	2227522	2228022	2003836	-	223936	immune	method3_abc	0.021333805453899513
chr1:2227522-2228022	ENSG00000157933	SKI	chr1	2227522	2228022	2227387	+	385	immune	method3_abc	0.23582601248893822
chr1:2227522-2228022	ENSG00000162585	FAAP20	chr1	2227522	2228022	2212719	-	15053	immune	method3_abc	0.08980776896633272
chr1:2227522-2228022	ENSG00000187730	GABRD	chr1	2227522	2228022	2019328	+	208444	immune	method3_abc	0.022250114590839545
chr1:2228057-2228557	ENSG00000157933	SKI	chr1	2228057	2228557	2227387	+	920	immune	method3_abc	0.044311455197783074
chr1:2229077-2229577	ENSG00000157933	SKI	chr1	2229077	2229577	2227387	+	1940	immune	method3_abc	0.027684604086487152
chr1:2234376-2234876	ENSG00000157933	SKI	chr1	2234376	2234876	2227387	+	7239	immune	method3_abc	0.022221097381716022
chr1:2390873-2391373	ENSG00000116151	MORN1	chr1	2390873	2391373	2391706	-	583	immune	method3_abc	0.023979018159905826
chr1:2390873-2391373	ENSG00000157916	RER1	chr1	2390873	2391373	2391774	+	651	immune	method3_abc	0.02379163003430587
chr1:2391405-2391905	ENSG00000116151	MORN1	chr1	2391405	2391905	2391706	-	51	immune	method3_abc	0.2438324961982517
chr1:2391405-2391905	ENSG00000149527	PLCH2	chr1	2391405	2391905	2425979	+	34324	immune	method3_abc	0.05189156247026565
chr1:2391405-2391905	ENSG00000157911	PEX10	chr1	2391405	2391905	2413796	-	22141	immune	method3_abc	0.053202502040045604
chr1:2391405-2391905	ENSG00000157916	RER1	chr1	2391405	2391905	2391774	+	119	immune	method3_abc	0.24166058083131098
chr1:2392073-2392573	ENSG00000116151	MORN1	chr1	2392073	2392573	2391706	-	617	immune	method3_abc	0.021348406487812558
chr1:2392073-2392573	ENSG00000157916	RER1	chr1	2392073	2392573	2391774	+	549	immune	method3_abc	0.021633883367986998
chr1:2411779-2412279	ENSG00000157911	PEX10	chr1	2411779	2412279	2413796	-	1767	immune	method3_abc	0.023225102818882
chr1:2412401-2412901	ENSG00000116151	MORN1	chr1	2412401	2412901	2391706	-	20945	immune	method3_abc	0.060516866793635854
chr1:2412401-2412901	ENSG00000149527	PLCH2	chr1	2412401	2412901	2425979	+	13328	immune	method3_abc	0.10389916471290715
chr1:2412401-2412901	ENSG00000157911	PEX10	chr1	2412401	2412901	2413796	-	1145	immune	method3_abc	0.19963916145628038
chr1:2412401-2412901	ENSG00000157916	RER1	chr1	2412401	2412901	2391774	+	20877	immune	method3_abc	0.06081840116173079
chr1:2412984-2413484	ENSG00000149527	PLCH2	chr1	2412984	2413484	2425979	+	12745	immune	method3_abc	0.023916884838674116
chr1:2412984-2413484	ENSG00000157911	PEX10	chr1	2412984	2413484	2413796	-	562	immune	method3_abc	0.04872898727053104
chr1:2414327-2414827	ENSG00000149527	PLCH2	chr1	2414327	2414827	2425979	+	11402	immune	method3_abc	0.026924616015248877
chr1:2414327-2414827	ENSG00000157911	PEX10	chr1	2414327	2414827	2413796	-	781	immune	method3_abc	0.04953415560447443
chr1:2415646-2416146	ENSG00000149527	PLCH2	chr1	2415646	2416146	2425979	+	10083	immune	method3_abc	0.020795471813718807
chr1:2415646-2416146	ENSG00000157911	PEX10	chr1	2415646	2416146	2413796	-	2100	immune	method3_abc	0.029743765425423258
chr1:2526018-2526518	ENSG00000157873	TNFRSF14	chr1	2526018	2526518	2555638	+	29370	immune	method3_abc	0.020806922454902683
chr1:2526018-2526518	ENSG00000157881	PANK4	chr1	2526018	2526518	2526596	-	328	immune	method3_abc	0.12391272782561531
chr1:2526018-2526518	ENSG00000197921	HES5	chr1	2526018	2526518	2530262	-	3994	immune	method3_abc	0.0795187488486077
chr1:2526736-2527236	ENSG00000157881	PANK4	chr1	2526736	2527236	2526596	-	390	immune	method3_abc	0.04045606363630875
chr1:2526736-2527236	ENSG00000197921	HES5	chr1	2526736	2527236	2530262	-	3276	immune	method3_abc	0.02819316227294752
chr1:2529254-2529754	ENSG00000157881	PANK4	chr1	2529254	2529754	2526596	-	2908	immune	method3_abc	0.021053443999741326
chr1:2529254-2529754	ENSG00000197921	HES5	chr1	2529254	2529754	2530262	-	758	immune	method3_abc	0.028079318334190757
chr1:2530039-2530539	ENSG00000197921	HES5	chr1	2530039	2530539	2530262	-	27	immune	method3_abc	0.02633725557623845
chr1:2546101-2546601	ENSG00000142606	MMEL1	chr1	2546101	2546601	2633015	-	86664	immune	method3_abc	0.027503984837738867
chr1:2546101-2546601	ENSG00000157870	PRXL2B	chr1	2546101	2546601	2586490	+	40139	immune	method3_abc	0.027863172462285632
chr1:2546101-2546601	ENSG00000157873	TNFRSF14	chr1	2546101	2546601	2555638	+	9287	immune	method3_abc	0.06632715672950329
chr1:2546101-2546601	ENSG00000157881	PANK4	chr1	2546101	2546601	2526596	-	19755	immune	method3_abc	0.04836665846195544
chr1:2546101-2546601	ENSG00000197921	HES5	chr1	2546101	2546601	2530262	-	16089	immune	method3_abc	0.05627116234624912
chr1:2546864-2547364	ENSG00000157873	TNFRSF14	chr1	2546864	2547364	2555638	+	8524	immune	method3_abc	0.04466624249638964
chr1:2546864-2547364	ENSG00000157881	PANK4	chr1	2546864	2547364	2526596	-	20518	immune	method3_abc	0.030243154201431036
chr1:2546864-2547364	ENSG00000197921	HES5	chr1	2546864	2547364	2530262	-	16852	immune	method3_abc	0.03502741425451402
chr1:2547926-2548426	ENSG00000157873	TNFRSF14	chr1	2547926	2548426	2555638	+	7462	immune	method3_abc	0.03569577449924101
chr1:2547926-2548426	ENSG00000157881	PANK4	chr1	2547926	2548426	2526596	-	21580	immune	method3_abc	0.02172491388980157
chr1:2547926-2548426	ENSG00000197921	HES5	chr1	2547926	2548426	2530262	-	17914	immune	method3_abc	0.02501582693285153
chr1:2548662-2549162	ENSG00000142606	MMEL1	chr1	2548662	2549162	2633015	-	84103	immune	method3_abc	0.0212091946339196
chr1:2548662-2549162	ENSG00000157870	PRXL2B	chr1	2548662	2549162	2586490	+	37578	immune	method3_abc	0.02205573284236052
chr1:2548662-2549162	ENSG00000157873	TNFRSF14	chr1	2548662	2549162	2555638	+	6726	immune	method3_abc	0.05925863000273117
chr1:2548662-2549162	ENSG00000157881	PANK4	chr1	2548662	2549162	2526596	-	22316	immune	method3_abc	0.03340195408112747
chr1:2548662-2549162	ENSG00000197921	HES5	chr1	2548662	2549162	2530262	-	18650	immune	method3_abc	0.03831805177140064
chr1:2554879-2555379	ENSG00000157873	TNFRSF14	chr1	2554879	2555379	2555638	+	509	immune	method3_abc	0.032618055760302744
chr1:2555520-2556020	ENSG00000157873	TNFRSF14	chr1	2555520	2556020	2555638	+	132	immune	method3_abc	0.07236840455751226
chr1:2556268-2556768	ENSG00000157873	TNFRSF14	chr1	2556268	2556768	2555638	+	880	immune	method3_abc	0.05138474622509936
chr1:2556803-2557303	ENSG00000157873	TNFRSF14	chr1	2556803	2557303	2555638	+	1415	immune	method3_abc	0.04594802740233179
chr1:2578212-2578712	ENSG00000157870	PRXL2B	chr1	2578212	2578712	2586490	+	8028	immune	method3_abc	0.03903308661916382
chr1:2585325-2585825	ENSG00000142606	MMEL1	chr1	2585325	2585825	2633015	-	47440	immune	method3_abc	0.024737101705208923
chr1:2585325-2585825	ENSG00000157870	PRXL2B	chr1	2585325	2585825	2586490	+	915	immune	method3_abc	0.09033101337287584
chr1:2586431-2586931	ENSG00000142606	MMEL1	chr1	2586431	2586931	2633015	-	46334	immune	method3_abc	0.0541677179228014
chr1:2586431-2586931	ENSG00000157870	PRXL2B	chr1	2586431	2586931	2586490	+	191	immune	method3_abc	0.217523785047453
chr1:2586431-2586931	ENSG00000157873	TNFRSF14	chr1	2586431	2586931	2555638	+	31043	immune	method3_abc	0.03526470704092807
chr1:2586431-2586931	ENSG00000157881	PANK4	chr1	2586431	2586931	2526596	-	60085	immune	method3_abc	0.024807833830050325
chr1:2586431-2586931	ENSG00000197921	HES5	chr1	2586431	2586931	2530262	-	56419	immune	method3_abc	0.02640435793073479
chr1:2586431-2586931	ENSG00000215912	TTC34	chr1	2586431	2586931	2801692	-	215011	immune	method3_abc	0.02645378515982931
chr1:2587225-2587725	ENSG00000157870	PRXL2B	chr1	2587225	2587725	2586490	+	985	immune	method3_abc	0.03070972932940659
chr1:2642385-2642885	ENSG00000142606	MMEL1	chr1	2642385	2642885	2633015	-	9620	immune	method3_abc	0.029665986662233405
chr1:2642972-2643472	ENSG00000142606	MMEL1	chr1	2642972	2643472	2633015	-	10207	immune	method3_abc	0.07443584187622358
chr1:2801552-2802052	ENSG00000215912	TTC34	chr1	2801552	2802052	2801692	-	110	immune	method3_abc	0.021596166367137806
chr1:3069983-3070483	ENSG00000142611	PRDM16	chr1	3069983	3070483	3069167	+	1066	immune	method3_abc	0.02791560851792056
chr1:3453036-3453536	ENSG00000130762	ARHGEF16	chr1	3453036	3453536	3454664	+	1378	immune	method3_abc	0.0603159946174857
chr1:3454229-3454729	ENSG00000130762	ARHGEF16	chr1	3454229	3454729	3454664	+	185	immune	method3_abc	0.07949396871420507
chr1:3454822-3455322	ENSG00000130762	ARHGEF16	chr1	3454822	3455322	3454664	+	408	immune	method3_abc	0.04212221091604647
chr1:3610940-3611440	ENSG00000162591	MEGF6	chr1	3610940	3611440	3611507	-	317	immune	method3_abc	0.021295761994118863
chr1:3611484-3611984	ENSG00000162591	MEGF6	chr1	3611484	3611984	3611507	-	227	immune	method3_abc	0.0393850310311789
chr1:3618961-3619461	ENSG00000162591	MEGF6	chr1	3618961	3619461	3611507	-	7704	immune	method3_abc	0.022020997921571094
chr1:3623934-3624434	ENSG00000158109	TPRG1L	chr1	3623934	3624434	3625014	+	830	immune	method3_abc	0.026542284065236395
chr1:3624634-3625134	ENSG00000078900	TP73	chr1	3624634	3625134	3652515	+	27631	immune	method3_abc	0.07296958144884179
chr1:3624634-3625134	ENSG00000116213	WRAP73	chr1	3624634	3625134	3652760	-	27876	immune	method3_abc	0.07276424573940381
chr1:3624634-3625134	ENSG00000130762	ARHGEF16	chr1	3624634	3625134	3454664	+	170220	immune	method3_abc	0.023331351700936268
chr1:3624634-3625134	ENSG00000158109	TPRG1L	chr1	3624634	3625134	3625014	+	130	immune	method3_abc	0.3036191456253362
chr1:3624634-3625134	ENSG00000162591	MEGF6	chr1	3624634	3625134	3611507	-	13377	immune	method3_abc	0.13443319583221686
chr1:3624634-3625134	ENSG00000162592	CCDC27	chr1	3624634	3625134	3746459	+	121575	immune	method3_abc	0.026173181159137544
chr1:3625220-3625720	ENSG00000158109	TPRG1L	chr1	3625220	3625720	3625014	+	456	immune	method3_abc	0.06486383266255846
chr1:3625220-3625720	ENSG00000162591	MEGF6	chr1	3625220	3625720	3611507	-	13963	immune	method3_abc	0.029484811049196192
chr1:3649887-3650387	ENSG00000078900	TP73	chr1	3649887	3650387	3652515	+	2378	immune	method3_abc	0.1021571659750256
chr1:3649887-3650387	ENSG00000116213	WRAP73	chr1	3649887	3650387	3652760	-	2623	immune	method3_abc	0.09966171610011171
chr1:3649887-3650387	ENSG00000158109	TPRG1L	chr1	3649887	3650387	3625014	+	25123	immune	method3_abc	0.024995681520336124
chr1:3649887-3650387	ENSG00000162591	MEGF6	chr1	3649887	3650387	3611507	-	38630	immune	method3_abc	0.024332541744338295
chr1:3651053-3651553	ENSG00000078900	TP73	chr1	3651053	3651553	3652515	+	1212	immune	method3_abc	0.021054088135541167
chr1:3651053-3651553	ENSG00000116213	WRAP73	chr1	3651053	3651553	3652760	-	1457	immune	method3_abc	0.0204325918626179
chr1:3652031-3652531	ENSG00000078900	TP73	chr1	3652031	3652531	3652515	+	234	immune	method3_abc	0.04116105314455529
chr1:3652031-3652531	ENSG00000116213	WRAP73	chr1	3652031	3652531	3652760	-	479	immune	method3_abc	0.03970124538819041
chr1:3652546-3653046	ENSG00000078900	TP73	chr1	3652546	3653046	3652515	+	281	immune	method3_abc	0.033335502844036385
chr1:3652546-3653046	ENSG00000116213	WRAP73	chr1	3652546	3653046	3652760	-	36	immune	method3_abc	0.03487048174937824
chr1:3746605-3747105	ENSG00000162592	CCDC27	chr1	3746605	3747105	3746459	+	396	immune	method3_abc	0.02911855844151897
chr1:3747195-3747695	ENSG00000162592	CCDC27	chr1	3747195	3747695	3746459	+	986	immune	method3_abc	0.11132778414579723
chr1:3747195-3747695	ENSG00000235169	SMIM1	chr1	3747195	3747695	3772748	+	25303	immune	method3_abc	0.020560217098310907
chr1:3771594-3772094	ENSG00000235169	SMIM1	chr1	3771594	3772094	3772748	+	904	immune	method3_abc	0.027593600400746477
chr1:3772251-3772751	ENSG00000116198	CEP104	chr1	3772251	3772751	3857395	-	84894	immune	method3_abc	0.021038771059534132
chr1:3772251-3772751	ENSG00000130764	LRRC47	chr1	3772251	3772751	3796497	-	23996	immune	method3_abc	0.07284404746412333
chr1:3772251-3772751	ENSG00000162592	CCDC27	chr1	3772251	3772751	3746459	+	26042	immune	method3_abc	0.07621607813694664
chr1:3772251-3772751	ENSG00000169598	DFFB	chr1	3772251	3772751	3857266	+	84765	immune	method3_abc	0.020907320590495607
chr1:3772251-3772751	ENSG00000235169	SMIM1	chr1	3772251	3772751	3772748	+	247	immune	method3_abc	0.27097416805085867
chr1:3772898-3773398	ENSG00000235169	SMIM1	chr1	3772898	3773398	3772748	+	400	immune	method3_abc	0.04351222564553772
chr1:3775332-3775832	ENSG00000235169	SMIM1	chr1	3775332	3775832	3772748	+	2834	immune	method3_abc	0.02528886098944342
chr1:3775979-3776479	ENSG00000235169	SMIM1	chr1	3775979	3776479	3772748	+	3481	immune	method3_abc	0.02490182845074213
chr1:3796277-3796777	ENSG00000130764	LRRC47	chr1	3796277	3796777	3796497	-	30	immune	method3_abc	0.2072868853302336
chr1:3796277-3796777	ENSG00000162592	CCDC27	chr1	3796277	3796777	3746459	+	50068	immune	method3_abc	0.028692487590819528
chr1:3796277-3796777	ENSG00000235169	SMIM1	chr1	3796277	3796777	3772748	+	23779	immune	method3_abc	0.03820871429670372
chr1:3856509-3857009	ENSG00000116198	CEP104	chr1	3856509	3857009	3857395	-	636	immune	method3_abc	0.06219454641338466
chr1:3856509-3857009	ENSG00000169598	DFFB	chr1	3856509	3857009	3857266	+	507	immune	method3_abc	0.06298488815990935
chr1:3857020-3857520	ENSG00000116198	CEP104	chr1	3857020	3857520	3857395	-	125	immune	method3_abc	0.3522293890583521
chr1:3857020-3857520	ENSG00000130764	LRRC47	chr1	3857020	3857520	3796497	-	60773	immune	method3_abc	0.04947888747494894
chr1:3857020-3857520	ENSG00000162592	CCDC27	chr1	3857020	3857520	3746459	+	110811	immune	method3_abc	0.033579457084667814
chr1:3857020-3857520	ENSG00000169598	DFFB	chr1	3857020	3857520	3857266	+	4	immune	method3_abc	0.3569345778379441
chr1:3857020-3857520	ENSG00000198912	C1orf174	chr1	3857020	3857520	3900292	-	43022	immune	method3_abc	0.03848568728641878
chr1:3857020-3857520	ENSG00000235169	SMIM1	chr1	3857020	3857520	3772748	+	84522	immune	method3_abc	0.031810081862051615
chr1:3857726-3858226	ENSG00000116198	CEP104	chr1	3857726	3858226	3857395	-	581	immune	method3_abc	0.03497599794310661
chr1:3857726-3858226	ENSG00000169598	DFFB	chr1	3857726	3858226	3857266	+	710	immune	method3_abc	0.03403075449313631
chr1:3899425-3899925	ENSG00000198912	C1orf174	chr1	3899425	3899925	3900292	-	617	immune	method3_abc	0.03133490173379007
chr1:3900046-3900546	ENSG00000116198	CEP104	chr1	3900046	3900546	3857395	-	42901	immune	method3_abc	0.03885395024730302
chr1:3900046-3900546	ENSG00000130764	LRRC47	chr1	3900046	3900546	3796497	-	103799	immune	method3_abc	0.024622572476666788
chr1:3900046-3900546	ENSG00000169598	DFFB	chr1	3900046	3900546	3857266	+	43030	immune	method3_abc	0.038472856419448455
chr1:3900046-3900546	ENSG00000198912	C1orf174	chr1	3900046	3900546	3900292	-	4	immune	method3_abc	0.2122373990450006
chr1:3900586-3901086	ENSG00000116198	CEP104	chr1	3900586	3901086	3857395	-	43441	immune	method3_abc	0.044425982260032026
chr1:3900586-3901086	ENSG00000130764	LRRC47	chr1	3900586	3901086	3796497	-	104339	immune	method3_abc	0.028307416001972816
chr1:3900586-3901086	ENSG00000162592	CCDC27	chr1	3900586	3901086	3746459	+	154377	immune	method3_abc	0.02264325578336329
chr1:3900586-3901086	ENSG00000169598	DFFB	chr1	3900586	3901086	3857266	+	43570	immune	method3_abc	0.04399138179050014
chr1:3900586-3901086	ENSG00000198912	C1orf174	chr1	3900586	3901086	3900292	-	544	immune	method3_abc	0.22415025401687347
chr1:3900586-3901086	ENSG00000235169	SMIM1	chr1	3900586	3901086	3772748	+	128088	immune	method3_abc	0.02005654073123043
chr1:3901188-3901688	ENSG00000116198	CEP104	chr1	3901188	3901688	3857395	-	44043	immune	method3_abc	0.03001050608552443
chr1:3901188-3901688	ENSG00000169598	DFFB	chr1	3901188	3901688	3857266	+	44172	immune	method3_abc	0.02971776898453817
chr1:3901188-3901688	ENSG00000198912	C1orf174	chr1	3901188	3901688	3900292	-	1146	immune	method3_abc	0.13992419359841485
chr1:4652501-4653001	ENSG00000196581	AJAP1	chr1	4652501	4653001	4654608	+	1857	immune	method3_abc	0.03544676456371016
chr1:4655218-4655718	ENSG00000196581	AJAP1	chr1	4655218	4655718	4654608	+	860	immune	method3_abc	0.022345278868045382
chr1:4656180-4656680	ENSG00000196581	AJAP1	chr1	4656180	4656680	4654608	+	1822	immune	method3_abc	0.024417881514881577
chr1:5991085-5991585	ENSG00000069424	KCNAB2	chr1	5991085	5991585	5990926	+	409	immune	method3_abc	0.025327160068879407
chr1:5991085-5991585	ENSG00000131697	NPHP4	chr1	5991085	5991585	5992472	-	1137	immune	method3_abc	0.020706099825302776
chr1:5991750-5992250	ENSG00000069424	KCNAB2	chr1	5991750	5992250	5990926	+	1074	immune	method3_abc	0.11469730091529663
chr1:5991750-5992250	ENSG00000131697	NPHP4	chr1	5991750	5992250	5992472	-	472	immune	method3_abc	0.11460696923330772
chr1:5992274-5992774	ENSG00000069424	KCNAB2	chr1	5992274	5992774	5990926	+	1598	immune	method3_abc	0.26551631059594927
chr1:5992274-5992774	ENSG00000131697	NPHP4	chr1	5992274	5992774	5992472	-	52	immune	method3_abc	0.3056248545962746
chr1:5993128-5993628	ENSG00000069424	KCNAB2	chr1	5993128	5993628	5990926	+	2452	immune	method3_abc	0.02658905361965053
chr1:5993128-5993628	ENSG00000131697	NPHP4	chr1	5993128	5993628	5992472	-	906	immune	method3_abc	0.029701393299759803
chr1:5994656-5995156	ENSG00000069424	KCNAB2	chr1	5994656	5995156	5990926	+	3980	immune	method3_abc	0.026975862007793627
chr1:5994656-5995156	ENSG00000131697	NPHP4	chr1	5994656	5995156	5992472	-	2434	immune	method3_abc	0.02901242171424126
chr1:6026005-6026505	ENSG00000069424	KCNAB2	chr1	6026005	6026505	5990926	+	35329	immune	method3_abc	0.03836601269501391
chr1:6026005-6026505	ENSG00000131697	NPHP4	chr1	6026005	6026505	5992472	-	33783	immune	method3_abc	0.03621910330699793
chr1:6198938-6199438	ENSG00000116251	RPL22	chr1	6198938	6199438	6209388	-	10200	immune	method3_abc	0.024597992707977433
chr1:6198938-6199438	ENSG00000116254	CHD5	chr1	6198938	6199438	6180320	-	18868	immune	method3_abc	0.02256349830359149
chr1:6198938-6199438	ENSG00000158286	RNF207	chr1	6198938	6199438	6205474	+	6286	immune	method3_abc	0.030688178970304503
chr1:6198938-6199438	ENSG00000285629	ENSG00000285629	chr1	6198938	6199438	6197756	-	1432	immune	method3_abc	0.051597730247237766
chr1:6199507-6200007	ENSG00000116237	ICMT	chr1	6199507	6200007	6235971	-	36214	immune	method3_abc	0.0385914187414004
chr1:6199507-6200007	ENSG00000116251	RPL22	chr1	6199507	6200007	6209388	-	9631	immune	method3_abc	0.1133802350558101
chr1:6199507-6200007	ENSG00000116254	CHD5	chr1	6199507	6200007	6180320	-	19437	immune	method3_abc	0.0985659401816014
chr1:6199507-6200007	ENSG00000158286	RNF207	chr1	6199507	6200007	6205474	+	5717	immune	method3_abc	0.1431328765972496
chr1:6199507-6200007	ENSG00000158292	GPR153	chr1	6199507	6200007	6261097	-	61340	immune	method3_abc	0.031104060031187736
chr1:6199507-6200007	ENSG00000173673	HES3	chr1	6199507	6200007	6244178	+	44421	immune	method3_abc	0.037743538736614346
chr1:6199507-6200007	ENSG00000285629	ENSG00000285629	chr1	6199507	6200007	6197756	-	2001	immune	method3_abc	0.21370984694762457
chr1:6205153-6205653	ENSG00000116251	RPL22	chr1	6205153	6205653	6209388	-	3985	immune	method3_abc	0.028126213050535417
