peak_id	gene_id	gene_name	chrom	peak_start	peak_end	tss_pos	strand	distance_bp	compartment	method	score
chr1:1890230-1890730	ENSG00000078369	GNB1	chr1	1890230	1890730	1892291	-	1811	stromal	method3_abc	0.04787624074644305
chr1:1890883-1891383	ENSG00000078369	GNB1	chr1	1890883	1891383	1892291	-	1158	stromal	method3_abc	0.12034583369377189
chr1:1890883-1891383	ENSG00000169885	CALML6	chr1	1890883	1891383	1915107	+	23974	stromal	method3_abc	0.029608180565586617
chr1:1890883-1891383	ENSG00000178821	TMEM52	chr1	1890883	1891383	1919278	-	28145	stromal	method3_abc	0.02446401869252792
chr1:1891513-1892013	ENSG00000078369	GNB1	chr1	1891513	1892013	1892291	-	528	stromal	method3_abc	0.05484078989189248
chr1:1908881-1909381	ENSG00000078369	GNB1	chr1	1908881	1909381	1892291	-	16840	stromal	method3_abc	0.06231887954454442
chr1:1908881-1909381	ENSG00000142609	CFAP74	chr1	1908881	1909381	2003836	-	94705	stromal	method3_abc	0.024287096298684793
chr1:1908881-1909381	ENSG00000169885	CALML6	chr1	1908881	1909381	1915107	+	5976	stromal	method3_abc	0.10732442099518433
chr1:1908881-1909381	ENSG00000178821	TMEM52	chr1	1908881	1909381	1919278	-	10147	stromal	method3_abc	0.07532396253638655
chr1:1908881-1909381	ENSG00000187730	GABRD	chr1	1908881	1909381	2019328	+	110197	stromal	method3_abc	0.02063719133906324
chr1:1918417-1918917	ENSG00000178821	TMEM52	chr1	1918417	1918917	1919278	-	611	stromal	method3_abc	0.02163719872137231
chr1:1919225-1919725	ENSG00000078369	GNB1	chr1	1919225	1919725	1892291	-	27184	stromal	method3_abc	0.05042917440130292
chr1:1919225-1919725	ENSG00000142609	CFAP74	chr1	1919225	1919725	2003836	-	84361	stromal	method3_abc	0.030291431701166514
chr1:1919225-1919725	ENSG00000169885	CALML6	chr1	1919225	1919725	1915107	+	4368	stromal	method3_abc	0.13967265209351826
chr1:1919225-1919725	ENSG00000178821	TMEM52	chr1	1919225	1919725	1919278	-	197	stromal	method3_abc	0.21660661044715068
chr1:1919225-1919725	ENSG00000187730	GABRD	chr1	1919225	1919725	2019328	+	99853	stromal	method3_abc	0.025395589960351114
chr1:1919739-1920239	ENSG00000169885	CALML6	chr1	1919739	1920239	1915107	+	4882	stromal	method3_abc	0.024084112542198416
chr1:1919739-1920239	ENSG00000178821	TMEM52	chr1	1919739	1920239	1919278	-	711	stromal	method3_abc	0.0360444572808428
chr1:2044738-2045238	ENSG00000067606	PRKCZ	chr1	2044738	2045238	2050410	+	5422	stromal	method3_abc	0.035618308128489214
chr1:2050116-2050616	ENSG00000067606	PRKCZ	chr1	2050116	2050616	2050410	+	44	stromal	method3_abc	0.05505646815980541
chr1:2133031-2133531	ENSG00000067606	PRKCZ	chr1	2133031	2133531	2050410	+	82871	stromal	method3_abc	0.023837391497906053
chr1:2133031-2133531	ENSG00000187730	GABRD	chr1	2133031	2133531	2019328	+	113953	stromal	method3_abc	0.020830993017460157
chr1:2189391-2189891	ENSG00000162585	FAAP20	chr1	2189391	2189891	2212719	-	23078	stromal	method3_abc	0.020416719589676627
chr1:2194535-2195035	ENSG00000162585	FAAP20	chr1	2194535	2195035	2212719	-	17934	stromal	method3_abc	0.021361404860778394
chr1:2199200-2199700	ENSG00000162585	FAAP20	chr1	2199200	2199700	2212719	-	13269	stromal	method3_abc	0.025569844051563092
chr1:2204339-2204839	ENSG00000162585	FAAP20	chr1	2204339	2204839	2212719	-	8130	stromal	method3_abc	0.020771035895765195
chr1:2205026-2205526	ENSG00000157933	SKI	chr1	2205026	2205526	2227387	+	22111	stromal	method3_abc	0.02800264654503289
chr1:2205026-2205526	ENSG00000162585	FAAP20	chr1	2205026	2205526	2212719	-	7443	stromal	method3_abc	0.05536694057079698
chr1:2207715-2208215	ENSG00000162585	FAAP20	chr1	2207715	2208215	2212719	-	4754	stromal	method3_abc	0.03052122763637565
chr1:2212365-2212865	ENSG00000157933	SKI	chr1	2212365	2212865	2227387	+	14772	stromal	method3_abc	0.022752660189250522
chr1:2212365-2212865	ENSG00000162585	FAAP20	chr1	2212365	2212865	2212719	-	104	stromal	method3_abc	0.07421874278043042
chr1:2212957-2213457	ENSG00000162585	FAAP20	chr1	2212957	2213457	2212719	-	488	stromal	method3_abc	0.033719515878144146
chr1:2214009-2214509	ENSG00000157933	SKI	chr1	2214009	2214509	2227387	+	13128	stromal	method3_abc	0.020899005163939718
chr1:2214009-2214509	ENSG00000162585	FAAP20	chr1	2214009	2214509	2212719	-	1540	stromal	method3_abc	0.050949162214957516
chr1:2214566-2215066	ENSG00000162585	FAAP20	chr1	2214566	2215066	2212719	-	2097	stromal	method3_abc	0.02162360676918307
chr1:2226779-2227279	ENSG00000157933	SKI	chr1	2226779	2227279	2227387	+	358	stromal	method3_abc	0.030117150089517992
chr1:2227523-2228023	ENSG00000157933	SKI	chr1	2227523	2228023	2227387	+	386	stromal	method3_abc	0.1897258884397399
chr1:2227523-2228023	ENSG00000162585	FAAP20	chr1	2227523	2228023	2212719	-	15054	stromal	method3_abc	0.0607034127730595
chr1:2228367-2228867	ENSG00000157933	SKI	chr1	2228367	2228867	2227387	+	1230	stromal	method3_abc	0.020163831021447507
chr1:2229030-2229530	ENSG00000157933	SKI	chr1	2229030	2229530	2227387	+	1893	stromal	method3_abc	0.031108643594604204
chr1:2381662-2382162	ENSG00000116151	MORN1	chr1	2381662	2382162	2391706	-	9794	stromal	method3_abc	0.02445483604962152
chr1:2381662-2382162	ENSG00000157916	RER1	chr1	2381662	2382162	2391774	+	9862	stromal	method3_abc	0.02436436260096942
chr1:2390926-2391426	ENSG00000116151	MORN1	chr1	2390926	2391426	2391706	-	530	stromal	method3_abc	0.026285716201245004
chr1:2390926-2391426	ENSG00000157916	RER1	chr1	2390926	2391426	2391774	+	598	stromal	method3_abc	0.02601507538580767
chr1:2391485-2391985	ENSG00000116151	MORN1	chr1	2391485	2391985	2391706	-	29	stromal	method3_abc	0.20447287367902595
chr1:2391485-2391985	ENSG00000149527	PLCH2	chr1	2391485	2391985	2425979	+	34244	stromal	method3_abc	0.04680051946529648
chr1:2391485-2391985	ENSG00000157911	PEX10	chr1	2391485	2391985	2413796	-	22061	stromal	method3_abc	0.050036406179340354
chr1:2391485-2391985	ENSG00000157916	RER1	chr1	2391485	2391985	2391774	+	39	stromal	method3_abc	0.20417763055474747
chr1:2391987-2392487	ENSG00000116151	MORN1	chr1	2391987	2392487	2391706	-	531	stromal	method3_abc	0.03149664872237866
chr1:2391987-2392487	ENSG00000157916	RER1	chr1	2391987	2392487	2391774	+	463	stromal	method3_abc	0.03184647826658159
chr1:2412424-2412924	ENSG00000116151	MORN1	chr1	2412424	2412924	2391706	-	20968	stromal	method3_abc	0.046129983498988
chr1:2412424-2412924	ENSG00000149527	PLCH2	chr1	2412424	2412924	2425979	+	13305	stromal	method3_abc	0.08551018003171454
chr1:2412424-2412924	ENSG00000157911	PEX10	chr1	2412424	2412924	2413796	-	1122	stromal	method3_abc	0.17157267840371598
chr1:2412424-2412924	ENSG00000157916	RER1	chr1	2412424	2412924	2391774	+	20900	stromal	method3_abc	0.0462484337393853
chr1:2412968-2413468	ENSG00000149527	PLCH2	chr1	2412968	2413468	2425979	+	12761	stromal	method3_abc	0.02261044324024157
chr1:2412968-2413468	ENSG00000157911	PEX10	chr1	2412968	2413468	2413796	-	578	stromal	method3_abc	0.04791828411115818
chr1:2414299-2414799	ENSG00000157911	PEX10	chr1	2414299	2414799	2413796	-	753	stromal	method3_abc	0.03479366926634313
chr1:2526053-2526553	ENSG00000157873	TNFRSF14	chr1	2526053	2526553	2555638	+	29335	stromal	method3_abc	0.02473912510000496
chr1:2526053-2526553	ENSG00000157881	PANK4	chr1	2526053	2526553	2526596	-	293	stromal	method3_abc	0.12715463633393992
chr1:2526053-2526553	ENSG00000197921	HES5	chr1	2526053	2526553	2530262	-	3959	stromal	method3_abc	0.08392352229687076
chr1:2526598-2527098	ENSG00000157881	PANK4	chr1	2526598	2527098	2526596	-	252	stromal	method3_abc	0.06282649827960451
chr1:2526598-2527098	ENSG00000197921	HES5	chr1	2526598	2527098	2530262	-	3414	stromal	method3_abc	0.04349805407738376
chr1:2529257-2529757	ENSG00000197921	HES5	chr1	2529257	2529757	2530262	-	755	stromal	method3_abc	0.024917196429598738
chr1:2530080-2530580	ENSG00000197921	HES5	chr1	2530080	2530580	2530262	-	68	stromal	method3_abc	0.028932096998063102
chr1:2546058-2546558	ENSG00000157873	TNFRSF14	chr1	2546058	2546558	2555638	+	9330	stromal	method3_abc	0.03125549339523206
chr1:2546058-2546558	ENSG00000197921	HES5	chr1	2546058	2546558	2530262	-	16046	stromal	method3_abc	0.02358179992320462
chr1:2546802-2547302	ENSG00000157873	TNFRSF14	chr1	2546802	2547302	2555638	+	8586	stromal	method3_abc	0.022443449801844255
chr1:2547938-2548438	ENSG00000157873	TNFRSF14	chr1	2547938	2548438	2555638	+	7450	stromal	method3_abc	0.024160022977255488
chr1:2548640-2549140	ENSG00000157873	TNFRSF14	chr1	2548640	2549140	2555638	+	6748	stromal	method3_abc	0.04048167254458279
chr1:2548640-2549140	ENSG00000197921	HES5	chr1	2548640	2549140	2530262	-	18628	stromal	method3_abc	0.023233762442705662
chr1:2555690-2556190	ENSG00000157873	TNFRSF14	chr1	2555690	2556190	2555638	+	302	stromal	method3_abc	0.06183627694616445
chr1:2556244-2556744	ENSG00000157873	TNFRSF14	chr1	2556244	2556744	2555638	+	856	stromal	method3_abc	0.04612948379449852
chr1:2556772-2557272	ENSG00000157873	TNFRSF14	chr1	2556772	2557272	2555638	+	1384	stromal	method3_abc	0.02975116781164355
chr1:2585366-2585866	ENSG00000157870	PRXL2B	chr1	2585366	2585866	2586490	+	874	stromal	method3_abc	0.05966918612245312
chr1:2586170-2586670	ENSG00000142606	MMEL1	chr1	2586170	2586670	2633015	-	46595	stromal	method3_abc	0.04732944336667314
chr1:2586170-2586670	ENSG00000157870	PRXL2B	chr1	2586170	2586670	2586490	+	70	stromal	method3_abc	0.20779561240527297
chr1:2586170-2586670	ENSG00000157873	TNFRSF14	chr1	2586170	2586670	2555638	+	30782	stromal	method3_abc	0.03839639619000327
chr1:2586170-2586670	ENSG00000157881	PANK4	chr1	2586170	2586670	2526596	-	59824	stromal	method3_abc	0.023133736460044147
chr1:2586170-2586670	ENSG00000197921	HES5	chr1	2586170	2586670	2530262	-	56158	stromal	method3_abc	0.02538857089367198
chr1:2586170-2586670	ENSG00000215912	TTC34	chr1	2586170	2586670	2801692	-	215272	stromal	method3_abc	0.02011672456968967
chr1:2586795-2587295	ENSG00000157870	PRXL2B	chr1	2586795	2587295	2586490	+	555	stromal	method3_abc	0.07459525971259258
chr1:2642995-2643495	ENSG00000142606	MMEL1	chr1	2642995	2643495	2633015	-	10230	stromal	method3_abc	0.05929630219334927
chr1:3068533-3069033	ENSG00000142611	PRDM16	chr1	3068533	3069033	3069167	+	384	stromal	method3_abc	0.021249266095169007
chr1:3069333-3069833	ENSG00000142611	PRDM16	chr1	3069333	3069833	3069167	+	416	stromal	method3_abc	0.056503816254760905
chr1:3069953-3070453	ENSG00000142611	PRDM16	chr1	3069953	3070453	3069167	+	1036	stromal	method3_abc	0.06439290893228955
chr1:3070488-3070988	ENSG00000142611	PRDM16	chr1	3070488	3070988	3069167	+	1571	stromal	method3_abc	0.03212305731733954
chr1:3453049-3453549	ENSG00000130762	ARHGEF16	chr1	3453049	3453549	3454664	+	1365	stromal	method3_abc	0.039023126404615666
chr1:3454131-3454631	ENSG00000130762	ARHGEF16	chr1	3454131	3454631	3454664	+	283	stromal	method3_abc	0.03189095237783406
chr1:3454811-3455311	ENSG00000130762	ARHGEF16	chr1	3454811	3455311	3454664	+	397	stromal	method3_abc	0.021639952215326764
chr1:3611445-3611945	ENSG00000162591	MEGF6	chr1	3611445	3611945	3611507	-	188	stromal	method3_abc	0.039416249863543834
chr1:3618931-3619431	ENSG00000158109	TPRG1L	chr1	3618931	3619431	3625014	+	5833	stromal	method3_abc	0.023021499171540487
chr1:3618931-3619431	ENSG00000162591	MEGF6	chr1	3618931	3619431	3611507	-	7674	stromal	method3_abc	0.024405801067471148
chr1:3624085-3624585	ENSG00000158109	TPRG1L	chr1	3624085	3624585	3625014	+	679	stromal	method3_abc	0.04517712631288808
chr1:3624085-3624585	ENSG00000162591	MEGF6	chr1	3624085	3624585	3611507	-	12828	stromal	method3_abc	0.02029265276792911
chr1:3624685-3625185	ENSG00000078900	TP73	chr1	3624685	3625185	3652515	+	27580	stromal	method3_abc	0.06402157801089466
chr1:3624685-3625185	ENSG00000116213	WRAP73	chr1	3624685	3625185	3652760	-	27825	stromal	method3_abc	0.06388188578030109
chr1:3624685-3625185	ENSG00000158109	TPRG1L	chr1	3624685	3625185	3625014	+	79	stromal	method3_abc	0.2508695500925725
chr1:3624685-3625185	ENSG00000162591	MEGF6	chr1	3624685	3625185	3611507	-	13428	stromal	method3_abc	0.09935093055163152
chr1:3624685-3625185	ENSG00000162592	CCDC27	chr1	3624685	3625185	3746459	+	121524	stromal	method3_abc	0.021158903860165664
chr1:3625460-3625960	ENSG00000158109	TPRG1L	chr1	3625460	3625960	3625014	+	696	stromal	method3_abc	0.031156673996428116
chr1:3649858-3650358	ENSG00000078900	TP73	chr1	3649858	3650358	3652515	+	2407	stromal	method3_abc	0.07398241586413473
chr1:3649858-3650358	ENSG00000116213	WRAP73	chr1	3649858	3650358	3652760	-	2652	stromal	method3_abc	0.0722295926353753
chr1:3651471-3651971	ENSG00000078900	TP73	chr1	3651471	3651971	3652515	+	794	stromal	method3_abc	0.023009877734260515
chr1:3651471-3651971	ENSG00000116213	WRAP73	chr1	3651471	3651971	3652760	-	1039	stromal	method3_abc	0.02229194975077072
chr1:3652032-3652532	ENSG00000078900	TP73	chr1	3652032	3652532	3652515	+	233	stromal	method3_abc	0.03444742599558786
chr1:3652032-3652532	ENSG00000116213	WRAP73	chr1	3652032	3652532	3652760	-	478	stromal	method3_abc	0.03324687142467474
chr1:3652587-3653087	ENSG00000078900	TP73	chr1	3652587	3653087	3652515	+	322	stromal	method3_abc	0.025583618764033665
chr1:3652587-3653087	ENSG00000116213	WRAP73	chr1	3652587	3653087	3652760	-	77	stromal	method3_abc	0.02677015666828709
chr1:3746605-3747105	ENSG00000162592	CCDC27	chr1	3746605	3747105	3746459	+	396	stromal	method3_abc	0.03000684413705961
chr1:3747142-3747642	ENSG00000162592	CCDC27	chr1	3747142	3747642	3746459	+	933	stromal	method3_abc	0.11234404890675247
chr1:3747142-3747642	ENSG00000235169	SMIM1	chr1	3747142	3747642	3772748	+	25356	stromal	method3_abc	0.0232032339885737
chr1:3771560-3772060	ENSG00000235169	SMIM1	chr1	3771560	3772060	3772748	+	938	stromal	method3_abc	0.025130381790824337
chr1:3772286-3772786	ENSG00000130764	LRRC47	chr1	3772286	3772786	3796497	-	23961	stromal	method3_abc	0.04919579757335941
chr1:3772286-3772786	ENSG00000162592	CCDC27	chr1	3772286	3772786	3746459	+	26077	stromal	method3_abc	0.04858840220585365
chr1:3772286-3772786	ENSG00000235169	SMIM1	chr1	3772286	3772786	3772748	+	212	stromal	method3_abc	0.19631944072357257
chr1:3773180-3773680	ENSG00000235169	SMIM1	chr1	3773180	3773680	3772748	+	682	stromal	method3_abc	0.031540338782506575
chr1:3796289-3796789	ENSG00000130764	LRRC47	chr1	3796289	3796789	3796497	-	42	stromal	method3_abc	0.18824604410936122
chr1:3796289-3796789	ENSG00000162592	CCDC27	chr1	3796289	3796789	3746459	+	50080	stromal	method3_abc	0.024693032994658488
chr1:3796289-3796789	ENSG00000235169	SMIM1	chr1	3796289	3796789	3772748	+	23791	stromal	method3_abc	0.03710977346068503
chr1:3856442-3856942	ENSG00000116198	CEP104	chr1	3856442	3856942	3857395	-	703	stromal	method3_abc	0.04468266678665046
chr1:3856442-3856942	ENSG00000169598	DFFB	chr1	3856442	3856942	3857266	+	574	stromal	method3_abc	0.04536739764885523
chr1:3856992-3857492	ENSG00000116198	CEP104	chr1	3856992	3857492	3857395	-	153	stromal	method3_abc	0.23174555574552452
chr1:3856992-3857492	ENSG00000130764	LRRC47	chr1	3856992	3857492	3796497	-	60745	stromal	method3_abc	0.02794037378202882
chr1:3856992-3857492	ENSG00000169598	DFFB	chr1	3856992	3857492	3857266	+	24	stromal	method3_abc	0.23580372871341712
chr1:3856992-3857492	ENSG00000198912	C1orf174	chr1	3856992	3857492	3900292	-	43050	stromal	method3_abc	0.022819522207600224
chr1:3857658-3858158	ENSG00000116198	CEP104	chr1	3857658	3858158	3857395	-	513	stromal	method3_abc	0.03925353214220413
chr1:3857658-3858158	ENSG00000169598	DFFB	chr1	3857658	3858158	3857266	+	642	stromal	method3_abc	0.038291256959418624
chr1:3858179-3858679	ENSG00000116198	CEP104	chr1	3858179	3858679	3857395	-	1034	stromal	method3_abc	0.020805993181152015
chr1:3858179-3858679	ENSG00000169598	DFFB	chr1	3858179	3858679	3857266	+	1163	stromal	method3_abc	0.02033087127748145
chr1:3899569-3900069	ENSG00000198912	C1orf174	chr1	3899569	3900069	3900292	-	473	stromal	method3_abc	0.03242881386170887
chr1:3900079-3900579	ENSG00000116198	CEP104	chr1	3900079	3900579	3857395	-	42934	stromal	method3_abc	0.03799904943469002
chr1:3900079-3900579	ENSG00000130764	LRRC47	chr1	3900079	3900579	3796497	-	103832	stromal	method3_abc	0.020569490018883915
chr1:3900079-3900579	ENSG00000169598	DFFB	chr1	3900079	3900579	3857266	+	43063	stromal	method3_abc	0.03773265582561774
chr1:3900079-3900579	ENSG00000198912	C1orf174	chr1	3900079	3900579	3900292	-	37	stromal	method3_abc	0.18531867629075544
chr1:3900586-3901086	ENSG00000116198	CEP104	chr1	3900586	3901086	3857395	-	43441	stromal	method3_abc	0.045959128876356864
chr1:3900586-3901086	ENSG00000130764	LRRC47	chr1	3900586	3901086	3796497	-	104339	stromal	method3_abc	0.02500586595510329
chr1:3900586-3901086	ENSG00000169598	DFFB	chr1	3900586	3901086	3857266	+	43570	stromal	method3_abc	0.04563804623837434
chr1:3900586-3901086	ENSG00000198912	C1orf174	chr1	3900586	3901086	3900292	-	544	stromal	method3_abc	0.2080927944474349
chr1:3901166-3901666	ENSG00000116198	CEP104	chr1	3901166	3901666	3857395	-	44021	stromal	method3_abc	0.03680543068243151
chr1:3901166-3901666	ENSG00000130764	LRRC47	chr1	3901166	3901666	3796497	-	104919	stromal	method3_abc	0.020140958210240662
chr1:3901166-3901666	ENSG00000169598	DFFB	chr1	3901166	3901666	3857266	+	44150	stromal	method3_abc	0.03654929743529995
chr1:3901166-3901666	ENSG00000198912	C1orf174	chr1	3901166	3901666	3900292	-	1124	stromal	method3_abc	0.1544186815935335
chr1:4652473-4652973	ENSG00000196581	AJAP1	chr1	4652473	4652973	4654608	+	1885	stromal	method3_abc	0.044784629004895486
chr1:4654337-4654837	ENSG00000196581	AJAP1	chr1	4654337	4654837	4654608	+	21	stromal	method3_abc	0.030073197809498894
chr1:4655071-4655571	ENSG00000196581	AJAP1	chr1	4655071	4655571	4654608	+	713	stromal	method3_abc	0.029732659730043996
chr1:4655616-4656116	ENSG00000196581	AJAP1	chr1	4655616	4656116	4654608	+	1258	stromal	method3_abc	0.028461884407358112
chr1:4656222-4656722	ENSG00000196581	AJAP1	chr1	4656222	4656722	4654608	+	1864	stromal	method3_abc	0.03797080795776956
chr1:5991141-5991641	ENSG00000069424	KCNAB2	chr1	5991141	5991641	5990926	+	465	stromal	method3_abc	0.03060384498986997
chr1:5991141-5991641	ENSG00000131697	NPHP4	chr1	5991141	5991641	5992472	-	1081	stromal	method3_abc	0.025900475608020977
chr1:5991765-5992265	ENSG00000069424	KCNAB2	chr1	5991765	5992265	5990926	+	1089	stromal	method3_abc	0.10313358397757487
chr1:5991765-5992265	ENSG00000131697	NPHP4	chr1	5991765	5992265	5992472	-	457	stromal	method3_abc	0.1053638718709105
chr1:5992330-5992830	ENSG00000069424	KCNAB2	chr1	5992330	5992830	5990926	+	1654	stromal	method3_abc	0.24409661851694578
chr1:5992330-5992830	ENSG00000131697	NPHP4	chr1	5992330	5992830	5992472	-	108	stromal	method3_abc	0.2853330487836873
chr1:5992965-5993465	ENSG00000069424	KCNAB2	chr1	5992965	5993465	5990926	+	2289	stromal	method3_abc	0.024909996764929637
chr1:5992965-5993465	ENSG00000131697	NPHP4	chr1	5992965	5993465	5992472	-	743	stromal	method3_abc	0.02846627047046357
chr1:6198930-6199430	ENSG00000158286	RNF207	chr1	6198930	6199430	6205474	+	6294	stromal	method3_abc	0.021064837234540973
chr1:6198930-6199430	ENSG00000285629	ENSG00000285629	chr1	6198930	6199430	6197756	-	1424	stromal	method3_abc	0.03746906617041039
chr1:6199452-6199952	ENSG00000116237	ICMT	chr1	6199452	6199952	6235971	-	36269	stromal	method3_abc	0.02634018283067997
chr1:6199452-6199952	ENSG00000116251	RPL22	chr1	6199452	6199952	6209388	-	9686	stromal	method3_abc	0.07409754736453553
chr1:6199452-6199952	ENSG00000116254	CHD5	chr1	6199452	6199952	6180320	-	19382	stromal	method3_abc	0.061976360006601804
chr1:6199452-6199952	ENSG00000158286	RNF207	chr1	6199452	6199952	6205474	+	5772	stromal	method3_abc	0.09310346150909286
chr1:6199452-6199952	ENSG00000173673	HES3	chr1	6199452	6199952	6244178	+	44476	stromal	method3_abc	0.024130784766930993
chr1:6199452-6199952	ENSG00000285629	ENSG00000285629	chr1	6199452	6199952	6197756	-	1946	stromal	method3_abc	0.1484849350813244
chr1:6205108-6205608	ENSG00000116251	RPL22	chr1	6205108	6205608	6209388	-	4030	stromal	method3_abc	0.04357413805846089
chr1:6205108-6205608	ENSG00000158286	RNF207	chr1	6205108	6205608	6205474	+	116	stromal	method3_abc	0.06854271939085556
chr1:6205108-6205608	ENSG00000285629	ENSG00000285629	chr1	6205108	6205608	6197756	-	7602	stromal	method3_abc	0.03406250290762632
chr1:6205799-6206299	ENSG00000116251	RPL22	chr1	6205799	6206299	6209388	-	3339	stromal	method3_abc	0.04899516481556432
chr1:6205799-6206299	ENSG00000116254	CHD5	chr1	6205799	6206299	6180320	-	25729	stromal	method3_abc	0.020479612247018053
chr1:6205799-6206299	ENSG00000158286	RNF207	chr1	6205799	6206299	6205474	+	575	stromal	method3_abc	0.06673337520025158
chr1:6205799-6206299	ENSG00000285629	ENSG00000285629	chr1	6205799	6206299	6197756	-	8293	stromal	method3_abc	0.03411552966640136
chr1:6206362-6206862	ENSG00000116251	RPL22	chr1	6206362	6206862	6209388	-	2776	stromal	method3_abc	0.020507525644191043
chr1:6206362-6206862	ENSG00000158286	RNF207	chr1	6206362	6206862	6205474	+	1138	stromal	method3_abc	0.024173612849284834
chr1:6208595-6209095	ENSG00000116251	RPL22	chr1	6208595	6209095	6209388	-	543	stromal	method3_abc	0.03518982796150212
chr1:6208595-6209095	ENSG00000158286	RNF207	chr1	6208595	6209095	6205474	+	3371	stromal	method3_abc	0.023589169425054977
chr1:6209117-6209617	ENSG00000116251	RPL22	chr1	6209117	6209617	6209388	-	21	stromal	method3_abc	0.04058326361213785
chr1:6209117-6209617	ENSG00000158286	RNF207	chr1	6209117	6209617	6205474	+	3893	stromal	method3_abc	0.02368188110746109
chr1:6235163-6235663	ENSG00000116237	ICMT	chr1	6235163	6235663	6235971	-	558	stromal	method3_abc	0.02354726199746898
chr1:6235761-6236261	ENSG00000116237	ICMT	chr1	6235761	6236261	6235971	-	40	stromal	method3_abc	0.24185883436275776
chr1:6235761-6236261	ENSG00000116251	RPL22	chr1	6235761	6236261	6209388	-	26623	stromal	method3_abc	0.05603664610090753
chr1:6235761-6236261	ENSG00000116254	CHD5	chr1	6235761	6236261	6180320	-	55691	stromal	method3_abc	0.04131646430927907
chr1:6235761-6236261	ENSG00000158286	RNF207	chr1	6235761	6236261	6205474	+	30537	stromal	method3_abc	0.048577626252841094
chr1:6235761-6236261	ENSG00000158292	GPR153	chr1	6235761	6236261	6261097	-	25086	stromal	method3_abc	0.053230085267855845
chr1:6235761-6236261	ENSG00000173673	HES3	chr1	6235761	6236261	6244178	+	8167	stromal	method3_abc	0.11251387674160714
chr1:6235761-6236261	ENSG00000285629	ENSG00000285629	chr1	6235761	6236261	6197756	-	38255	stromal	method3_abc	0.0445763967691671
chr1:6236281-6236781	ENSG00000116237	ICMT	chr1	6236281	6236781	6235971	-	560	stromal	method3_abc	0.020036183195780422
chr1:6244962-6245462	ENSG00000116237	ICMT	chr1	6244962	6245462	6235971	-	9241	stromal	method3_abc	0.032379211823884806
chr1:6244962-6245462	ENSG00000158292	GPR153	chr1	6244962	6245462	6261097	-	15885	stromal	method3_abc	0.024168417304549713
chr1:6244962-6245462	ENSG00000173673	HES3	chr1	6244962	6245462	6244178	+	1034	stromal	method3_abc	0.07331671428758309
chr1:6246651-6247151	ENSG00000116237	ICMT	chr1	6246651	6247151	6235971	-	10930	stromal	method3_abc	0.02041192316518252
chr1:6246651-6247151	ENSG00000173673	HES3	chr1	6246651	6247151	6244178	+	2723	stromal	method3_abc	0.041107485582852814
chr1:6259912-6260412	ENSG00000116237	ICMT	chr1	6259912	6260412	6235971	-	24191	stromal	method3_abc	0.023662003753174204
chr1:6259912-6260412	ENSG00000158292	GPR153	chr1	6259912	6260412	6261097	-	935	stromal	method3_abc	0.09853710719094946
chr1:6259912-6260412	ENSG00000173673	HES3	chr1	6259912	6260412	6244178	+	15984	stromal	method3_abc	0.033826606977009926
chr1:6260881-6261381	ENSG00000158292	GPR153	chr1	6260881	6261381	6261097	-	34	stromal	method3_abc	0.08705394414880523
chr1:6260881-6261381	ENSG00000173673	HES3	chr1	6260881	6261381	6244178	+	16953	stromal	method3_abc	0.024898814766188392
chr1:6261499-6261999	ENSG00000158292	GPR153	chr1	6261499	6261999	6261097	-	652	stromal	method3_abc	0.024255315074530225
chr1:6263011-6263511	ENSG00000158292	GPR153	chr1	6263011	6263511	6261097	-	2164	stromal	method3_abc	0.028375655300319717
chr1:6392980-6393480	ENSG00000069812	HES2	chr1	6392980	6393480	6424669	-	31439	stromal	method3_abc	0.027448355404147837
chr1:6392980-6393480	ENSG00000097021	ACOT7	chr1	6392980	6393480	6393766	-	536	stromal	method3_abc	0.11484905378592163
chr1:6392980-6393480	ENSG00000187017	ESPN	chr1	6392980	6393480	6424775	+	31545	stromal	method3_abc	0.027384670829286598
chr1:6393555-6394055	ENSG00000069812	HES2	chr1	6393555	6394055	6424669	-	30864	stromal	method3_abc	0.040031511618746636
chr1:6393555-6394055	ENSG00000097021	ACOT7	chr1	6393555	6394055	6393766	-	39	stromal	method3_abc	0.17928516772678826
chr1:6393555-6394055	ENSG00000187017	ESPN	chr1	6393555	6394055	6424775	+	30970	stromal	method3_abc	0.039937016334965846
chr1:6393555-6394055	ENSG00000215788	TNFRSF25	chr1	6393555	6394055	6466174	-	72369	stromal	method3_abc	0.020045557116050567
chr1:6424520-6425020	ENSG00000069812	HES2	chr1	6424520	6425020	6424669	-	101	stromal	method3_abc	0.023595968203700576
chr1:6424520-6425020	ENSG00000187017	ESPN	chr1	6424520	6425020	6424775	+	5	stromal	method3_abc	0.023994135010049256
chr1:6553803-6554303	ENSG00000162408	NOL9	chr1	6553803	6554303	6554512	-	459	stromal	method3_abc	0.02520031846289246
chr1:6553803-6554303	ENSG00000173662	TAS1R1	chr1	6553803	6554303	6555306	+	1253	stromal	method3_abc	0.022647241244074637
chr1:6554326-6554826	ENSG00000162408	NOL9	chr1	6554326	6554826	6554512	-	64	stromal	method3_abc	0.1593969923812445
chr1:6554326-6554826	ENSG00000171680	PLEKHG5	chr1	6554326	6554826	6520073	-	34503	stromal	method3_abc	0.0345024899646687
