peak_id	gene_id	gene_name	chrom	peak_start	peak_end	tss_pos	strand	distance_bp	compartment	method	score	pvalue	fdr
chr1:1471951-1472451	ENSG00000160072	ATAD3B	chr1	1471951	1472451	1471764	+	437	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1472678-1473178	ENSG00000160072	ATAD3B	chr1	1472678	1473178	1471764	+	1164	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1510580-1511080	ENSG00000197785	ATAD3A	chr1	1510580	1511080	1512161	+	1331	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1511298-1511798	ENSG00000197785	ATAD3A	chr1	1511298	1511798	1512161	+	613	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1511835-1512335	ENSG00000197785	ATAD3A	chr1	1511835	1512335	1512161	+	76	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1512439-1512939	ENSG00000197785	ATAD3A	chr1	1512439	1512939	1512161	+	528	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1538258-1538758	ENSG00000205090	TMEM240	chr1	1538258	1538758	1540623	-	2115	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1539075-1539575	ENSG00000205090	TMEM240	chr1	1539075	1539575	1540623	-	1298	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1539776-1540276	ENSG00000205090	TMEM240	chr1	1539776	1540276	1540623	-	597	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1540362-1540862	ENSG00000205090	TMEM240	chr1	1540362	1540862	1540623	-	11	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1540874-1541374	ENSG00000205090	TMEM240	chr1	1540874	1541374	1540623	-	501	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1541903-1542403	ENSG00000205090	TMEM240	chr1	1541903	1542403	1540623	-	1530	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1542450-1542950	ENSG00000205090	TMEM240	chr1	1542450	1542950	1540623	-	2077	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1573174-1573674	ENSG00000160075	SSU72	chr1	1573174	1573674	1574862	-	1438	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1574104-1574604	ENSG00000160075	SSU72	chr1	1574104	1574604	1574862	-	508	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1574648-1575148	ENSG00000160075	SSU72	chr1	1574648	1575148	1574862	-	36	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1575182-1575682	ENSG00000160075	SSU72	chr1	1575182	1575682	1574862	-	570	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1575741-1576241	ENSG00000160075	SSU72	chr1	1575741	1576241	1574862	-	1129	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1576297-1576797	ENSG00000160075	SSU72	chr1	1576297	1576797	1574862	-	1685	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1598124-1598624	ENSG00000228594	FNDC10	chr1	1598124	1598624	1600134	-	1760	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1598696-1599196	ENSG00000228594	FNDC10	chr1	1598696	1599196	1600134	-	1188	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1599364-1599864	ENSG00000228594	FNDC10	chr1	1599364	1599864	1600134	-	520	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1599924-1600424	ENSG00000228594	FNDC10	chr1	1599924	1600424	1600134	-	40	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1600796-1601296	ENSG00000228594	FNDC10	chr1	1600796	1601296	1600134	-	912	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1601312-1601812	ENSG00000228594	FNDC10	chr1	1601312	1601812	1600134	-	1428	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1601881-1602381	ENSG00000228594	FNDC10	chr1	1601881	1602381	1600134	-	1997	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1613740-1614240	ENSG00000197530	MIB2	chr1	1613740	1614240	1615453	+	1463	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1614437-1614937	ENSG00000197530	MIB2	chr1	1614437	1614937	1615453	+	766	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1615133-1615633	ENSG00000197530	MIB2	chr1	1615133	1615633	1615453	+	70	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1615938-1616438	ENSG00000197530	MIB2	chr1	1615938	1616438	1615453	+	735	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1616581-1617081	ENSG00000197530	MIB2	chr1	1616581	1617081	1615453	+	1378	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1617156-1617656	ENSG00000197530	MIB2	chr1	1617156	1617656	1615453	+	1953	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1629667-1630167	ENSG00000189409	MMP23B	chr1	1629667	1630167	1632162	+	2245	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1630207-1630707	ENSG00000189409	MMP23B	chr1	1630207	1630707	1632162	+	1705	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1630847-1631347	ENSG00000189409	MMP23B	chr1	1630847	1631347	1632162	+	1065	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1631855-1632355	ENSG00000189409	MMP23B	chr1	1631855	1632355	1632162	+	57	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1658431-1658931	ENSG00000248333	CDK11B	chr1	1658431	1658931	1659011	-	330	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1658942-1659442	ENSG00000248333	CDK11B	chr1	1658942	1659442	1659011	-	181	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1659581-1660081	ENSG00000248333	CDK11B	chr1	1659581	1660081	1659011	-	820	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1660597-1661097	ENSG00000248333	CDK11B	chr1	1660597	1661097	1659011	-	1836	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1692278-1692778	ENSG00000189339	SLC35E2B	chr1	1692278	1692778	1692794	-	266	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1692921-1693421	ENSG00000189339	SLC35E2B	chr1	1692921	1693421	1692794	-	377	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1693967-1694467	ENSG00000189339	SLC35E2B	chr1	1693967	1694467	1692794	-	1423	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1724177-1724677	ENSG00000008128	CDK11A	chr1	1724177	1724677	1724356	-	71	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1725962-1726462	ENSG00000008128	CDK11A	chr1	1725962	1726462	1724356	-	1856	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1778201-1778701	ENSG00000008130	NADK	chr1	1778201	1778701	1780456	-	2005	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1778735-1779235	ENSG00000008130	NADK	chr1	1778735	1779235	1780456	-	1471	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1779587-1780087	ENSG00000008130	NADK	chr1	1779587	1780087	1780456	-	619	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1780317-1780817	ENSG00000008130	NADK	chr1	1780317	1780817	1780456	-	111	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1781317-1781817	ENSG00000008130	NADK	chr1	1781317	1781817	1780456	-	1111	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1782387-1782887	ENSG00000008130	NADK	chr1	1782387	1782887	1780456	-	2181	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1890221-1890721	ENSG00000078369	GNB1	chr1	1890221	1890721	1892291	-	1820	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1890873-1891373	ENSG00000078369	GNB1	chr1	1890873	1891373	1892291	-	1168	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1891480-1891980	ENSG00000078369	GNB1	chr1	1891480	1891980	1892291	-	561	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1891995-1892495	ENSG00000078369	GNB1	chr1	1891995	1892495	1892291	-	46	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1892664-1893164	ENSG00000078369	GNB1	chr1	1892664	1893164	1892291	-	623	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1893608-1894108	ENSG00000078369	GNB1	chr1	1893608	1894108	1892291	-	1567	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1894234-1894734	ENSG00000078369	GNB1	chr1	1894234	1894734	1892291	-	2193	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1913643-1914143	ENSG00000169885	CALML6	chr1	1913643	1914143	1915107	+	1214	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1914388-1914888	ENSG00000169885	CALML6	chr1	1914388	1914888	1915107	+	469	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1914930-1915430	ENSG00000169885	CALML6	chr1	1914930	1915430	1915107	+	73	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1915801-1916301	ENSG00000169885	CALML6	chr1	1915801	1916301	1915107	+	944	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1916416-1916916	ENSG00000169885	CALML6	chr1	1916416	1916916	1915107	+	1559	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1917238-1917738	ENSG00000178821	TMEM52	chr1	1917238	1917738	1919278	-	1790	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1918008-1918508	ENSG00000178821	TMEM52	chr1	1918008	1918508	1919278	-	1020	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1918530-1919030	ENSG00000178821	TMEM52	chr1	1918530	1919030	1919278	-	498	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1919058-1919558	ENSG00000178821	TMEM52	chr1	1919058	1919558	1919278	-	30	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1919733-1920233	ENSG00000178821	TMEM52	chr1	1919733	1920233	1919278	-	705	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1920365-1920865	ENSG00000178821	TMEM52	chr1	1920365	1920865	1919278	-	1337	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:1920981-1921481	ENSG00000178821	TMEM52	chr1	1920981	1921481	1919278	-	1953	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2003537-2004037	ENSG00000142609	CFAP74	chr1	2003537	2004037	2003836	-	49	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2018459-2018959	ENSG00000187730	GABRD	chr1	2018459	2018959	2019328	+	619	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2019088-2019588	ENSG00000187730	GABRD	chr1	2019088	2019588	2019328	+	10	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2019602-2020102	ENSG00000187730	GABRD	chr1	2019602	2020102	2019328	+	524	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2020214-2020714	ENSG00000187730	GABRD	chr1	2020214	2020714	2019328	+	1136	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2048237-2048737	ENSG00000067606	PRKCZ	chr1	2048237	2048737	2050410	+	1923	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2049366-2049866	ENSG00000067606	PRKCZ	chr1	2049366	2049866	2050410	+	794	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2050035-2050535	ENSG00000067606	PRKCZ	chr1	2050035	2050535	2050410	+	125	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2051014-2051514	ENSG00000067606	PRKCZ	chr1	2051014	2051514	2050410	+	854	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2052059-2052559	ENSG00000067606	PRKCZ	chr1	2052059	2052559	2050410	+	1899	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2210703-2211203	ENSG00000162585	FAAP20	chr1	2210703	2211203	2212719	-	1766	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2212059-2212559	ENSG00000162585	FAAP20	chr1	2212059	2212559	2212719	-	410	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2212635-2213135	ENSG00000162585	FAAP20	chr1	2212635	2213135	2212719	-	166	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2213175-2213675	ENSG00000162585	FAAP20	chr1	2213175	2213675	2212719	-	706	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2214052-2214552	ENSG00000162585	FAAP20	chr1	2214052	2214552	2212719	-	1583	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2225384-2225884	ENSG00000157933	SKI	chr1	2225384	2225884	2227387	+	1753	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2226115-2226615	ENSG00000157933	SKI	chr1	2226115	2226615	2227387	+	1022	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2226641-2227141	ENSG00000157933	SKI	chr1	2226641	2227141	2227387	+	496	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2227501-2228001	ENSG00000157933	SKI	chr1	2227501	2228001	2227387	+	364	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2228033-2228533	ENSG00000157933	SKI	chr1	2228033	2228533	2227387	+	896	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2229052-2229552	ENSG00000157933	SKI	chr1	2229052	2229552	2227387	+	1915	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2389565-2390065	ENSG00000116151	MORN1	chr1	2389565	2390065	2391706	-	1891	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2389565-2390065	ENSG00000157916	RER1	chr1	2389565	2390065	2391774	+	1959	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2390331-2390831	ENSG00000116151	MORN1	chr1	2390331	2390831	2391706	-	1125	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2390331-2390831	ENSG00000157916	RER1	chr1	2390331	2390831	2391774	+	1193	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2390919-2391419	ENSG00000116151	MORN1	chr1	2390919	2391419	2391706	-	537	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2390919-2391419	ENSG00000157916	RER1	chr1	2390919	2391419	2391774	+	605	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2391461-2391961	ENSG00000116151	MORN1	chr1	2391461	2391961	2391706	-	5	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2391461-2391961	ENSG00000157916	RER1	chr1	2391461	2391961	2391774	+	63	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2392042-2392542	ENSG00000116151	MORN1	chr1	2392042	2392542	2391706	-	586	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2392042-2392542	ENSG00000157916	RER1	chr1	2392042	2392542	2391774	+	518	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2392597-2393097	ENSG00000116151	MORN1	chr1	2392597	2393097	2391706	-	1141	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2392597-2393097	ENSG00000157916	RER1	chr1	2392597	2393097	2391774	+	1073	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2393490-2393990	ENSG00000116151	MORN1	chr1	2393490	2393990	2391706	-	2034	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2393490-2393990	ENSG00000157916	RER1	chr1	2393490	2393990	2391774	+	1966	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2411830-2412330	ENSG00000157911	PEX10	chr1	2411830	2412330	2413796	-	1716	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2412377-2412877	ENSG00000157911	PEX10	chr1	2412377	2412877	2413796	-	1169	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2413016-2413516	ENSG00000157911	PEX10	chr1	2413016	2413516	2413796	-	530	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2413590-2414090	ENSG00000157911	PEX10	chr1	2413590	2414090	2413796	-	44	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2414307-2414807	ENSG00000157911	PEX10	chr1	2414307	2414807	2413796	-	761	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2415115-2415615	ENSG00000157911	PEX10	chr1	2415115	2415615	2413796	-	1569	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2415631-2416131	ENSG00000157911	PEX10	chr1	2415631	2416131	2413796	-	2085	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2426225-2426725	ENSG00000149527	PLCH2	chr1	2426225	2426725	2425979	+	496	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2427296-2427796	ENSG00000149527	PLCH2	chr1	2427296	2427796	2425979	+	1567	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2427805-2428305	ENSG00000149527	PLCH2	chr1	2427805	2428305	2425979	+	2076	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2524367-2524867	ENSG00000157881	PANK4	chr1	2524367	2524867	2526596	-	1979	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2524949-2525449	ENSG00000157881	PANK4	chr1	2524949	2525449	2526596	-	1397	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2525479-2525979	ENSG00000157881	PANK4	chr1	2525479	2525979	2526596	-	867	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2526039-2526539	ENSG00000157881	PANK4	chr1	2526039	2526539	2526596	-	307	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2526859-2527359	ENSG00000157881	PANK4	chr1	2526859	2527359	2526596	-	513	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2527535-2528035	ENSG00000157881	PANK4	chr1	2527535	2528035	2526596	-	1189	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2528155-2528655	ENSG00000157881	PANK4	chr1	2528155	2528655	2526596	-	1809	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2528155-2528655	ENSG00000197921	HES5	chr1	2528155	2528655	2530262	-	1857	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2529145-2529645	ENSG00000197921	HES5	chr1	2529145	2529645	2530262	-	867	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2530059-2530559	ENSG00000197921	HES5	chr1	2530059	2530559	2530262	-	47	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2530692-2531192	ENSG00000197921	HES5	chr1	2530692	2531192	2530262	-	680	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2531229-2531729	ENSG00000197921	HES5	chr1	2531229	2531729	2530262	-	1217	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2531737-2532237	ENSG00000197921	HES5	chr1	2531737	2532237	2530262	-	1725	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2553787-2554287	ENSG00000157873	TNFRSF14	chr1	2553787	2554287	2555638	+	1601	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2554296-2554796	ENSG00000157873	TNFRSF14	chr1	2554296	2554796	2555638	+	1092	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2555054-2555554	ENSG00000157873	TNFRSF14	chr1	2555054	2555554	2555638	+	334	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2555691-2556191	ENSG00000157873	TNFRSF14	chr1	2555691	2556191	2555638	+	303	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2556270-2556770	ENSG00000157873	TNFRSF14	chr1	2556270	2556770	2555638	+	882	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2556843-2557343	ENSG00000157873	TNFRSF14	chr1	2556843	2557343	2555638	+	1455	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2557379-2557879	ENSG00000157873	TNFRSF14	chr1	2557379	2557879	2555638	+	1991	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2584772-2585272	ENSG00000157870	PRXL2B	chr1	2584772	2585272	2586490	+	1468	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2585346-2585846	ENSG00000157870	PRXL2B	chr1	2585346	2585846	2586490	+	894	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2586300-2586800	ENSG00000157870	PRXL2B	chr1	2586300	2586800	2586490	+	60	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2587210-2587710	ENSG00000157870	PRXL2B	chr1	2587210	2587710	2586490	+	970	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2587930-2588430	ENSG00000157870	PRXL2B	chr1	2587930	2588430	2586490	+	1690	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2630936-2631436	ENSG00000142606	MMEL1	chr1	2630936	2631436	2633015	-	1829	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2631476-2631976	ENSG00000142606	MMEL1	chr1	2631476	2631976	2633015	-	1289	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2632046-2632546	ENSG00000142606	MMEL1	chr1	2632046	2632546	2633015	-	719	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2632903-2633403	ENSG00000142606	MMEL1	chr1	2632903	2633403	2633015	-	138	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2633840-2634340	ENSG00000142606	MMEL1	chr1	2633840	2634340	2633015	-	1075	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2800866-2801366	ENSG00000215912	TTC34	chr1	2800866	2801366	2801692	-	576	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2801452-2801952	ENSG00000215912	TTC34	chr1	2801452	2801952	2801692	-	10	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2802507-2803007	ENSG00000215912	TTC34	chr1	2802507	2803007	2801692	-	1065	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:2803456-2803956	ENSG00000215912	TTC34	chr1	2803456	2803956	2801692	-	2014	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:3019102-3019602	ENSG00000169717	ACTRT2	chr1	3019102	3019602	3021466	+	2114	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:3067183-3067683	ENSG00000142611	PRDM16	chr1	3067183	3067683	3069167	+	1734	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:3067748-3068248	ENSG00000142611	PRDM16	chr1	3067748	3068248	3069167	+	1169	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:3068287-3068787	ENSG00000142611	PRDM16	chr1	3068287	3068787	3069167	+	630	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:3068955-3069455	ENSG00000142611	PRDM16	chr1	3068955	3069455	3069167	+	38	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:3069964-3070464	ENSG00000142611	PRDM16	chr1	3069964	3070464	3069167	+	1047	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:3070960-3071460	ENSG00000142611	PRDM16	chr1	3070960	3071460	3069167	+	2043	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:3452225-3452725	ENSG00000130762	ARHGEF16	chr1	3452225	3452725	3454664	+	2189	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:3453073-3453573	ENSG00000130762	ARHGEF16	chr1	3453073	3453573	3454664	+	1341	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:3453693-3454193	ENSG00000130762	ARHGEF16	chr1	3453693	3454193	3454664	+	721	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:3454226-3454726	ENSG00000130762	ARHGEF16	chr1	3454226	3454726	3454664	+	188	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:3454782-3455282	ENSG00000130762	ARHGEF16	chr1	3454782	3455282	3454664	+	368	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:3455492-3455992	ENSG00000130762	ARHGEF16	chr1	3455492	3455992	3454664	+	1078	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:3456119-3456619	ENSG00000130762	ARHGEF16	chr1	3456119	3456619	3454664	+	1705	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:3456647-3457147	ENSG00000130762	ARHGEF16	chr1	3456647	3457147	3454664	+	2233	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:3609733-3610233	ENSG00000162591	MEGF6	chr1	3609733	3610233	3611507	-	1524	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:3610471-3610971	ENSG00000162591	MEGF6	chr1	3610471	3610971	3611507	-	786	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:3611453-3611953	ENSG00000162591	MEGF6	chr1	3611453	3611953	3611507	-	196	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:3612498-3612998	ENSG00000162591	MEGF6	chr1	3612498	3612998	3611507	-	1241	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:3613308-3613808	ENSG00000162591	MEGF6	chr1	3613308	3613808	3611507	-	2051	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:3622789-3623289	ENSG00000158109	TPRG1L	chr1	3622789	3623289	3625014	+	1975	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:3623420-3623920	ENSG00000158109	TPRG1L	chr1	3623420	3623920	3625014	+	1344	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:3623947-3624447	ENSG00000158109	TPRG1L	chr1	3623947	3624447	3625014	+	817	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:3624668-3625168	ENSG00000158109	TPRG1L	chr1	3624668	3625168	3625014	+	96	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:3625188-3625688	ENSG00000158109	TPRG1L	chr1	3625188	3625688	3625014	+	424	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:3626434-3626934	ENSG00000158109	TPRG1L	chr1	3626434	3626934	3625014	+	1670	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:3627004-3627504	ENSG00000158109	TPRG1L	chr1	3627004	3627504	3625014	+	2240	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:3650385-3650885	ENSG00000078900	TP73	chr1	3650385	3650885	3652515	+	1880	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:3650385-3650885	ENSG00000116213	WRAP73	chr1	3650385	3650885	3652760	-	2125	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:3651387-3651887	ENSG00000078900	TP73	chr1	3651387	3651887	3652515	+	878	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:3651387-3651887	ENSG00000116213	WRAP73	chr1	3651387	3651887	3652760	-	1123	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:3651902-3652402	ENSG00000078900	TP73	chr1	3651902	3652402	3652515	+	363	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:3651902-3652402	ENSG00000116213	WRAP73	chr1	3651902	3652402	3652760	-	608	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:3652561-3653061	ENSG00000078900	TP73	chr1	3652561	3653061	3652515	+	296	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:3652561-3653061	ENSG00000116213	WRAP73	chr1	3652561	3653061	3652760	-	51	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:3653087-3653587	ENSG00000078900	TP73	chr1	3653087	3653587	3652515	+	822	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:3653087-3653587	ENSG00000116213	WRAP73	chr1	3653087	3653587	3652760	-	577	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:3654201-3654701	ENSG00000078900	TP73	chr1	3654201	3654701	3652515	+	1936	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:3654201-3654701	ENSG00000116213	WRAP73	chr1	3654201	3654701	3652760	-	1691	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:3654743-3655243	ENSG00000116213	WRAP73	chr1	3654743	3655243	3652760	-	2233	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:3745400-3745900	ENSG00000162592	CCDC27	chr1	3745400	3745900	3746459	+	809	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:3746005-3746505	ENSG00000162592	CCDC27	chr1	3746005	3746505	3746459	+	204	epithelial	method2b_glasso	1.0	0.0	0.0
chr1:3746636-3747136	ENSG00000162592	CCDC27	chr1	3746636	3747136	3746459	+	427	epithelial	method2b_glasso	1.0	0.0	0.0
