peak_id	gene_id	gene_name	chrom	peak_start	peak_end	tss_pos	strand	distance_bp	compartment	method	score	pvalue	fdr
chr1:1692560-1693060	ENSG00000189339	SLC35E2B	chr1	1692560	1693060	1692794	-	16	stromal	method2b_glasso	1.0	0.0	0.0
chr1:1693153-1693653	ENSG00000189339	SLC35E2B	chr1	1693153	1693653	1692794	-	609	stromal	method2b_glasso	1.0	0.0	0.0
chr1:1693780-1694280	ENSG00000189339	SLC35E2B	chr1	1693780	1694280	1692794	-	1236	stromal	method2b_glasso	1.0	0.0	0.0
chr1:1694297-1694797	ENSG00000189339	SLC35E2B	chr1	1694297	1694797	1692794	-	1753	stromal	method2b_glasso	1.0	0.0	0.0
chr1:1724179-1724679	ENSG00000008128	CDK11A	chr1	1724179	1724679	1724356	-	73	stromal	method2b_glasso	1.0	0.0	0.0
chr1:1726059-1726559	ENSG00000008128	CDK11A	chr1	1726059	1726559	1724356	-	1953	stromal	method2b_glasso	1.0	0.0	0.0
chr1:1778220-1778720	ENSG00000008130	NADK	chr1	1778220	1778720	1780456	-	1986	stromal	method2b_glasso	1.0	0.0	0.0
chr1:1778767-1779267	ENSG00000008130	NADK	chr1	1778767	1779267	1780456	-	1439	stromal	method2b_glasso	1.0	0.0	0.0
chr1:1779690-1780190	ENSG00000008130	NADK	chr1	1779690	1780190	1780456	-	516	stromal	method2b_glasso	1.0	0.0	0.0
chr1:1780324-1780824	ENSG00000008130	NADK	chr1	1780324	1780824	1780456	-	118	stromal	method2b_glasso	1.0	0.0	0.0
chr1:1781141-1781641	ENSG00000008130	NADK	chr1	1781141	1781641	1780456	-	935	stromal	method2b_glasso	1.0	0.0	0.0
chr1:1781985-1782485	ENSG00000008130	NADK	chr1	1781985	1782485	1780456	-	1779	stromal	method2b_glasso	1.0	0.0	0.0
chr1:1890230-1890730	ENSG00000078369	GNB1	chr1	1890230	1890730	1892291	-	1811	stromal	method2b_glasso	1.0	0.0	0.0
chr1:1890883-1891383	ENSG00000078369	GNB1	chr1	1890883	1891383	1892291	-	1158	stromal	method2b_glasso	1.0	0.0	0.0
chr1:1891513-1892013	ENSG00000078369	GNB1	chr1	1891513	1892013	1892291	-	528	stromal	method2b_glasso	1.0	0.0	0.0
chr1:1892363-1892863	ENSG00000078369	GNB1	chr1	1892363	1892863	1892291	-	322	stromal	method2b_glasso	1.0	0.0	0.0
chr1:1893410-1893910	ENSG00000078369	GNB1	chr1	1893410	1893910	1892291	-	1369	stromal	method2b_glasso	1.0	0.0	0.0
chr1:1914070-1914570	ENSG00000169885	CALML6	chr1	1914070	1914570	1915107	+	787	stromal	method2b_glasso	1.0	0.0	0.0
chr1:1915700-1916200	ENSG00000169885	CALML6	chr1	1915700	1916200	1915107	+	843	stromal	method2b_glasso	1.0	0.0	0.0
chr1:1916229-1916729	ENSG00000169885	CALML6	chr1	1916229	1916729	1915107	+	1372	stromal	method2b_glasso	1.0	0.0	0.0
chr1:1917031-1917531	ENSG00000169885	CALML6	chr1	1917031	1917531	1915107	+	2174	stromal	method2b_glasso	1.0	0.0	0.0
chr1:1917031-1917531	ENSG00000178821	TMEM52	chr1	1917031	1917531	1919278	-	1997	stromal	method2b_glasso	1.0	0.0	0.0
chr1:1917875-1918375	ENSG00000178821	TMEM52	chr1	1917875	1918375	1919278	-	1153	stromal	method2b_glasso	1.0	0.0	0.0
chr1:1918417-1918917	ENSG00000178821	TMEM52	chr1	1918417	1918917	1919278	-	611	stromal	method2b_glasso	1.0	0.0	0.0
chr1:1919225-1919725	ENSG00000178821	TMEM52	chr1	1919225	1919725	1919278	-	197	stromal	method2b_glasso	1.0	0.0	0.0
chr1:1919739-1920239	ENSG00000178821	TMEM52	chr1	1919739	1920239	1919278	-	711	stromal	method2b_glasso	1.0	0.0	0.0
chr1:1920363-1920863	ENSG00000178821	TMEM52	chr1	1920363	1920863	1919278	-	1335	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2003650-2004150	ENSG00000142609	CFAP74	chr1	2003650	2004150	2003836	-	64	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2019054-2019554	ENSG00000187730	GABRD	chr1	2019054	2019554	2019328	+	24	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2019840-2020340	ENSG00000187730	GABRD	chr1	2019840	2020340	2019328	+	762	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2049454-2049954	ENSG00000067606	PRKCZ	chr1	2049454	2049954	2050410	+	706	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2050116-2050616	ENSG00000067606	PRKCZ	chr1	2050116	2050616	2050410	+	44	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2050656-2051156	ENSG00000067606	PRKCZ	chr1	2050656	2051156	2050410	+	496	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2052068-2052568	ENSG00000067606	PRKCZ	chr1	2052068	2052568	2050410	+	1908	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2210454-2210954	ENSG00000162585	FAAP20	chr1	2210454	2210954	2212719	-	2015	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2211296-2211796	ENSG00000162585	FAAP20	chr1	2211296	2211796	2212719	-	1173	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2212365-2212865	ENSG00000162585	FAAP20	chr1	2212365	2212865	2212719	-	104	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2212957-2213457	ENSG00000162585	FAAP20	chr1	2212957	2213457	2212719	-	488	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2214009-2214509	ENSG00000162585	FAAP20	chr1	2214009	2214509	2212719	-	1540	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2214566-2215066	ENSG00000162585	FAAP20	chr1	2214566	2215066	2212719	-	2097	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2225394-2225894	ENSG00000157933	SKI	chr1	2225394	2225894	2227387	+	1743	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2226209-2226709	ENSG00000157933	SKI	chr1	2226209	2226709	2227387	+	928	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2226779-2227279	ENSG00000157933	SKI	chr1	2226779	2227279	2227387	+	358	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2227523-2228023	ENSG00000157933	SKI	chr1	2227523	2228023	2227387	+	386	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2228367-2228867	ENSG00000157933	SKI	chr1	2228367	2228867	2227387	+	1230	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2229030-2229530	ENSG00000157933	SKI	chr1	2229030	2229530	2227387	+	1893	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2390155-2390655	ENSG00000116151	MORN1	chr1	2390155	2390655	2391706	-	1301	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2390155-2390655	ENSG00000157916	RER1	chr1	2390155	2390655	2391774	+	1369	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2390926-2391426	ENSG00000116151	MORN1	chr1	2390926	2391426	2391706	-	530	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2390926-2391426	ENSG00000157916	RER1	chr1	2390926	2391426	2391774	+	598	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2391485-2391985	ENSG00000116151	MORN1	chr1	2391485	2391985	2391706	-	29	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2391485-2391985	ENSG00000157916	RER1	chr1	2391485	2391985	2391774	+	39	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2391987-2392487	ENSG00000116151	MORN1	chr1	2391987	2392487	2391706	-	531	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2391987-2392487	ENSG00000157916	RER1	chr1	2391987	2392487	2391774	+	463	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2392974-2393474	ENSG00000116151	MORN1	chr1	2392974	2393474	2391706	-	1518	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2392974-2393474	ENSG00000157916	RER1	chr1	2392974	2393474	2391774	+	1450	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2411595-2412095	ENSG00000157911	PEX10	chr1	2411595	2412095	2413796	-	1951	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2412424-2412924	ENSG00000157911	PEX10	chr1	2412424	2412924	2413796	-	1122	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2412968-2413468	ENSG00000157911	PEX10	chr1	2412968	2413468	2413796	-	578	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2413650-2414150	ENSG00000157911	PEX10	chr1	2413650	2414150	2413796	-	104	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2414299-2414799	ENSG00000157911	PEX10	chr1	2414299	2414799	2413796	-	753	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2415297-2415797	ENSG00000157911	PEX10	chr1	2415297	2415797	2413796	-	1751	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2524416-2524916	ENSG00000157881	PANK4	chr1	2524416	2524916	2526596	-	1930	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2525469-2525969	ENSG00000157881	PANK4	chr1	2525469	2525969	2526596	-	877	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2526053-2526553	ENSG00000157881	PANK4	chr1	2526053	2526553	2526596	-	293	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2526598-2527098	ENSG00000157881	PANK4	chr1	2526598	2527098	2526596	-	252	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2527200-2527700	ENSG00000157881	PANK4	chr1	2527200	2527700	2526596	-	854	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2527929-2528429	ENSG00000157881	PANK4	chr1	2527929	2528429	2526596	-	1583	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2527929-2528429	ENSG00000197921	HES5	chr1	2527929	2528429	2530262	-	2083	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2528539-2529039	ENSG00000157881	PANK4	chr1	2528539	2529039	2526596	-	2193	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2528539-2529039	ENSG00000197921	HES5	chr1	2528539	2529039	2530262	-	1473	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2529257-2529757	ENSG00000197921	HES5	chr1	2529257	2529757	2530262	-	755	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2530080-2530580	ENSG00000197921	HES5	chr1	2530080	2530580	2530262	-	68	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2530703-2531203	ENSG00000197921	HES5	chr1	2530703	2531203	2530262	-	691	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2532076-2532576	ENSG00000197921	HES5	chr1	2532076	2532576	2530262	-	2064	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2554149-2554649	ENSG00000157873	TNFRSF14	chr1	2554149	2554649	2555638	+	1239	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2554810-2555310	ENSG00000157873	TNFRSF14	chr1	2554810	2555310	2555638	+	578	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2555690-2556190	ENSG00000157873	TNFRSF14	chr1	2555690	2556190	2555638	+	302	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2556244-2556744	ENSG00000157873	TNFRSF14	chr1	2556244	2556744	2555638	+	856	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2556772-2557272	ENSG00000157873	TNFRSF14	chr1	2556772	2557272	2555638	+	1384	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2557360-2557860	ENSG00000157873	TNFRSF14	chr1	2557360	2557860	2555638	+	1972	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2584140-2584640	ENSG00000157870	PRXL2B	chr1	2584140	2584640	2586490	+	2100	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2584768-2585268	ENSG00000157870	PRXL2B	chr1	2584768	2585268	2586490	+	1472	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2585366-2585866	ENSG00000157870	PRXL2B	chr1	2585366	2585866	2586490	+	874	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2586170-2586670	ENSG00000157870	PRXL2B	chr1	2586170	2586670	2586490	+	70	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2586795-2587295	ENSG00000157870	PRXL2B	chr1	2586795	2587295	2586490	+	555	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2587692-2588192	ENSG00000157870	PRXL2B	chr1	2587692	2588192	2586490	+	1452	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2633906-2634406	ENSG00000142606	MMEL1	chr1	2633906	2634406	2633015	-	1141	stromal	method2b_glasso	1.0	0.0	0.0
chr1:2801650-2802150	ENSG00000215912	TTC34	chr1	2801650	2802150	2801692	-	208	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3066978-3067478	ENSG00000142611	PRDM16	chr1	3066978	3067478	3069167	+	1939	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3067905-3068405	ENSG00000142611	PRDM16	chr1	3067905	3068405	3069167	+	1012	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3068533-3069033	ENSG00000142611	PRDM16	chr1	3068533	3069033	3069167	+	384	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3069333-3069833	ENSG00000142611	PRDM16	chr1	3069333	3069833	3069167	+	416	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3069953-3070453	ENSG00000142611	PRDM16	chr1	3069953	3070453	3069167	+	1036	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3070488-3070988	ENSG00000142611	PRDM16	chr1	3070488	3070988	3069167	+	1571	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3453049-3453549	ENSG00000130762	ARHGEF16	chr1	3453049	3453549	3454664	+	1365	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3454131-3454631	ENSG00000130762	ARHGEF16	chr1	3454131	3454631	3454664	+	283	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3454811-3455311	ENSG00000130762	ARHGEF16	chr1	3454811	3455311	3454664	+	397	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3455321-3455821	ENSG00000130762	ARHGEF16	chr1	3455321	3455821	3454664	+	907	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3609812-3610312	ENSG00000162591	MEGF6	chr1	3609812	3610312	3611507	-	1445	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3610453-3610953	ENSG00000162591	MEGF6	chr1	3610453	3610953	3611507	-	804	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3611445-3611945	ENSG00000162591	MEGF6	chr1	3611445	3611945	3611507	-	188	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3612137-3612637	ENSG00000162591	MEGF6	chr1	3612137	3612637	3611507	-	880	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3623505-3624005	ENSG00000158109	TPRG1L	chr1	3623505	3624005	3625014	+	1259	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3624085-3624585	ENSG00000158109	TPRG1L	chr1	3624085	3624585	3625014	+	679	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3624685-3625185	ENSG00000158109	TPRG1L	chr1	3624685	3625185	3625014	+	79	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3625460-3625960	ENSG00000158109	TPRG1L	chr1	3625460	3625960	3625014	+	696	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3650855-3651355	ENSG00000078900	TP73	chr1	3650855	3651355	3652515	+	1410	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3650855-3651355	ENSG00000116213	WRAP73	chr1	3650855	3651355	3652760	-	1655	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3651471-3651971	ENSG00000078900	TP73	chr1	3651471	3651971	3652515	+	794	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3651471-3651971	ENSG00000116213	WRAP73	chr1	3651471	3651971	3652760	-	1039	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3652032-3652532	ENSG00000078900	TP73	chr1	3652032	3652532	3652515	+	233	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3652032-3652532	ENSG00000116213	WRAP73	chr1	3652032	3652532	3652760	-	478	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3652587-3653087	ENSG00000078900	TP73	chr1	3652587	3653087	3652515	+	322	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3652587-3653087	ENSG00000116213	WRAP73	chr1	3652587	3653087	3652760	-	77	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3653179-3653679	ENSG00000078900	TP73	chr1	3653179	3653679	3652515	+	914	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3653179-3653679	ENSG00000116213	WRAP73	chr1	3653179	3653679	3652760	-	669	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3745691-3746191	ENSG00000162592	CCDC27	chr1	3745691	3746191	3746459	+	518	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3746605-3747105	ENSG00000162592	CCDC27	chr1	3746605	3747105	3746459	+	396	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3747142-3747642	ENSG00000162592	CCDC27	chr1	3747142	3747642	3746459	+	933	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3771560-3772060	ENSG00000235169	SMIM1	chr1	3771560	3772060	3772748	+	938	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3772286-3772786	ENSG00000235169	SMIM1	chr1	3772286	3772786	3772748	+	212	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3773180-3773680	ENSG00000235169	SMIM1	chr1	3773180	3773680	3772748	+	682	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3773858-3774358	ENSG00000235169	SMIM1	chr1	3773858	3774358	3772748	+	1360	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3774482-3774982	ENSG00000235169	SMIM1	chr1	3774482	3774982	3772748	+	1984	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3795460-3795960	ENSG00000130764	LRRC47	chr1	3795460	3795960	3796497	-	787	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3796289-3796789	ENSG00000130764	LRRC47	chr1	3796289	3796789	3796497	-	42	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3856442-3856942	ENSG00000116198	CEP104	chr1	3856442	3856942	3857395	-	703	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3856442-3856942	ENSG00000169598	DFFB	chr1	3856442	3856942	3857266	+	574	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3856992-3857492	ENSG00000116198	CEP104	chr1	3856992	3857492	3857395	-	153	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3856992-3857492	ENSG00000169598	DFFB	chr1	3856992	3857492	3857266	+	24	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3857658-3858158	ENSG00000116198	CEP104	chr1	3857658	3858158	3857395	-	513	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3857658-3858158	ENSG00000169598	DFFB	chr1	3857658	3858158	3857266	+	642	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3858179-3858679	ENSG00000116198	CEP104	chr1	3858179	3858679	3857395	-	1034	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3858179-3858679	ENSG00000169598	DFFB	chr1	3858179	3858679	3857266	+	1163	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3899569-3900069	ENSG00000198912	C1orf174	chr1	3899569	3900069	3900292	-	473	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3900079-3900579	ENSG00000198912	C1orf174	chr1	3900079	3900579	3900292	-	37	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3900586-3901086	ENSG00000198912	C1orf174	chr1	3900586	3901086	3900292	-	544	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3901166-3901666	ENSG00000198912	C1orf174	chr1	3901166	3901666	3900292	-	1124	stromal	method2b_glasso	1.0	0.0	0.0
chr1:3901796-3902296	ENSG00000198912	C1orf174	chr1	3901796	3902296	3900292	-	1754	stromal	method2b_glasso	1.0	0.0	0.0
chr1:4652473-4652973	ENSG00000196581	AJAP1	chr1	4652473	4652973	4654608	+	1885	stromal	method2b_glasso	1.0	0.0	0.0
chr1:4653428-4653928	ENSG00000196581	AJAP1	chr1	4653428	4653928	4654608	+	930	stromal	method2b_glasso	1.0	0.0	0.0
chr1:4654337-4654837	ENSG00000196581	AJAP1	chr1	4654337	4654837	4654608	+	21	stromal	method2b_glasso	1.0	0.0	0.0
chr1:4655071-4655571	ENSG00000196581	AJAP1	chr1	4655071	4655571	4654608	+	713	stromal	method2b_glasso	1.0	0.0	0.0
chr1:4655616-4656116	ENSG00000196581	AJAP1	chr1	4655616	4656116	4654608	+	1258	stromal	method2b_glasso	1.0	0.0	0.0
chr1:4656222-4656722	ENSG00000196581	AJAP1	chr1	4656222	4656722	4654608	+	1864	stromal	method2b_glasso	1.0	0.0	0.0
chr1:4657998-4658498	ENSG00000196581	AJAP1	chr1	4657998	4658498	4654608	+	3640	stromal	method2b_glasso	0.1576995700597763	6.583031103742087e-13	9.834708741829346e-11
chr1:4668858-4669358	ENSG00000196581	AJAP1	chr1	4668858	4669358	4654608	+	14500	stromal	method2b_glasso	0.09424711018800735	1.2127462468924932e-05	0.000652155140414834
chr1:4673329-4673829	ENSG00000196581	AJAP1	chr1	4673329	4673829	4654608	+	18971	stromal	method2b_glasso	0.07587428390979767	0.0003419220738578588	0.012912146747112274
chr1:4676254-4676754	ENSG00000196581	AJAP1	chr1	4676254	4676754	4654608	+	21896	stromal	method2b_glasso	0.0756269171833992	0.00035605684388428926	0.013382097706198692
chr1:4710861-4711361	ENSG00000196581	AJAP1	chr1	4710861	4711361	4654608	+	56503	stromal	method2b_glasso	0.08174681663513184	0.00012627043179236352	0.005350892432034016
chr1:4729734-4730234	ENSG00000196581	AJAP1	chr1	4729734	4730234	4654608	+	75376	stromal	method2b_glasso	0.08145194500684738	0.00013295735698193312	0.005603927653282881
chr1:4736207-4736707	ENSG00000196581	AJAP1	chr1	4736207	4736707	4654608	+	81849	stromal	method2b_glasso	0.0710548534989357	0.0007371314568445086	0.025244859978556633
chr1:5989767-5990267	ENSG00000069424	KCNAB2	chr1	5989767	5990267	5990926	+	909	stromal	method2b_glasso	1.0	0.0	0.0
chr1:5989767-5990267	ENSG00000131697	NPHP4	chr1	5989767	5990267	5992472	-	2455	stromal	method2b_glasso	0.10126132518053055	2.8478737021941924e-06	0.00017427031707484275
chr1:5991141-5991641	ENSG00000069424	KCNAB2	chr1	5991141	5991641	5990926	+	465	stromal	method2b_glasso	1.0	0.0	0.0
chr1:5991141-5991641	ENSG00000131697	NPHP4	chr1	5991141	5991641	5992472	-	1081	stromal	method2b_glasso	1.0	0.0	0.0
chr1:5991765-5992265	ENSG00000069424	KCNAB2	chr1	5991765	5992265	5990926	+	1089	stromal	method2b_glasso	1.0	0.0	0.0
chr1:5991765-5992265	ENSG00000131697	NPHP4	chr1	5991765	5992265	5992472	-	457	stromal	method2b_glasso	1.0	0.0	0.0
chr1:5992330-5992830	ENSG00000069424	KCNAB2	chr1	5992330	5992830	5990926	+	1654	stromal	method2b_glasso	1.0	0.0	0.0
chr1:5992330-5992830	ENSG00000131697	NPHP4	chr1	5992330	5992830	5992472	-	108	stromal	method2b_glasso	1.0	0.0	0.0
chr1:5992965-5993465	ENSG00000069424	KCNAB2	chr1	5992965	5993465	5990926	+	2289	stromal	method2b_glasso	0.13961286842823029	1.799379117928268e-10	2.0608935002996986e-08
chr1:5992965-5993465	ENSG00000131697	NPHP4	chr1	5992965	5993465	5992472	-	743	stromal	method2b_glasso	1.0	0.0	0.0
chr1:5994604-5995104	ENSG00000069424	KCNAB2	chr1	5994604	5995104	5990926	+	3928	stromal	method2b_glasso	0.08496911078691483	7.10626773070544e-05	0.003209691261872649
chr1:5994604-5995104	ENSG00000131697	NPHP4	chr1	5994604	5995104	5992472	-	2382	stromal	method2b_glasso	0.08496911078691483	7.10626773070544e-05	0.003209691261872649
chr1:5995650-5996150	ENSG00000069424	KCNAB2	chr1	5995650	5996150	5990926	+	4974	stromal	method2b_glasso	0.0727657899260521	0.0005640382296405733	0.019997097551822662
chr1:5995650-5996150	ENSG00000131697	NPHP4	chr1	5995650	5996150	5992472	-	3428	stromal	method2b_glasso	0.0727657899260521	0.0005640382296405733	0.019997097551822662
chr1:6002170-6002670	ENSG00000069424	KCNAB2	chr1	6002170	6002670	5990926	+	11494	stromal	method2b_glasso	0.07708272337913513	0.0002800616202875972	0.010838057845830917
chr1:6002170-6002670	ENSG00000131697	NPHP4	chr1	6002170	6002670	5992472	-	9948	stromal	method2b_glasso	0.07708272337913513	0.0002800616202875972	0.010838057845830917
chr1:6178852-6179352	ENSG00000116254	CHD5	chr1	6178852	6179352	6180320	-	1218	stromal	method2b_glasso	1.0	0.0	0.0
chr1:6179657-6180157	ENSG00000116254	CHD5	chr1	6179657	6180157	6180320	-	413	stromal	method2b_glasso	1.0	0.0	0.0
chr1:6180275-6180775	ENSG00000116254	CHD5	chr1	6180275	6180775	6180320	-	205	stromal	method2b_glasso	1.0	0.0	0.0
chr1:6180781-6181281	ENSG00000116254	CHD5	chr1	6180781	6181281	6180320	-	711	stromal	method2b_glasso	1.0	0.0	0.0
chr1:6181285-6181785	ENSG00000116254	CHD5	chr1	6181285	6181785	6180320	-	1215	stromal	method2b_glasso	1.0	0.0	0.0
chr1:6198930-6199430	ENSG00000285629	ENSG00000285629	chr1	6198930	6199430	6197756	-	1424	stromal	method2b_glasso	1.0	0.0	0.0
chr1:6199452-6199952	ENSG00000285629	ENSG00000285629	chr1	6199452	6199952	6197756	-	1946	stromal	method2b_glasso	1.0	0.0	0.0
chr1:6204504-6205004	ENSG00000158286	RNF207	chr1	6204504	6205004	6205474	+	720	stromal	method2b_glasso	1.0	0.0	0.0
chr1:6205108-6205608	ENSG00000158286	RNF207	chr1	6205108	6205608	6205474	+	116	stromal	method2b_glasso	1.0	0.0	0.0
chr1:6205799-6206299	ENSG00000158286	RNF207	chr1	6205799	6206299	6205474	+	575	stromal	method2b_glasso	1.0	0.0	0.0
chr1:6206362-6206862	ENSG00000158286	RNF207	chr1	6206362	6206862	6205474	+	1138	stromal	method2b_glasso	1.0	0.0	0.0
chr1:6207247-6207747	ENSG00000116251	RPL22	chr1	6207247	6207747	6209388	-	1891	stromal	method2b_glasso	1.0	0.0	0.0
chr1:6207247-6207747	ENSG00000158286	RNF207	chr1	6207247	6207747	6205474	+	2023	stromal	method2b_glasso	1.0	0.0	0.0
chr1:6208029-6208529	ENSG00000116251	RPL22	chr1	6208029	6208529	6209388	-	1109	stromal	method2b_glasso	1.0	0.0	0.0
chr1:6208595-6209095	ENSG00000116251	RPL22	chr1	6208595	6209095	6209388	-	543	stromal	method2b_glasso	1.0	0.0	0.0
chr1:6209117-6209617	ENSG00000116251	RPL22	chr1	6209117	6209617	6209388	-	21	stromal	method2b_glasso	1.0	0.0	0.0
chr1:6209667-6210167	ENSG00000116251	RPL22	chr1	6209667	6210167	6209388	-	529	stromal	method2b_glasso	1.0	0.0	0.0
chr1:6234495-6234995	ENSG00000116237	ICMT	chr1	6234495	6234995	6235971	-	1226	stromal	method2b_glasso	1.0	0.0	0.0
chr1:6235163-6235663	ENSG00000116237	ICMT	chr1	6235163	6235663	6235971	-	558	stromal	method2b_glasso	1.0	0.0	0.0
chr1:6235761-6236261	ENSG00000116237	ICMT	chr1	6235761	6236261	6235971	-	40	stromal	method2b_glasso	1.0	0.0	0.0
chr1:6236281-6236781	ENSG00000116237	ICMT	chr1	6236281	6236781	6235971	-	560	stromal	method2b_glasso	1.0	0.0	0.0
chr1:6236997-6237497	ENSG00000116237	ICMT	chr1	6236997	6237497	6235971	-	1276	stromal	method2b_glasso	1.0	0.0	0.0
chr1:6242155-6242655	ENSG00000173673	HES3	chr1	6242155	6242655	6244178	+	1773	stromal	method2b_glasso	1.0	0.0	0.0
