peak_id	gene_id	gene_name	chrom	peak_start	peak_end	tss_pos	strand	distance_bp	compartment	method	score	pvalue	fdr
chr1:1913712-1914212	ENSG00000169885	CALML6	chr1	1913712	1914212	1915107	+	1145	immune	method2b_glasso	1.0	0.0	0.0
chr1:1914513-1915013	ENSG00000169885	CALML6	chr1	1914513	1915013	1915107	+	344	immune	method2b_glasso	1.0	0.0	0.0
chr1:1915763-1916263	ENSG00000169885	CALML6	chr1	1915763	1916263	1915107	+	906	immune	method2b_glasso	1.0	0.0	0.0
chr1:1916360-1916860	ENSG00000169885	CALML6	chr1	1916360	1916860	1915107	+	1503	immune	method2b_glasso	1.0	0.0	0.0
chr1:1917238-1917738	ENSG00000178821	TMEM52	chr1	1917238	1917738	1919278	-	1790	immune	method2b_glasso	1.0	0.0	0.0
chr1:1917850-1918350	ENSG00000178821	TMEM52	chr1	1917850	1918350	1919278	-	1178	immune	method2b_glasso	1.0	0.0	0.0
chr1:1918442-1918942	ENSG00000178821	TMEM52	chr1	1918442	1918942	1919278	-	586	immune	method2b_glasso	1.0	0.0	0.0
chr1:1919236-1919736	ENSG00000178821	TMEM52	chr1	1919236	1919736	1919278	-	208	immune	method2b_glasso	1.0	0.0	0.0
chr1:1919771-1920271	ENSG00000178821	TMEM52	chr1	1919771	1920271	1919278	-	743	immune	method2b_glasso	1.0	0.0	0.0
chr1:1920277-1920777	ENSG00000178821	TMEM52	chr1	1920277	1920777	1919278	-	1249	immune	method2b_glasso	1.0	0.0	0.0
chr1:2003585-2004085	ENSG00000142609	CFAP74	chr1	2003585	2004085	2003836	-	1	immune	method2b_glasso	1.0	0.0	0.0
chr1:2019710-2020210	ENSG00000187730	GABRD	chr1	2019710	2020210	2019328	+	632	immune	method2b_glasso	1.0	0.0	0.0
chr1:2048271-2048771	ENSG00000067606	PRKCZ	chr1	2048271	2048771	2050410	+	1889	immune	method2b_glasso	1.0	0.0	0.0
chr1:2049415-2049915	ENSG00000067606	PRKCZ	chr1	2049415	2049915	2050410	+	745	immune	method2b_glasso	1.0	0.0	0.0
chr1:2049983-2050483	ENSG00000067606	PRKCZ	chr1	2049983	2050483	2050410	+	177	immune	method2b_glasso	1.0	0.0	0.0
chr1:2050760-2051260	ENSG00000067606	PRKCZ	chr1	2050760	2051260	2050410	+	600	immune	method2b_glasso	1.0	0.0	0.0
chr1:2051296-2051796	ENSG00000067606	PRKCZ	chr1	2051296	2051796	2050410	+	1136	immune	method2b_glasso	1.0	0.0	0.0
chr1:2052406-2052906	ENSG00000067606	PRKCZ	chr1	2052406	2052906	2050410	+	2246	immune	method2b_glasso	1.0	0.0	0.0
chr1:2210713-2211213	ENSG00000162585	FAAP20	chr1	2210713	2211213	2212719	-	1756	immune	method2b_glasso	1.0	0.0	0.0
chr1:2212100-2212600	ENSG00000162585	FAAP20	chr1	2212100	2212600	2212719	-	369	immune	method2b_glasso	1.0	0.0	0.0
chr1:2212727-2213227	ENSG00000162585	FAAP20	chr1	2212727	2213227	2212719	-	258	immune	method2b_glasso	1.0	0.0	0.0
chr1:2213504-2214004	ENSG00000162585	FAAP20	chr1	2213504	2214004	2212719	-	1035	immune	method2b_glasso	1.0	0.0	0.0
chr1:2214049-2214549	ENSG00000162585	FAAP20	chr1	2214049	2214549	2212719	-	1580	immune	method2b_glasso	1.0	0.0	0.0
chr1:2224960-2225460	ENSG00000157933	SKI	chr1	2224960	2225460	2227387	+	2177	immune	method2b_glasso	1.0	0.0	0.0
chr1:2226356-2226856	ENSG00000157933	SKI	chr1	2226356	2226856	2227387	+	781	immune	method2b_glasso	1.0	0.0	0.0
chr1:2227012-2227512	ENSG00000157933	SKI	chr1	2227012	2227512	2227387	+	125	immune	method2b_glasso	1.0	0.0	0.0
chr1:2227522-2228022	ENSG00000157933	SKI	chr1	2227522	2228022	2227387	+	385	immune	method2b_glasso	1.0	0.0	0.0
chr1:2228057-2228557	ENSG00000157933	SKI	chr1	2228057	2228557	2227387	+	920	immune	method2b_glasso	1.0	0.0	0.0
chr1:2229077-2229577	ENSG00000157933	SKI	chr1	2229077	2229577	2227387	+	1940	immune	method2b_glasso	1.0	0.0	0.0
chr1:2389545-2390045	ENSG00000116151	MORN1	chr1	2389545	2390045	2391706	-	1911	immune	method2b_glasso	1.0	0.0	0.0
chr1:2389545-2390045	ENSG00000157916	RER1	chr1	2389545	2390045	2391774	+	1979	immune	method2b_glasso	1.0	0.0	0.0
chr1:2390343-2390843	ENSG00000116151	MORN1	chr1	2390343	2390843	2391706	-	1113	immune	method2b_glasso	1.0	0.0	0.0
chr1:2390343-2390843	ENSG00000157916	RER1	chr1	2390343	2390843	2391774	+	1181	immune	method2b_glasso	1.0	0.0	0.0
chr1:2390873-2391373	ENSG00000116151	MORN1	chr1	2390873	2391373	2391706	-	583	immune	method2b_glasso	1.0	0.0	0.0
chr1:2390873-2391373	ENSG00000157916	RER1	chr1	2390873	2391373	2391774	+	651	immune	method2b_glasso	1.0	0.0	0.0
chr1:2391405-2391905	ENSG00000116151	MORN1	chr1	2391405	2391905	2391706	-	51	immune	method2b_glasso	1.0	0.0	0.0
chr1:2391405-2391905	ENSG00000157916	RER1	chr1	2391405	2391905	2391774	+	119	immune	method2b_glasso	1.0	0.0	0.0
chr1:2392073-2392573	ENSG00000116151	MORN1	chr1	2392073	2392573	2391706	-	617	immune	method2b_glasso	1.0	0.0	0.0
chr1:2392073-2392573	ENSG00000157916	RER1	chr1	2392073	2392573	2391774	+	549	immune	method2b_glasso	1.0	0.0	0.0
chr1:2393064-2393564	ENSG00000116151	MORN1	chr1	2393064	2393564	2391706	-	1608	immune	method2b_glasso	1.0	0.0	0.0
chr1:2393064-2393564	ENSG00000157916	RER1	chr1	2393064	2393564	2391774	+	1540	immune	method2b_glasso	1.0	0.0	0.0
chr1:2411779-2412279	ENSG00000157911	PEX10	chr1	2411779	2412279	2413796	-	1767	immune	method2b_glasso	1.0	0.0	0.0
chr1:2412401-2412901	ENSG00000157911	PEX10	chr1	2412401	2412901	2413796	-	1145	immune	method2b_glasso	1.0	0.0	0.0
chr1:2412984-2413484	ENSG00000157911	PEX10	chr1	2412984	2413484	2413796	-	562	immune	method2b_glasso	1.0	0.0	0.0
chr1:2413727-2414227	ENSG00000157911	PEX10	chr1	2413727	2414227	2413796	-	181	immune	method2b_glasso	1.0	0.0	0.0
chr1:2414327-2414827	ENSG00000157911	PEX10	chr1	2414327	2414827	2413796	-	781	immune	method2b_glasso	1.0	0.0	0.0
chr1:2415646-2416146	ENSG00000157911	PEX10	chr1	2415646	2416146	2413796	-	2100	immune	method2b_glasso	1.0	0.0	0.0
chr1:2427825-2428325	ENSG00000149527	PLCH2	chr1	2427825	2428325	2425979	+	2096	immune	method2b_glasso	1.0	0.0	0.0
chr1:2524737-2525237	ENSG00000157881	PANK4	chr1	2524737	2525237	2526596	-	1609	immune	method2b_glasso	1.0	0.0	0.0
chr1:2525450-2525950	ENSG00000157881	PANK4	chr1	2525450	2525950	2526596	-	896	immune	method2b_glasso	1.0	0.0	0.0
chr1:2526018-2526518	ENSG00000157881	PANK4	chr1	2526018	2526518	2526596	-	328	immune	method2b_glasso	1.0	0.0	0.0
chr1:2526736-2527236	ENSG00000157881	PANK4	chr1	2526736	2527236	2526596	-	390	immune	method2b_glasso	1.0	0.0	0.0
chr1:2527743-2528243	ENSG00000157881	PANK4	chr1	2527743	2528243	2526596	-	1397	immune	method2b_glasso	1.0	0.0	0.0
chr1:2528283-2528783	ENSG00000157881	PANK4	chr1	2528283	2528783	2526596	-	1937	immune	method2b_glasso	1.0	0.0	0.0
chr1:2528283-2528783	ENSG00000197921	HES5	chr1	2528283	2528783	2530262	-	1729	immune	method2b_glasso	1.0	0.0	0.0
chr1:2529254-2529754	ENSG00000197921	HES5	chr1	2529254	2529754	2530262	-	758	immune	method2b_glasso	1.0	0.0	0.0
chr1:2530039-2530539	ENSG00000197921	HES5	chr1	2530039	2530539	2530262	-	27	immune	method2b_glasso	1.0	0.0	0.0
chr1:2530788-2531288	ENSG00000197921	HES5	chr1	2530788	2531288	2530262	-	776	immune	method2b_glasso	1.0	0.0	0.0
chr1:2531460-2531960	ENSG00000197921	HES5	chr1	2531460	2531960	2530262	-	1448	immune	method2b_glasso	1.0	0.0	0.0
chr1:2554047-2554547	ENSG00000157873	TNFRSF14	chr1	2554047	2554547	2555638	+	1341	immune	method2b_glasso	1.0	0.0	0.0
chr1:2554879-2555379	ENSG00000157873	TNFRSF14	chr1	2554879	2555379	2555638	+	509	immune	method2b_glasso	1.0	0.0	0.0
chr1:2555520-2556020	ENSG00000157873	TNFRSF14	chr1	2555520	2556020	2555638	+	132	immune	method2b_glasso	1.0	0.0	0.0
chr1:2556268-2556768	ENSG00000157873	TNFRSF14	chr1	2556268	2556768	2555638	+	880	immune	method2b_glasso	1.0	0.0	0.0
chr1:2556803-2557303	ENSG00000157873	TNFRSF14	chr1	2556803	2557303	2555638	+	1415	immune	method2b_glasso	1.0	0.0	0.0
chr1:2557308-2557808	ENSG00000157873	TNFRSF14	chr1	2557308	2557808	2555638	+	1920	immune	method2b_glasso	1.0	0.0	0.0
chr1:2584416-2584916	ENSG00000157870	PRXL2B	chr1	2584416	2584916	2586490	+	1824	immune	method2b_glasso	1.0	0.0	0.0
chr1:2585325-2585825	ENSG00000157870	PRXL2B	chr1	2585325	2585825	2586490	+	915	immune	method2b_glasso	1.0	0.0	0.0
chr1:2586431-2586931	ENSG00000157870	PRXL2B	chr1	2586431	2586931	2586490	+	191	immune	method2b_glasso	1.0	0.0	0.0
chr1:2587225-2587725	ENSG00000157870	PRXL2B	chr1	2587225	2587725	2586490	+	985	immune	method2b_glasso	1.0	0.0	0.0
chr1:2587975-2588475	ENSG00000157870	PRXL2B	chr1	2587975	2588475	2586490	+	1735	immune	method2b_glasso	1.0	0.0	0.0
chr1:2631497-2631997	ENSG00000142606	MMEL1	chr1	2631497	2631997	2633015	-	1268	immune	method2b_glasso	1.0	0.0	0.0
chr1:2801552-2802052	ENSG00000215912	TTC34	chr1	2801552	2802052	2801692	-	110	immune	method2b_glasso	1.0	0.0	0.0
chr1:3068953-3069453	ENSG00000142611	PRDM16	chr1	3068953	3069453	3069167	+	36	immune	method2b_glasso	1.0	0.0	0.0
chr1:3069983-3070483	ENSG00000142611	PRDM16	chr1	3069983	3070483	3069167	+	1066	immune	method2b_glasso	1.0	0.0	0.0
chr1:3453036-3453536	ENSG00000130762	ARHGEF16	chr1	3453036	3453536	3454664	+	1378	immune	method2b_glasso	1.0	0.0	0.0
chr1:3453698-3454198	ENSG00000130762	ARHGEF16	chr1	3453698	3454198	3454664	+	716	immune	method2b_glasso	1.0	0.0	0.0
chr1:3454229-3454729	ENSG00000130762	ARHGEF16	chr1	3454229	3454729	3454664	+	185	immune	method2b_glasso	1.0	0.0	0.0
chr1:3454822-3455322	ENSG00000130762	ARHGEF16	chr1	3454822	3455322	3454664	+	408	immune	method2b_glasso	1.0	0.0	0.0
chr1:3610940-3611440	ENSG00000162591	MEGF6	chr1	3610940	3611440	3611507	-	317	immune	method2b_glasso	1.0	0.0	0.0
chr1:3611484-3611984	ENSG00000162591	MEGF6	chr1	3611484	3611984	3611507	-	227	immune	method2b_glasso	1.0	0.0	0.0
chr1:3612218-3612718	ENSG00000162591	MEGF6	chr1	3612218	3612718	3611507	-	961	immune	method2b_glasso	1.0	0.0	0.0
chr1:3622908-3623408	ENSG00000158109	TPRG1L	chr1	3622908	3623408	3625014	+	1856	immune	method2b_glasso	1.0	0.0	0.0
chr1:3623934-3624434	ENSG00000158109	TPRG1L	chr1	3623934	3624434	3625014	+	830	immune	method2b_glasso	1.0	0.0	0.0
chr1:3624634-3625134	ENSG00000158109	TPRG1L	chr1	3624634	3625134	3625014	+	130	immune	method2b_glasso	1.0	0.0	0.0
chr1:3625220-3625720	ENSG00000158109	TPRG1L	chr1	3625220	3625720	3625014	+	456	immune	method2b_glasso	1.0	0.0	0.0
chr1:3650524-3651024	ENSG00000078900	TP73	chr1	3650524	3651024	3652515	+	1741	immune	method2b_glasso	1.0	0.0	0.0
chr1:3650524-3651024	ENSG00000116213	WRAP73	chr1	3650524	3651024	3652760	-	1986	immune	method2b_glasso	1.0	0.0	0.0
chr1:3651053-3651553	ENSG00000078900	TP73	chr1	3651053	3651553	3652515	+	1212	immune	method2b_glasso	1.0	0.0	0.0
chr1:3651053-3651553	ENSG00000116213	WRAP73	chr1	3651053	3651553	3652760	-	1457	immune	method2b_glasso	1.0	0.0	0.0
chr1:3652031-3652531	ENSG00000078900	TP73	chr1	3652031	3652531	3652515	+	234	immune	method2b_glasso	1.0	0.0	0.0
chr1:3652031-3652531	ENSG00000116213	WRAP73	chr1	3652031	3652531	3652760	-	479	immune	method2b_glasso	1.0	0.0	0.0
chr1:3652546-3653046	ENSG00000078900	TP73	chr1	3652546	3653046	3652515	+	281	immune	method2b_glasso	1.0	0.0	0.0
chr1:3652546-3653046	ENSG00000116213	WRAP73	chr1	3652546	3653046	3652760	-	36	immune	method2b_glasso	1.0	0.0	0.0
chr1:3654598-3655098	ENSG00000116213	WRAP73	chr1	3654598	3655098	3652760	-	2088	immune	method2b_glasso	1.0	0.0	0.0
chr1:3744548-3745048	ENSG00000162592	CCDC27	chr1	3744548	3745048	3746459	+	1661	immune	method2b_glasso	1.0	0.0	0.0
chr1:3745415-3745915	ENSG00000162592	CCDC27	chr1	3745415	3745915	3746459	+	794	immune	method2b_glasso	1.0	0.0	0.0
chr1:3746052-3746552	ENSG00000162592	CCDC27	chr1	3746052	3746552	3746459	+	157	immune	method2b_glasso	1.0	0.0	0.0
chr1:3746605-3747105	ENSG00000162592	CCDC27	chr1	3746605	3747105	3746459	+	396	immune	method2b_glasso	1.0	0.0	0.0
chr1:3747195-3747695	ENSG00000162592	CCDC27	chr1	3747195	3747695	3746459	+	986	immune	method2b_glasso	1.0	0.0	0.0
chr1:3771594-3772094	ENSG00000235169	SMIM1	chr1	3771594	3772094	3772748	+	904	immune	method2b_glasso	1.0	0.0	0.0
chr1:3772251-3772751	ENSG00000235169	SMIM1	chr1	3772251	3772751	3772748	+	247	immune	method2b_glasso	1.0	0.0	0.0
chr1:3772898-3773398	ENSG00000235169	SMIM1	chr1	3772898	3773398	3772748	+	400	immune	method2b_glasso	1.0	0.0	0.0
chr1:3774679-3775179	ENSG00000235169	SMIM1	chr1	3774679	3775179	3772748	+	2181	immune	method2b_glasso	1.0	0.0	0.0
chr1:3795129-3795629	ENSG00000130764	LRRC47	chr1	3795129	3795629	3796497	-	1118	immune	method2b_glasso	1.0	0.0	0.0
chr1:3796277-3796777	ENSG00000130764	LRRC47	chr1	3796277	3796777	3796497	-	30	immune	method2b_glasso	1.0	0.0	0.0
chr1:3796797-3797297	ENSG00000130764	LRRC47	chr1	3796797	3797297	3796497	-	550	immune	method2b_glasso	1.0	0.0	0.0
chr1:3855145-3855645	ENSG00000116198	CEP104	chr1	3855145	3855645	3857395	-	2000	immune	method2b_glasso	1.0	0.0	0.0
chr1:3855145-3855645	ENSG00000169598	DFFB	chr1	3855145	3855645	3857266	+	1871	immune	method2b_glasso	1.0	0.0	0.0
chr1:3856509-3857009	ENSG00000116198	CEP104	chr1	3856509	3857009	3857395	-	636	immune	method2b_glasso	1.0	0.0	0.0
chr1:3856509-3857009	ENSG00000169598	DFFB	chr1	3856509	3857009	3857266	+	507	immune	method2b_glasso	1.0	0.0	0.0
chr1:3857020-3857520	ENSG00000116198	CEP104	chr1	3857020	3857520	3857395	-	125	immune	method2b_glasso	1.0	0.0	0.0
chr1:3857020-3857520	ENSG00000169598	DFFB	chr1	3857020	3857520	3857266	+	4	immune	method2b_glasso	1.0	0.0	0.0
chr1:3857726-3858226	ENSG00000116198	CEP104	chr1	3857726	3858226	3857395	-	581	immune	method2b_glasso	1.0	0.0	0.0
chr1:3857726-3858226	ENSG00000169598	DFFB	chr1	3857726	3858226	3857266	+	710	immune	method2b_glasso	1.0	0.0	0.0
chr1:3858307-3858807	ENSG00000116198	CEP104	chr1	3858307	3858807	3857395	-	1162	immune	method2b_glasso	1.0	0.0	0.0
chr1:3858307-3858807	ENSG00000169598	DFFB	chr1	3858307	3858807	3857266	+	1291	immune	method2b_glasso	1.0	0.0	0.0
chr1:3881024-3881524	ENSG00000198912	C1orf174	chr1	3881024	3881524	3900292	-	19018	immune	method2b_glasso	0.07166117429733276	0.000670856621582061	0.017249081283807755
chr1:3883476-3883976	ENSG00000198912	C1orf174	chr1	3883476	3883976	3900292	-	16566	immune	method2b_glasso	0.14632993936538696	2.426043914371956e-11	2.182217739843395e-09
chr1:3889890-3890390	ENSG00000198912	C1orf174	chr1	3889890	3890390	3900292	-	10152	immune	method2b_glasso	0.12081943452358246	2.985030889135487e-08	1.7926312239069375e-06
chr1:3899425-3899925	ENSG00000198912	C1orf174	chr1	3899425	3899925	3900292	-	617	immune	method2b_glasso	1.0	0.0	0.0
chr1:3900046-3900546	ENSG00000198912	C1orf174	chr1	3900046	3900546	3900292	-	4	immune	method2b_glasso	1.0	0.0	0.0
chr1:3900586-3901086	ENSG00000198912	C1orf174	chr1	3900586	3901086	3900292	-	544	immune	method2b_glasso	1.0	0.0	0.0
chr1:3901188-3901688	ENSG00000198912	C1orf174	chr1	3901188	3901688	3900292	-	1146	immune	method2b_glasso	1.0	0.0	0.0
chr1:3902085-3902585	ENSG00000198912	C1orf174	chr1	3902085	3902585	3900292	-	2043	immune	method2b_glasso	1.0	0.0	0.0
chr1:3902605-3903105	ENSG00000198912	C1orf174	chr1	3902605	3903105	3900292	-	2563	immune	method2b_glasso	0.2203764021396637	1.0084114658801494e-23	2.6899863033126526e-21
chr1:3904328-3904828	ENSG00000198912	C1orf174	chr1	3904328	3904828	3900292	-	4286	immune	method2b_glasso	0.0858449637889862	6.0571743233595043e-05	0.002002781955525279
chr1:3906613-3907113	ENSG00000198912	C1orf174	chr1	3906613	3907113	3900292	-	6571	immune	method2b_glasso	0.0785776823759079	0.00021794486383441836	0.006333132740110159
chr1:3907238-3907738	ENSG00000198912	C1orf174	chr1	3907238	3907738	3900292	-	7196	immune	method2b_glasso	0.07872270047664642	0.00021265858958940953	0.0061931125819683075
chr1:3910698-3911198	ENSG00000198912	C1orf174	chr1	3910698	3911198	3900292	-	10656	immune	method2b_glasso	0.08506745100021362	6.980470789130777e-05	0.002277518855407834
chr1:3922265-3922765	ENSG00000198912	C1orf174	chr1	3922265	3922765	3900292	-	22223	immune	method2b_glasso	0.08015832304954529	0.00016640573448967189	0.00497002899646759
chr1:4638207-4638707	ENSG00000196581	AJAP1	chr1	4638207	4638707	4654608	+	16151	immune	method2b_glasso	0.13434527814388275	8.111734062232756e-10	6.032346533402233e-08
chr1:4652501-4653001	ENSG00000196581	AJAP1	chr1	4652501	4653001	4654608	+	1857	immune	method2b_glasso	1.0	0.0	0.0
chr1:4655218-4655718	ENSG00000196581	AJAP1	chr1	4655218	4655718	4654608	+	860	immune	method2b_glasso	1.0	0.0	0.0
chr1:4656180-4656680	ENSG00000196581	AJAP1	chr1	4656180	4656680	4654608	+	1822	immune	method2b_glasso	1.0	0.0	0.0
chr1:4724688-4725188	ENSG00000196581	AJAP1	chr1	4724688	4725188	4654608	+	70330	immune	method2b_glasso	0.12819351255893707	4.3796402060536366e-09	2.9566865578090074e-07
chr1:4794784-4795284	ENSG00000196581	AJAP1	chr1	4794784	4795284	4654608	+	140426	immune	method2b_glasso	0.07397574931383133	0.00046520697651430964	0.012463807128369808
chr1:5989588-5990088	ENSG00000069424	KCNAB2	chr1	5989588	5990088	5990926	+	1088	immune	method2b_glasso	1.0	0.0	0.0
chr1:5989588-5990088	ENSG00000131697	NPHP4	chr1	5989588	5990088	5992472	-	2634	immune	method2b_glasso	0.09251688420772552	1.708109994069673e-05	0.0006365792360156775
chr1:5991085-5991585	ENSG00000069424	KCNAB2	chr1	5991085	5991585	5990926	+	409	immune	method2b_glasso	1.0	0.0	0.0
chr1:5991085-5991585	ENSG00000131697	NPHP4	chr1	5991085	5991585	5992472	-	1137	immune	method2b_glasso	1.0	0.0	0.0
chr1:5991750-5992250	ENSG00000069424	KCNAB2	chr1	5991750	5992250	5990926	+	1074	immune	method2b_glasso	1.0	0.0	0.0
chr1:5991750-5992250	ENSG00000131697	NPHP4	chr1	5991750	5992250	5992472	-	472	immune	method2b_glasso	1.0	0.0	0.0
chr1:5992274-5992774	ENSG00000069424	KCNAB2	chr1	5992274	5992774	5990926	+	1598	immune	method2b_glasso	1.0	0.0	0.0
chr1:5992274-5992774	ENSG00000131697	NPHP4	chr1	5992274	5992774	5992472	-	52	immune	method2b_glasso	1.0	0.0	0.0
chr1:5993128-5993628	ENSG00000131697	NPHP4	chr1	5993128	5993628	5992472	-	906	immune	method2b_glasso	1.0	0.0	0.0
chr1:5994044-5994544	ENSG00000069424	KCNAB2	chr1	5994044	5994544	5990926	+	3368	immune	method2b_glasso	0.08803974837064743	4.032626748085022e-05	0.001385655254125595
chr1:5994044-5994544	ENSG00000131697	NPHP4	chr1	5994044	5994544	5992472	-	1822	immune	method2b_glasso	1.0	0.0	0.0
chr1:5994656-5995156	ENSG00000069424	KCNAB2	chr1	5994656	5995156	5990926	+	3980	immune	method2b_glasso	0.09656427800655365	7.595574970764574e-06	0.0003038823197130114
chr1:5994656-5995156	ENSG00000131697	NPHP4	chr1	5994656	5995156	5992472	-	2434	immune	method2b_glasso	0.2241344451904297	1.7140008844778006e-24	4.82092311469716e-22
chr1:5996197-5996697	ENSG00000131697	NPHP4	chr1	5996197	5996697	5992472	-	3975	immune	method2b_glasso	0.07577648758888245	0.00034744685399346054	0.009614413604140282
chr1:6002620-6003120	ENSG00000069424	KCNAB2	chr1	6002620	6003120	5990926	+	11944	immune	method2b_glasso	0.09740553051233292	6.3921615947037935e-06	0.00025939117767848074
chr1:6002620-6003120	ENSG00000131697	NPHP4	chr1	6002620	6003120	5992472	-	10398	immune	method2b_glasso	0.07790980488061905	0.00024391096667386591	0.007004973478615284
chr1:6006547-6007047	ENSG00000131697	NPHP4	chr1	6006547	6007047	5992472	-	14325	immune	method2b_glasso	0.0800008475780487	0.00017097650561481714	0.005092334002256393
chr1:6025490-6025990	ENSG00000069424	KCNAB2	chr1	6025490	6025990	5990926	+	34814	immune	method2b_glasso	0.08755876123905182	4.4122120016254485e-05	0.0015040830476209521
chr1:6025490-6025990	ENSG00000131697	NPHP4	chr1	6025490	6025990	5992472	-	33268	immune	method2b_glasso	0.08755876123905182	4.4122120016254485e-05	0.0015040830476209521
chr1:6026005-6026505	ENSG00000069424	KCNAB2	chr1	6026005	6026505	5990926	+	35329	immune	method2b_glasso	0.11513841152191162	1.214425680018394e-07	6.641859272349393e-06
chr1:6026005-6026505	ENSG00000131697	NPHP4	chr1	6026005	6026505	5992472	-	33783	immune	method2b_glasso	0.11513841152191162	1.214425680018394e-07	6.641859272349393e-06
chr1:6035525-6036025	ENSG00000069424	KCNAB2	chr1	6035525	6036025	5990926	+	44849	immune	method2b_glasso	0.06846774369478226	0.0010932657169178128	0.026565248146653175
chr1:6198938-6199438	ENSG00000285629	ENSG00000285629	chr1	6198938	6199438	6197756	-	1432	immune	method2b_glasso	1.0	0.0	0.0
chr1:6199507-6200007	ENSG00000285629	ENSG00000285629	chr1	6199507	6200007	6197756	-	2001	immune	method2b_glasso	1.0	0.0	0.0
chr1:6204543-6205043	ENSG00000158286	RNF207	chr1	6204543	6205043	6205474	+	681	immune	method2b_glasso	1.0	0.0	0.0
chr1:6205153-6205653	ENSG00000158286	RNF207	chr1	6205153	6205653	6205474	+	71	immune	method2b_glasso	1.0	0.0	0.0
chr1:6205837-6206337	ENSG00000158286	RNF207	chr1	6205837	6206337	6205474	+	613	immune	method2b_glasso	1.0	0.0	0.0
chr1:6208605-6209105	ENSG00000116251	RPL22	chr1	6208605	6209105	6209388	-	533	immune	method2b_glasso	1.0	0.0	0.0
chr1:6209145-6209645	ENSG00000116251	RPL22	chr1	6209145	6209645	6209388	-	7	immune	method2b_glasso	1.0	0.0	0.0
chr1:6210116-6210616	ENSG00000116251	RPL22	chr1	6210116	6210616	6209388	-	978	immune	method2b_glasso	1.0	0.0	0.0
chr1:6210862-6211362	ENSG00000116251	RPL22	chr1	6210862	6211362	6209388	-	1724	immune	method2b_glasso	1.0	0.0	0.0
chr1:6235174-6235674	ENSG00000116237	ICMT	chr1	6235174	6235674	6235971	-	547	immune	method2b_glasso	1.0	0.0	0.0
chr1:6235746-6236246	ENSG00000116237	ICMT	chr1	6235746	6236246	6235971	-	25	immune	method2b_glasso	1.0	0.0	0.0
chr1:6236368-6236868	ENSG00000116237	ICMT	chr1	6236368	6236868	6235971	-	647	immune	method2b_glasso	1.0	0.0	0.0
chr1:6243971-6244471	ENSG00000173673	HES3	chr1	6243971	6244471	6244178	+	43	immune	method2b_glasso	1.0	0.0	0.0
chr1:6244970-6245470	ENSG00000173673	HES3	chr1	6244970	6245470	6244178	+	1042	immune	method2b_glasso	1.0	0.0	0.0
chr1:6245551-6246051	ENSG00000173673	HES3	chr1	6245551	6246051	6244178	+	1623	immune	method2b_glasso	1.0	0.0	0.0
chr1:6259359-6259859	ENSG00000158292	GPR153	chr1	6259359	6259859	6261097	-	1488	immune	method2b_glasso	1.0	0.0	0.0
chr1:6259875-6260375	ENSG00000158292	GPR153	chr1	6259875	6260375	6261097	-	972	immune	method2b_glasso	1.0	0.0	0.0
chr1:6260855-6261355	ENSG00000158292	GPR153	chr1	6260855	6261355	6261097	-	8	immune	method2b_glasso	1.0	0.0	0.0
chr1:6261723-6262223	ENSG00000158292	GPR153	chr1	6261723	6262223	6261097	-	876	immune	method2b_glasso	1.0	0.0	0.0
chr1:6262924-6263424	ENSG00000158292	GPR153	chr1	6262924	6263424	6261097	-	2077	immune	method2b_glasso	1.0	0.0	0.0
chr1:6391402-6391902	ENSG00000097021	ACOT7	chr1	6391402	6391902	6393766	-	2114	immune	method2b_glasso	1.0	0.0	0.0
chr1:6392550-6393050	ENSG00000097021	ACOT7	chr1	6392550	6393050	6393766	-	966	immune	method2b_glasso	1.0	0.0	0.0
chr1:6393192-6393692	ENSG00000097021	ACOT7	chr1	6393192	6393692	6393766	-	324	immune	method2b_glasso	1.0	0.0	0.0
chr1:6393802-6394302	ENSG00000097021	ACOT7	chr1	6393802	6394302	6393766	-	286	immune	method2b_glasso	1.0	0.0	0.0
chr1:6395130-6395630	ENSG00000097021	ACOT7	chr1	6395130	6395630	6393766	-	1614	immune	method2b_glasso	1.0	0.0	0.0
chr1:6423354-6423854	ENSG00000069812	HES2	chr1	6423354	6423854	6424669	-	1065	immune	method2b_glasso	1.0	0.0	0.0
chr1:6423354-6423854	ENSG00000187017	ESPN	chr1	6423354	6423854	6424775	+	1171	immune	method2b_glasso	1.0	0.0	0.0
chr1:6424629-6425129	ENSG00000069812	HES2	chr1	6424629	6425129	6424669	-	210	immune	method2b_glasso	1.0	0.0	0.0
chr1:6424629-6425129	ENSG00000187017	ESPN	chr1	6424629	6425129	6424775	+	104	immune	method2b_glasso	1.0	0.0	0.0
chr1:6425474-6425974	ENSG00000069812	HES2	chr1	6425474	6425974	6424669	-	1055	immune	method2b_glasso	1.0	0.0	0.0
chr1:6425474-6425974	ENSG00000187017	ESPN	chr1	6425474	6425974	6424775	+	949	immune	method2b_glasso	1.0	0.0	0.0
chr1:6464459-6464959	ENSG00000215788	TNFRSF25	chr1	6464459	6464959	6466174	-	1465	immune	method2b_glasso	1.0	0.0	0.0
chr1:6465422-6465922	ENSG00000215788	TNFRSF25	chr1	6465422	6465922	6466174	-	502	immune	method2b_glasso	1.0	0.0	0.0
chr1:6465965-6466465	ENSG00000215788	TNFRSF25	chr1	6465965	6466465	6466174	-	41	immune	method2b_glasso	1.0	0.0	0.0
