peak_id	gene_id	gene_name	chrom	peak_start	peak_end	tss_pos	strand	distance_bp	compartment	method	score	rE2G_probability	rE2G_binary
chr1:935283-935783	ENSG00000284733	OR4F29	chr1	935283	935783	451677	-	483856	immune	method5_re2g	0.9747535281013374	0.9747535281013374	1
chr1:939165-939665	ENSG00000187583	PLEKHN1	chr1	939165	939665	966481	+	27066	immune	method5_re2g	0.51466985811441	0.51466985811441	1
chr1:939165-939665	ENSG00000187634	SAMD11	chr1	939165	939665	923922	+	15493	immune	method5_re2g	0.99644470152373	0.99644470152373	1
chr1:939165-939665	ENSG00000187642	PERM1	chr1	939165	939665	982116	-	42701	immune	method5_re2g	0.3155440800577177	0.3155440800577177	1
chr1:939165-939665	ENSG00000187961	KLHL17	chr1	939165	939665	960583	+	21168	immune	method5_re2g	0.9956798567047975	0.9956798567047975	1
chr1:939165-939665	ENSG00000188976	NOC2L	chr1	939165	939665	959308	-	19893	immune	method5_re2g	0.9948717892235601	0.9948717892235601	1
chr1:939165-939665	ENSG00000284662	OR4F16	chr1	939165	939665	686653	-	252762	immune	method5_re2g	0.9998904977550435	0.9998904977550435	1
chr1:939165-939665	ENSG00000284733	OR4F29	chr1	939165	939665	451677	-	487738	immune	method5_re2g	0.9816257710371945	0.9816257710371945	1
chr1:940064-940564	ENSG00000187583	PLEKHN1	chr1	940064	940564	966481	+	26167	immune	method5_re2g	0.6376395871858145	0.6376395871858145	1
chr1:940064-940564	ENSG00000187634	SAMD11	chr1	940064	940564	923922	+	16392	immune	method5_re2g	0.9984741171567216	0.9984741171567216	1
chr1:940064-940564	ENSG00000187642	PERM1	chr1	940064	940564	982116	-	41802	immune	method5_re2g	0.41584067687090487	0.41584067687090487	1
chr1:940064-940564	ENSG00000187961	KLHL17	chr1	940064	940564	960583	+	20269	immune	method5_re2g	0.9975002044582175	0.9975002044582175	1
chr1:940064-940564	ENSG00000188290	HES4	chr1	940064	940564	1000171	-	59857	immune	method5_re2g	0.2121288575582236	0.2121288575582236	1
chr1:940064-940564	ENSG00000188976	NOC2L	chr1	940064	940564	959308	-	18994	immune	method5_re2g	0.9970209114930638	0.9970209114930638	1
chr1:940064-940564	ENSG00000284662	OR4F16	chr1	940064	940564	686653	-	253661	immune	method5_re2g	0.9999395031074497	0.9999395031074497	1
chr1:940064-940564	ENSG00000284733	OR4F29	chr1	940064	940564	451677	-	488637	immune	method5_re2g	0.995327804664613	0.995327804664613	1
chr1:940732-941232	ENSG00000187583	PLEKHN1	chr1	940732	941232	966481	+	25499	immune	method5_re2g	0.5796320440795348	0.5796320440795348	1
chr1:940732-941232	ENSG00000187634	SAMD11	chr1	940732	941232	923922	+	17060	immune	method5_re2g	0.9979357993747706	0.9979357993747706	1
chr1:940732-941232	ENSG00000187642	PERM1	chr1	940732	941232	982116	-	41134	immune	method5_re2g	0.3651776273635118	0.3651776273635118	1
chr1:940732-941232	ENSG00000187961	KLHL17	chr1	940732	941232	960583	+	19601	immune	method5_re2g	0.9966730155504774	0.9966730155504774	1
chr1:940732-941232	ENSG00000188290	HES4	chr1	940732	941232	1000171	-	59189	immune	method5_re2g	0.18797220866866413	0.18797220866866413	1
chr1:940732-941232	ENSG00000188976	NOC2L	chr1	940732	941232	959308	-	18326	immune	method5_re2g	0.9959076659808025	0.9959076659808025	1
chr1:940732-941232	ENSG00000284662	OR4F16	chr1	940732	941232	686653	-	254329	immune	method5_re2g	0.999924482808788	0.999924482808788	1
chr1:940732-941232	ENSG00000284733	OR4F29	chr1	940732	941232	451677	-	489305	immune	method5_re2g	0.9923816202481798	0.9923816202481798	1
chr1:941543-942043	ENSG00000187583	PLEKHN1	chr1	941543	942043	966481	+	24688	immune	method5_re2g	0.6360812555376905	0.6360812555376905	1
chr1:941543-942043	ENSG00000187634	SAMD11	chr1	941543	942043	923922	+	17871	immune	method5_re2g	0.9985739185125176	0.9985739185125176	1
chr1:941543-942043	ENSG00000187642	PERM1	chr1	941543	942043	982116	-	40323	immune	method5_re2g	0.41345239725338884	0.41345239725338884	1
chr1:941543-942043	ENSG00000187961	KLHL17	chr1	941543	942043	960583	+	18790	immune	method5_re2g	0.997386434543823	0.997386434543823	1
chr1:941543-942043	ENSG00000188290	HES4	chr1	941543	942043	1000171	-	58378	immune	method5_re2g	0.20956202419357745	0.20956202419357745	1
chr1:941543-942043	ENSG00000188976	NOC2L	chr1	941543	942043	959308	-	17515	immune	method5_re2g	0.9967072410454024	0.9967072410454024	1
chr1:941543-942043	ENSG00000284662	OR4F16	chr1	941543	942043	686653	-	255140	immune	method5_re2g	0.9999432947410801	0.9999432947410801	1
chr1:941543-942043	ENSG00000284733	OR4F29	chr1	941543	942043	451677	-	490116	immune	method5_re2g	0.9956938202127646	0.9956938202127646	1
chr1:942155-942655	ENSG00000187583	PLEKHN1	chr1	942155	942655	966481	+	24076	immune	method5_re2g	0.5646162792952902	0.5646162792952902	1
chr1:942155-942655	ENSG00000187634	SAMD11	chr1	942155	942655	923922	+	18483	immune	method5_re2g	0.9979579394908142	0.9979579394908142	1
chr1:942155-942655	ENSG00000187642	PERM1	chr1	942155	942655	982116	-	39711	immune	method5_re2g	0.35303176230509903	0.35303176230509903	1
chr1:942155-942655	ENSG00000187961	KLHL17	chr1	942155	942655	960583	+	18178	immune	method5_re2g	0.996263701551005	0.996263701551005	1
chr1:942155-942655	ENSG00000188290	HES4	chr1	942155	942655	1000171	-	57766	immune	method5_re2g	0.18144029850332832	0.18144029850332832	1
chr1:942155-942655	ENSG00000188976	NOC2L	chr1	942155	942655	959308	-	16903	immune	method5_re2g	0.9950519773756626	0.9950519773756626	1
chr1:942155-942655	ENSG00000284662	OR4F16	chr1	942155	942655	686653	-	255752	immune	method5_re2g	0.9999260179412001	0.9999260179412001	1
chr1:942155-942655	ENSG00000284733	OR4F29	chr1	942155	942655	451677	-	490728	immune	method5_re2g	0.992254245781076	0.992254245781076	1
chr1:942812-943312	ENSG00000187583	PLEKHN1	chr1	942812	943312	966481	+	23419	immune	method5_re2g	0.5457880882833046	0.5457880882833046	1
chr1:942812-943312	ENSG00000187634	SAMD11	chr1	942812	943312	923922	+	19140	immune	method5_re2g	0.9978521817279167	0.9978521817279167	1
chr1:942812-943312	ENSG00000187642	PERM1	chr1	942812	943312	982116	-	39054	immune	method5_re2g	0.3388483379159405	0.3388483379159405	1
chr1:942812-943312	ENSG00000187961	KLHL17	chr1	942812	943312	960583	+	17521	immune	method5_re2g	0.995790875762524	0.995790875762524	1
chr1:942812-943312	ENSG00000188976	NOC2L	chr1	942812	943312	959308	-	16246	immune	method5_re2g	0.9940954177312313	0.9940954177312313	1
chr1:942812-943312	ENSG00000284662	OR4F16	chr1	942812	943312	686653	-	256409	immune	method5_re2g	0.9999237371375378	0.9999237371375378	1
chr1:942812-943312	ENSG00000284733	OR4F29	chr1	942812	943312	451677	-	491385	immune	method5_re2g	0.9913957923220977	0.9913957923220977	1
chr1:943617-944117	ENSG00000187583	PLEKHN1	chr1	943617	944117	966481	+	22614	immune	method5_re2g	0.5029184453458723	0.5029184453458723	1
chr1:943617-944117	ENSG00000187634	SAMD11	chr1	943617	944117	923922	+	19945	immune	method5_re2g	0.9973708950270148	0.9973708950270148	1
chr1:943617-944117	ENSG00000187642	PERM1	chr1	943617	944117	982116	-	38249	immune	method5_re2g	0.3077047549612977	0.3077047549612977	1
chr1:943617-944117	ENSG00000187961	KLHL17	chr1	943617	944117	960583	+	16716	immune	method5_re2g	0.9946722104392436	0.9946722104392436	1
chr1:943617-944117	ENSG00000188976	NOC2L	chr1	943617	944117	959308	-	15441	immune	method5_re2g	0.9918764309922914	0.9918764309922914	1
chr1:943617-944117	ENSG00000284662	OR4F16	chr1	943617	944117	686653	-	257214	immune	method5_re2g	0.999912911632268	0.999912911632268	1
chr1:943617-944117	ENSG00000284733	OR4F29	chr1	943617	944117	451677	-	492190	immune	method5_re2g	0.9873660963099747	0.9873660963099747	1
chr1:944179-944679	ENSG00000187583	PLEKHN1	chr1	944179	944679	966481	+	22052	immune	method5_re2g	0.4962925035349683	0.4962925035349683	1
chr1:944179-944679	ENSG00000187634	SAMD11	chr1	944179	944679	923922	+	20507	immune	method5_re2g	0.9974857779796886	0.9974857779796886	1
chr1:944179-944679	ENSG00000187642	PERM1	chr1	944179	944679	982116	-	37687	immune	method5_re2g	0.3042048385595938	0.3042048385595938	1
chr1:944179-944679	ENSG00000187961	KLHL17	chr1	944179	944679	960583	+	16154	immune	method5_re2g	0.9941892006301979	0.9941892006301979	1
chr1:944179-944679	ENSG00000188976	NOC2L	chr1	944179	944679	959308	-	14879	immune	method5_re2g	0.9900245277879876	0.9900245277879876	1
chr1:944179-944679	ENSG00000284662	OR4F16	chr1	944179	944679	686653	-	257776	immune	method5_re2g	0.9999159271086205	0.9999159271086205	1
chr1:944179-944679	ENSG00000284733	OR4F29	chr1	944179	944679	451677	-	492752	immune	method5_re2g	0.9881248626417484	0.9881248626417484	1
chr1:955311-955811	ENSG00000187583	PLEKHN1	chr1	955311	955811	966481	+	10920	immune	method5_re2g	0.6414688095229242	0.6414688095229242	1
chr1:955311-955811	ENSG00000187634	SAMD11	chr1	955311	955811	923922	+	31639	immune	method5_re2g	0.995109427339192	0.995109427339192	1
chr1:955311-955811	ENSG00000187642	PERM1	chr1	955311	955811	982116	-	26555	immune	method5_re2g	0.357640042121807	0.357640042121807	1
chr1:955311-955811	ENSG00000187961	KLHL17	chr1	955311	955811	960583	+	5022	immune	method5_re2g	0.9979062296967428	0.9979062296967428	1
chr1:955311-955811	ENSG00000188290	HES4	chr1	955311	955811	1000171	-	44610	immune	method5_re2g	0.1805230435063544	0.1805230435063544	1
chr1:955311-955811	ENSG00000188976	NOC2L	chr1	955311	955811	959308	-	3747	immune	method5_re2g	0.9964978012889575	0.9964978012889575	1
chr1:955311-955811	ENSG00000215915	ATAD3C	chr1	955311	955811	1449688	+	494127	immune	method5_re2g	0.729203147380892	0.729203147380892	1
chr1:955311-955811	ENSG00000284662	OR4F16	chr1	955311	955811	686653	-	268908	immune	method5_re2g	0.9999007182771724	0.9999007182771724	1
chr1:957067-957567	ENSG00000187583	PLEKHN1	chr1	957067	957567	966481	+	9164	immune	method5_re2g	0.6699269743835383	0.6699269743835383	1
chr1:957067-957567	ENSG00000187634	SAMD11	chr1	957067	957567	923922	+	33395	immune	method5_re2g	0.9950923739680342	0.9950923739680342	1
chr1:957067-957567	ENSG00000187642	PERM1	chr1	957067	957567	982116	-	24799	immune	method5_re2g	0.3653299447662404	0.3653299447662404	1
chr1:957067-957567	ENSG00000187961	KLHL17	chr1	957067	957567	960583	+	3266	immune	method5_re2g	0.9984323392267035	0.9984323392267035	1
chr1:957067-957567	ENSG00000188290	HES4	chr1	957067	957567	1000171	-	42854	immune	method5_re2g	0.18252856003958984	0.18252856003958984	1
chr1:957067-957567	ENSG00000188976	NOC2L	chr1	957067	957567	959308	-	1991	immune	method5_re2g	0.996744418462054	0.996744418462054	1
chr1:957067-957567	ENSG00000215915	ATAD3C	chr1	957067	957567	1449688	+	492371	immune	method5_re2g	0.7304318033713693	0.7304318033713693	1
chr1:957067-957567	ENSG00000284662	OR4F16	chr1	957067	957567	686653	-	270664	immune	method5_re2g	0.9999027084912606	0.9999027084912606	1
chr1:958503-959003	ENSG00000187583	PLEKHN1	chr1	958503	959003	966481	+	7728	immune	method5_re2g	0.8151080123558111	0.8151080123558111	1
chr1:958503-959003	ENSG00000187634	SAMD11	chr1	958503	959003	923922	+	34831	immune	method5_re2g	0.9968200025977327	0.9968200025977327	1
chr1:958503-959003	ENSG00000187642	PERM1	chr1	958503	959003	982116	-	23363	immune	method5_re2g	0.4802905814847028	0.4802905814847028	1
chr1:958503-959003	ENSG00000187961	KLHL17	chr1	958503	959003	960583	+	1830	immune	method5_re2g	0.9995625360398986	0.9995625360398986	1
chr1:958503-959003	ENSG00000188290	HES4	chr1	958503	959003	1000171	-	41418	immune	method5_re2g	0.22725008981134773	0.22725008981134773	1
chr1:958503-959003	ENSG00000188976	NOC2L	chr1	958503	959003	959308	-	555	immune	method5_re2g	0.9770410737326336	0.9770410737326336	1
chr1:958503-959003	ENSG00000215915	ATAD3C	chr1	958503	959003	1449688	+	490935	immune	method5_re2g	0.7406744895253303	0.7406744895253303	1
chr1:958503-959003	ENSG00000284662	OR4F16	chr1	958503	959003	686653	-	272100	immune	method5_re2g	0.9999361606390014	0.9999361606390014	1
chr1:959063-959563	ENSG00000187583	PLEKHN1	chr1	959063	959563	966481	+	7168	immune	method5_re2g	0.9999402052557206	0.9999402052557206	1
chr1:959063-959563	ENSG00000187608	ISG15	chr1	959063	959563	1001137	+	41824	immune	method5_re2g	0.6156683630826303	0.6156683630826303	1
chr1:959063-959563	ENSG00000187634	SAMD11	chr1	959063	959563	923922	+	35391	immune	method5_re2g	0.9996521989329524	0.9996521989329524	1
chr1:959063-959563	ENSG00000187642	PERM1	chr1	959063	959563	982116	-	22803	immune	method5_re2g	0.952502649991754	0.952502649991754	1
chr1:959063-959563	ENSG00000187961	KLHL17	chr1	959063	959563	960583	+	1270	immune	method5_re2g	0.9999800885112275	0.9999800885112275	1
chr1:959063-959563	ENSG00000188157	AGRN	chr1	959063	959563	1020119	+	60806	immune	method5_re2g	0.3856587979835359	0.3856587979835359	1
chr1:959063-959563	ENSG00000188290	HES4	chr1	959063	959563	1000171	-	40858	immune	method5_re2g	0.7253423392608094	0.7253423392608094	1
chr1:959063-959563	ENSG00000188976	NOC2L	chr1	959063	959563	959308	-	5	immune	method5_re2g	0.9999910334234153	0.9999910334234153	1
chr1:959063-959563	ENSG00000215915	ATAD3C	chr1	959063	959563	1449688	+	490375	immune	method5_re2g	0.8309552852699087	0.8309552852699087	1
chr1:959063-959563	ENSG00000237330	RNF223	chr1	959063	959563	1074305	-	114992	immune	method5_re2g	0.3911287593125951	0.3911287593125951	1
chr1:959063-959563	ENSG00000284662	OR4F16	chr1	959063	959563	686653	-	272660	immune	method5_re2g	0.9981102082452029	0.9981102082452029	1
chr1:959617-960117	ENSG00000187583	PLEKHN1	chr1	959617	960117	966481	+	6614	immune	method5_re2g	0.9993851464646273	0.9993851464646273	1
chr1:959617-960117	ENSG00000187608	ISG15	chr1	959617	960117	1001137	+	41270	immune	method5_re2g	0.2520972783737169	0.2520972783737169	1
chr1:959617-960117	ENSG00000187634	SAMD11	chr1	959617	960117	923922	+	35945	immune	method5_re2g	0.9976484102102294	0.9976484102102294	1
chr1:959617-960117	ENSG00000187642	PERM1	chr1	959617	960117	982116	-	22249	immune	method5_re2g	0.7258689084865881	0.7258689084865881	1
chr1:959617-960117	ENSG00000187961	KLHL17	chr1	959617	960117	960583	+	716	immune	method5_re2g	0.999739584167302	0.999739584167302	1
chr1:959617-960117	ENSG00000188290	HES4	chr1	959617	960117	1000171	-	40304	immune	method5_re2g	0.35299093393354664	0.35299093393354664	1
chr1:959617-960117	ENSG00000188976	NOC2L	chr1	959617	960117	959308	-	559	immune	method5_re2g	0.9998008985059401	0.9998008985059401	1
chr1:959617-960117	ENSG00000215915	ATAD3C	chr1	959617	960117	1449688	+	489821	immune	method5_re2g	0.7548426032053372	0.7548426032053372	1
chr1:959617-960117	ENSG00000237330	RNF223	chr1	959617	960117	1074305	-	114438	immune	method5_re2g	0.194949051389242	0.194949051389242	1
chr1:959617-960117	ENSG00000284662	OR4F16	chr1	959617	960117	686653	-	273214	immune	method5_re2g	0.9879089124064613	0.9879089124064613	1
chr1:960299-960799	ENSG00000187583	PLEKHN1	chr1	960299	960799	966481	+	5932	immune	method5_re2g	0.9997989852016874	0.9997989852016874	1
chr1:960299-960799	ENSG00000187608	ISG15	chr1	960299	960799	1001137	+	40588	immune	method5_re2g	0.3798559852243212	0.3798559852243212	1
chr1:960299-960799	ENSG00000187634	SAMD11	chr1	960299	960799	923922	+	36627	immune	method5_re2g	0.9989663332486568	0.9989663332486568	1
chr1:960299-960799	ENSG00000187642	PERM1	chr1	960299	960799	982116	-	21567	immune	method5_re2g	0.8617320070146866	0.8617320070146866	1
chr1:960299-960799	ENSG00000187961	KLHL17	chr1	960299	960799	960583	+	34	immune	method5_re2g	0.9997591305505662	0.9997591305505662	1
chr1:960299-960799	ENSG00000188157	AGRN	chr1	960299	960799	1020119	+	59570	immune	method5_re2g	0.2267218200529168	0.2267218200529168	1
chr1:960299-960799	ENSG00000188290	HES4	chr1	960299	960799	1000171	-	39622	immune	method5_re2g	0.4998486006596641	0.4998486006596641	1
chr1:960299-960799	ENSG00000188976	NOC2L	chr1	960299	960799	959308	-	1241	immune	method5_re2g	0.9999229784405301	0.9999229784405301	1
chr1:960299-960799	ENSG00000215915	ATAD3C	chr1	960299	960799	1449688	+	489139	immune	method5_re2g	0.781110817312605	0.781110817312605	1
chr1:960299-960799	ENSG00000237330	RNF223	chr1	960299	960799	1074305	-	113756	immune	method5_re2g	0.2540060983847524	0.2540060983847524	1
chr1:960299-960799	ENSG00000284662	OR4F16	chr1	960299	960799	686653	-	273896	immune	method5_re2g	0.9945552204954636	0.9945552204954636	1
chr1:961056-961556	ENSG00000187583	PLEKHN1	chr1	961056	961556	966481	+	5175	immune	method5_re2g	0.999443576242518	0.999443576242518	1
chr1:961056-961556	ENSG00000187608	ISG15	chr1	961056	961556	1001137	+	39831	immune	method5_re2g	0.34890702663563494	0.34890702663563494	1
chr1:961056-961556	ENSG00000187634	SAMD11	chr1	961056	961556	923922	+	37384	immune	method5_re2g	0.6352044682438845	0.6352044682438845	1
chr1:961056-961556	ENSG00000187642	PERM1	chr1	961056	961556	982116	-	20810	immune	method5_re2g	0.9984918388010275	0.9984918388010275	1
chr1:961056-961556	ENSG00000187961	KLHL17	chr1	961056	961556	960583	+	723	immune	method5_re2g	0.9808429422341899	0.9808429422341899	1
chr1:961056-961556	ENSG00000188157	AGRN	chr1	961056	961556	1020119	+	58813	immune	method5_re2g	0.21096144013091164	0.21096144013091164	1
chr1:961056-961556	ENSG00000188290	HES4	chr1	961056	961556	1000171	-	38865	immune	method5_re2g	0.5490369786048707	0.5490369786048707	1
chr1:961056-961556	ENSG00000188976	NOC2L	chr1	961056	961556	959308	-	1998	immune	method5_re2g	0.9996857672490871	0.9996857672490871	1
chr1:961056-961556	ENSG00000215915	ATAD3C	chr1	961056	961556	1449688	+	488382	immune	method5_re2g	0.7637599305701135	0.7637599305701135	1
chr1:961056-961556	ENSG00000237330	RNF223	chr1	961056	961556	1074305	-	112999	immune	method5_re2g	0.24059563347364651	0.24059563347364651	1
chr1:961056-961556	ENSG00000284662	OR4F16	chr1	961056	961556	686653	-	274653	immune	method5_re2g	0.9740068057422248	0.9740068057422248	1
chr1:961746-962246	ENSG00000187583	PLEKHN1	chr1	961746	962246	966481	+	4485	immune	method5_re2g	0.9988935410592139	0.9988935410592139	1
chr1:961746-962246	ENSG00000187608	ISG15	chr1	961746	962246	1001137	+	39141	immune	method5_re2g	0.2808413588590924	0.2808413588590924	1
chr1:961746-962246	ENSG00000187634	SAMD11	chr1	961746	962246	923922	+	38074	immune	method5_re2g	0.5370230156537772	0.5370230156537772	1
chr1:961746-962246	ENSG00000187642	PERM1	chr1	961746	962246	982116	-	20120	immune	method5_re2g	0.9974850603326761	0.9974850603326761	1
chr1:961746-962246	ENSG00000187961	KLHL17	chr1	961746	962246	960583	+	1413	immune	method5_re2g	0.9987125416858712	0.9987125416858712	1
chr1:961746-962246	ENSG00000188157	AGRN	chr1	961746	962246	1020119	+	58123	immune	method5_re2g	0.17933936870386752	0.17933936870386752	1
chr1:961746-962246	ENSG00000188290	HES4	chr1	961746	962246	1000171	-	38175	immune	method5_re2g	0.46831524515361245	0.46831524515361245	1
chr1:961746-962246	ENSG00000188976	NOC2L	chr1	961746	962246	959308	-	2688	immune	method5_re2g	0.9992379120397288	0.9992379120397288	1
chr1:961746-962246	ENSG00000215915	ATAD3C	chr1	961746	962246	1449688	+	487692	immune	method5_re2g	0.7542628305177717	0.7542628305177717	1
chr1:961746-962246	ENSG00000237330	RNF223	chr1	961746	962246	1074305	-	112309	immune	method5_re2g	0.21505259992996206	0.21505259992996206	1
chr1:961746-962246	ENSG00000284662	OR4F16	chr1	961746	962246	686653	-	275343	immune	method5_re2g	0.9619196674506869	0.9619196674506869	1
chr1:962415-962915	ENSG00000187583	PLEKHN1	chr1	962415	962915	966481	+	3816	immune	method5_re2g	0.9988109435685553	0.9988109435685553	1
chr1:962415-962915	ENSG00000187608	ISG15	chr1	962415	962915	1001137	+	38472	immune	method5_re2g	0.27142303306726034	0.27142303306726034	1
chr1:962415-962915	ENSG00000187634	SAMD11	chr1	962415	962915	923922	+	38743	immune	method5_re2g	0.5327103493167697	0.5327103493167697	1
chr1:962415-962915	ENSG00000187642	PERM1	chr1	962415	962915	982116	-	19451	immune	method5_re2g	0.9972933663419563	0.9972933663419563	1
chr1:962415-962915	ENSG00000187961	KLHL17	chr1	962415	962915	960583	+	2082	immune	method5_re2g	0.998851501688814	0.998851501688814	1
chr1:962415-962915	ENSG00000188290	HES4	chr1	962415	962915	1000171	-	37506	immune	method5_re2g	0.4560867124600672	0.4560867124600672	1
chr1:962415-962915	ENSG00000188976	NOC2L	chr1	962415	962915	959308	-	3357	immune	method5_re2g	0.9991265751892408	0.9991265751892408	1
chr1:962415-962915	ENSG00000215915	ATAD3C	chr1	962415	962915	1449688	+	487023	immune	method5_re2g	0.7533789450803777	0.7533789450803777	1
chr1:962415-962915	ENSG00000237330	RNF223	chr1	962415	962915	1074305	-	111640	immune	method5_re2g	0.21250966283632242	0.21250966283632242	1
chr1:962415-962915	ENSG00000284662	OR4F16	chr1	962415	962915	686653	-	276012	immune	method5_re2g	0.9613123298388394	0.9613123298388394	1
chr1:962963-963463	ENSG00000187583	PLEKHN1	chr1	962963	963463	966481	+	3268	immune	method5_re2g	0.9987696456492581	0.9987696456492581	1
chr1:962963-963463	ENSG00000187608	ISG15	chr1	962963	963463	1001137	+	37924	immune	method5_re2g	0.2686880774926855	0.2686880774926855	1
chr1:962963-963463	ENSG00000187634	SAMD11	chr1	962963	963463	923922	+	39291	immune	method5_re2g	0.5428635491641679	0.5428635491641679	1
chr1:962963-963463	ENSG00000187642	PERM1	chr1	962963	963463	982116	-	18903	immune	method5_re2g	0.9972421338406381	0.9972421338406381	1
chr1:962963-963463	ENSG00000187961	KLHL17	chr1	962963	963463	960583	+	2630	immune	method5_re2g	0.9990018204727872	0.9990018204727872	1
chr1:962963-963463	ENSG00000188290	HES4	chr1	962963	963463	1000171	-	36958	immune	method5_re2g	0.4522656712636193	0.4522656712636193	1
chr1:962963-963463	ENSG00000188976	NOC2L	chr1	962963	963463	959308	-	3905	immune	method5_re2g	0.9991451646468338	0.9991451646468338	1
chr1:962963-963463	ENSG00000215915	ATAD3C	chr1	962963	963463	1449688	+	486475	immune	method5_re2g	0.753727460064784	0.753727460064784	1
chr1:962963-963463	ENSG00000237330	RNF223	chr1	962963	963463	1074305	-	111092	immune	method5_re2g	0.2127693560563932	0.2127693560563932	1
chr1:962963-963463	ENSG00000284662	OR4F16	chr1	962963	963463	686653	-	276560	immune	method5_re2g	0.9627102863887459	0.9627102863887459	1
chr1:963616-964116	ENSG00000187583	PLEKHN1	chr1	963616	964116	966481	+	2615	immune	method5_re2g	0.9985613764367652	0.9985613764367652	1
chr1:963616-964116	ENSG00000187608	ISG15	chr1	963616	964116	1001137	+	37271	immune	method5_re2g	0.25971015733870007	0.25971015733870007	1
chr1:963616-964116	ENSG00000187634	SAMD11	chr1	963616	964116	923922	+	39944	immune	method5_re2g	0.5404838520190716	0.5404838520190716	1
chr1:963616-964116	ENSG00000187642	PERM1	chr1	963616	964116	982116	-	18250	immune	method5_re2g	0.9970261430605715	0.9970261430605715	1
chr1:963616-964116	ENSG00000187961	KLHL17	chr1	963616	964116	960583	+	3283	immune	method5_re2g	0.9989460055283087	0.9989460055283087	1
chr1:963616-964116	ENSG00000188290	HES4	chr1	963616	964116	1000171	-	36305	immune	method5_re2g	0.4402680204883573	0.4402680204883573	1
chr1:963616-964116	ENSG00000188976	NOC2L	chr1	963616	964116	959308	-	4558	immune	method5_re2g	0.9990567666488673	0.9990567666488673	1
chr1:963616-964116	ENSG00000215915	ATAD3C	chr1	963616	964116	1449688	+	485822	immune	method5_re2g	0.7526609271006967	0.7526609271006967	1
chr1:963616-964116	ENSG00000237330	RNF223	chr1	963616	964116	1074305	-	110439	immune	method5_re2g	0.21040195902798148	0.21040195902798148	1
chr1:963616-964116	ENSG00000284662	OR4F16	chr1	963616	964116	686653	-	277213	immune	method5_re2g	0.9624103075770507	0.9624103075770507	1
chr1:965448-965948	ENSG00000187583	PLEKHN1	chr1	965448	965948	966481	+	783	immune	method5_re2g	0.9994666421121544	0.9994666421121544	1
chr1:965448-965948	ENSG00000187608	ISG15	chr1	965448	965948	1001137	+	35439	immune	method5_re2g	0.27365031632578335	0.27365031632578335	1
chr1:965448-965948	ENSG00000187634	SAMD11	chr1	965448	965948	923922	+	41776	immune	method5_re2g	0.5571762948005755	0.5571762948005755	1
chr1:965448-965948	ENSG00000187642	PERM1	chr1	965448	965948	982116	-	16418	immune	method5_re2g	0.997498887106487	0.997498887106487	1
chr1:965448-965948	ENSG00000187961	KLHL17	chr1	965448	965948	960583	+	5115	immune	method5_re2g	0.9987682500776678	0.9987682500776678	1
chr1:965448-965948	ENSG00000188290	HES4	chr1	965448	965948	1000171	-	34473	immune	method5_re2g	0.4581539716888148	0.4581539716888148	1
chr1:965448-965948	ENSG00000188976	NOC2L	chr1	965448	965948	959308	-	6390	immune	method5_re2g	0.9989286804908092	0.9989286804908092	1
chr1:965448-965948	ENSG00000215915	ATAD3C	chr1	965448	965948	1449688	+	483990	immune	method5_re2g	0.7502574706829376	0.7502574706829376	1
chr1:965448-965948	ENSG00000237330	RNF223	chr1	965448	965948	1074305	-	108607	immune	method5_re2g	0.2134981229880452	0.2134981229880452	1
chr1:965448-965948	ENSG00000284662	OR4F16	chr1	965448	965948	686653	-	279045	immune	method5_re2g	0.9659439491040097	0.9659439491040097	1
chr1:965962-966462	ENSG00000187583	PLEKHN1	chr1	965962	966462	966481	+	269	immune	method5_re2g	0.9974027305210816	0.9974027305210816	1
chr1:965962-966462	ENSG00000187608	ISG15	chr1	965962	966462	1001137	+	34925	immune	method5_re2g	0.4259218139051574	0.4259218139051574	1
chr1:965962-966462	ENSG00000187634	SAMD11	chr1	965962	966462	923922	+	42290	immune	method5_re2g	0.7505113891250011	0.7505113891250011	1
chr1:965962-966462	ENSG00000187642	PERM1	chr1	965962	966462	982116	-	15904	immune	method5_re2g	0.9991125035703645	0.9991125035703645	1
chr1:965962-966462	ENSG00000187961	KLHL17	chr1	965962	966462	960583	+	5629	immune	method5_re2g	0.999681168334922	0.999681168334922	1
chr1:965962-966462	ENSG00000188157	AGRN	chr1	965962	966462	1020119	+	53907	immune	method5_re2g	0.25318802039659977	0.25318802039659977	1
chr1:965962-966462	ENSG00000188290	HES4	chr1	965962	966462	1000171	-	33959	immune	method5_re2g	0.6271449617755777	0.6271449617755777	1
chr1:965962-966462	ENSG00000188976	NOC2L	chr1	965962	966462	959308	-	6904	immune	method5_re2g	0.9996972419935076	0.9996972419935076	1
chr1:965962-966462	ENSG00000215915	ATAD3C	chr1	965962	966462	1449688	+	483476	immune	method5_re2g	0.7764275369094715	0.7764275369094715	1
chr1:965962-966462	ENSG00000237330	RNF223	chr1	965962	966462	1074305	-	108093	immune	method5_re2g	0.2793369945599525	0.2793369945599525	1
chr1:965962-966462	ENSG00000284662	OR4F16	chr1	965962	966462	686653	-	279559	immune	method5_re2g	0.985732441485012	0.985732441485012	1
chr1:966730-967230	ENSG00000187583	PLEKHN1	chr1	966730	967230	966481	+	499	immune	method5_re2g	0.9976532253908695	0.9976532253908695	1
