peak_id	gene_id	gene_name	chrom	peak_start	peak_end	tss_pos	strand	distance_bp	compartment	method	score	rE2G_probability	rE2G_binary
chr1:910415-910915	ENSG00000187583	PLEKHN1	chr1	910415	910915	966481	+	55816	epithelial	method5_re2g	0.4016165605621214	0.4016165605621214	1
chr1:910415-910915	ENSG00000187634	SAMD11	chr1	910415	910915	923922	+	13257	epithelial	method5_re2g	0.9983112021056656	0.9983112021056656	1
chr1:910415-910915	ENSG00000187642	PERM1	chr1	910415	910915	982116	-	71451	epithelial	method5_re2g	0.2900656881223281	0.2900656881223281	1
chr1:910415-910915	ENSG00000187961	KLHL17	chr1	910415	910915	960583	+	49918	epithelial	method5_re2g	0.5960007868541208	0.5960007868541208	1
chr1:910415-910915	ENSG00000188290	HES4	chr1	910415	910915	1000171	-	89506	epithelial	method5_re2g	0.18621956989737626	0.18621956989737626	1
chr1:910415-910915	ENSG00000188976	NOC2L	chr1	910415	910915	959308	-	48643	epithelial	method5_re2g	0.997283440474153	0.997283440474153	1
chr1:910415-910915	ENSG00000284662	OR4F16	chr1	910415	910915	686653	-	224012	epithelial	method5_re2g	0.9998854792735298	0.9998854792735298	1
chr1:910415-910915	ENSG00000284733	OR4F29	chr1	910415	910915	451677	-	458988	epithelial	method5_re2g	0.9999012512144505	0.9999012512144505	1
chr1:911137-911637	ENSG00000187583	PLEKHN1	chr1	911137	911637	966481	+	55094	epithelial	method5_re2g	0.39083455018209295	0.39083455018209295	1
chr1:911137-911637	ENSG00000187634	SAMD11	chr1	911137	911637	923922	+	12535	epithelial	method5_re2g	0.9981118848599116	0.9981118848599116	1
chr1:911137-911637	ENSG00000187642	PERM1	chr1	911137	911637	982116	-	70729	epithelial	method5_re2g	0.2820102606730881	0.2820102606730881	1
chr1:911137-911637	ENSG00000187961	KLHL17	chr1	911137	911637	960583	+	49196	epithelial	method5_re2g	0.5844102887977011	0.5844102887977011	1
chr1:911137-911637	ENSG00000188290	HES4	chr1	911137	911637	1000171	-	88784	epithelial	method5_re2g	0.18188089029196097	0.18188089029196097	1
chr1:911137-911637	ENSG00000188976	NOC2L	chr1	911137	911637	959308	-	47921	epithelial	method5_re2g	0.997147378215855	0.997147378215855	1
chr1:911137-911637	ENSG00000284662	OR4F16	chr1	911137	911637	686653	-	224734	epithelial	method5_re2g	0.9998813497570508	0.9998813497570508	1
chr1:911137-911637	ENSG00000284733	OR4F29	chr1	911137	911637	451677	-	459710	epithelial	method5_re2g	0.999878349003764	0.999878349003764	1
chr1:911809-912309	ENSG00000187583	PLEKHN1	chr1	911809	912309	966481	+	54422	epithelial	method5_re2g	0.3763993192695222	0.3763993192695222	1
chr1:911809-912309	ENSG00000187634	SAMD11	chr1	911809	912309	923922	+	11863	epithelial	method5_re2g	0.9977859559391844	0.9977859559391844	1
chr1:911809-912309	ENSG00000187642	PERM1	chr1	911809	912309	982116	-	70057	epithelial	method5_re2g	0.2712781330125502	0.2712781330125502	1
chr1:911809-912309	ENSG00000187961	KLHL17	chr1	911809	912309	960583	+	48524	epithelial	method5_re2g	0.5685910314171772	0.5685910314171772	1
chr1:911809-912309	ENSG00000188976	NOC2L	chr1	911809	912309	959308	-	47249	epithelial	method5_re2g	0.9969529496475678	0.9969529496475678	1
chr1:911809-912309	ENSG00000284662	OR4F16	chr1	911809	912309	686653	-	225406	epithelial	method5_re2g	0.9998746262578857	0.9998746262578857	1
chr1:911809-912309	ENSG00000284733	OR4F29	chr1	911809	912309	451677	-	460382	epithelial	method5_re2g	0.999835872946128	0.999835872946128	1
chr1:912779-913279	ENSG00000187583	PLEKHN1	chr1	912779	913279	966481	+	53452	epithelial	method5_re2g	0.43179511056874	0.43179511056874	1
chr1:912779-913279	ENSG00000187634	SAMD11	chr1	912779	913279	923922	+	10893	epithelial	method5_re2g	0.9989015394651087	0.9989015394651087	1
chr1:912779-913279	ENSG00000187642	PERM1	chr1	912779	913279	982116	-	69087	epithelial	method5_re2g	0.3108523107386369	0.3108523107386369	1
chr1:912779-913279	ENSG00000187961	KLHL17	chr1	912779	913279	960583	+	47554	epithelial	method5_re2g	0.6279881356209234	0.6279881356209234	1
chr1:912779-913279	ENSG00000188290	HES4	chr1	912779	913279	1000171	-	87142	epithelial	method5_re2g	0.19482922959947938	0.19482922959947938	1
chr1:912779-913279	ENSG00000188976	NOC2L	chr1	912779	913279	959308	-	46279	epithelial	method5_re2g	0.9976290974172253	0.9976290974172253	1
chr1:912779-913279	ENSG00000284662	OR4F16	chr1	912779	913279	686653	-	226376	epithelial	method5_re2g	0.999912643247772	0.999912643247772	1
chr1:912779-913279	ENSG00000284733	OR4F29	chr1	912779	913279	451677	-	461352	epithelial	method5_re2g	0.9999520095597477	0.9999520095597477	1
chr1:913557-914057	ENSG00000187583	PLEKHN1	chr1	913557	914057	966481	+	52674	epithelial	method5_re2g	0.39181921692130034	0.39181921692130034	1
chr1:913557-914057	ENSG00000187634	SAMD11	chr1	913557	914057	923922	+	10115	epithelial	method5_re2g	0.998245182887399	0.998245182887399	1
chr1:913557-914057	ENSG00000187642	PERM1	chr1	913557	914057	982116	-	68309	epithelial	method5_re2g	0.28194919761814763	0.28194919761814763	1
chr1:913557-914057	ENSG00000187961	KLHL17	chr1	913557	914057	960583	+	46776	epithelial	method5_re2g	0.5856854835523011	0.5856854835523011	1
chr1:913557-914057	ENSG00000188290	HES4	chr1	913557	914057	1000171	-	86364	epithelial	method5_re2g	0.18102132104383997	0.18102132104383997	1
chr1:913557-914057	ENSG00000188976	NOC2L	chr1	913557	914057	959308	-	45501	epithelial	method5_re2g	0.997159978273731	0.997159978273731	1
chr1:913557-914057	ENSG00000284662	OR4F16	chr1	913557	914057	686653	-	227154	epithelial	method5_re2g	0.9998913083327093	0.9998913083327093	1
chr1:913557-914057	ENSG00000284733	OR4F29	chr1	913557	914057	451677	-	462130	epithelial	method5_re2g	0.9998924792029782	0.9998924792029782	1
chr1:914858-915358	ENSG00000187583	PLEKHN1	chr1	914858	915358	966481	+	51373	epithelial	method5_re2g	0.3806237864942396	0.3806237864942396	1
chr1:914858-915358	ENSG00000187634	SAMD11	chr1	914858	915358	923922	+	8814	epithelial	method5_re2g	0.9979949413566007	0.9979949413566007	1
chr1:914858-915358	ENSG00000187642	PERM1	chr1	914858	915358	982116	-	67008	epithelial	method5_re2g	0.27398577432533044	0.27398577432533044	1
chr1:914858-915358	ENSG00000187961	KLHL17	chr1	914858	915358	960583	+	45475	epithelial	method5_re2g	0.5732944606559548	0.5732944606559548	1
chr1:914858-915358	ENSG00000188976	NOC2L	chr1	914858	915358	959308	-	44200	epithelial	method5_re2g	0.9970082247425773	0.9970082247425773	1
chr1:914858-915358	ENSG00000284662	OR4F16	chr1	914858	915358	686653	-	228455	epithelial	method5_re2g	0.9998839981858834	0.9998839981858834	1
chr1:914858-915358	ENSG00000284733	OR4F29	chr1	914858	915358	451677	-	463431	epithelial	method5_re2g	0.9998419239736043	0.9998419239736043	1
chr1:915562-916062	ENSG00000187583	PLEKHN1	chr1	915562	916062	966481	+	50669	epithelial	method5_re2g	0.3854503591788468	0.3854503591788468	1
chr1:915562-916062	ENSG00000187634	SAMD11	chr1	915562	916062	923922	+	8110	epithelial	method5_re2g	0.9981794442765705	0.9981794442765705	1
chr1:915562-916062	ENSG00000187642	PERM1	chr1	915562	916062	982116	-	66304	epithelial	method5_re2g	0.2771111585103756	0.2771111585103756	1
chr1:915562-916062	ENSG00000187961	KLHL17	chr1	915562	916062	960583	+	44771	epithelial	method5_re2g	0.5787339050296973	0.5787339050296973	1
chr1:915562-916062	ENSG00000188976	NOC2L	chr1	915562	916062	959308	-	43496	epithelial	method5_re2g	0.9970741541159758	0.9970741541159758	1
chr1:915562-916062	ENSG00000284662	OR4F16	chr1	915562	916062	686653	-	229159	epithelial	method5_re2g	0.9998905228446964	0.9998905228446964	1
chr1:915562-916062	ENSG00000284733	OR4F29	chr1	915562	916062	451677	-	464135	epithelial	method5_re2g	0.9998689661867324	0.9998689661867324	1
chr1:916446-916946	ENSG00000187583	PLEKHN1	chr1	916446	916946	966481	+	49785	epithelial	method5_re2g	0.39639054067241314	0.39639054067241314	1
chr1:916446-916946	ENSG00000187634	SAMD11	chr1	916446	916946	923922	+	7226	epithelial	method5_re2g	0.9984599673357399	0.9984599673357399	1
chr1:916446-916946	ENSG00000187642	PERM1	chr1	916446	916946	982116	-	65420	epithelial	method5_re2g	0.2849922713502371	0.2849922713502371	1
chr1:916446-916946	ENSG00000187961	KLHL17	chr1	916446	916946	960583	+	43887	epithelial	method5_re2g	0.5906110456053043	0.5906110456053043	1
chr1:916446-916946	ENSG00000188290	HES4	chr1	916446	916946	1000171	-	83475	epithelial	method5_re2g	0.1829232494256993	0.1829232494256993	1
chr1:916446-916946	ENSG00000188976	NOC2L	chr1	916446	916946	959308	-	42612	epithelial	method5_re2g	0.9972144043279519	0.9972144043279519	1
chr1:916446-916946	ENSG00000284662	OR4F16	chr1	916446	916946	686653	-	230043	epithelial	method5_re2g	0.9998988883087453	0.9998988883087453	1
chr1:916446-916946	ENSG00000284733	OR4F29	chr1	916446	916946	451677	-	465019	epithelial	method5_re2g	0.9998953915254957	0.9998953915254957	1
chr1:916965-917465	ENSG00000187583	PLEKHN1	chr1	916965	917465	966481	+	49266	epithelial	method5_re2g	0.3978314116061989	0.3978314116061989	1
chr1:916965-917465	ENSG00000187634	SAMD11	chr1	916965	917465	923922	+	6707	epithelial	method5_re2g	0.9984923653300835	0.9984923653300835	1
chr1:916965-917465	ENSG00000187642	PERM1	chr1	916965	917465	982116	-	64901	epithelial	method5_re2g	0.28598003963564084	0.28598003963564084	1
chr1:916965-917465	ENSG00000187961	KLHL17	chr1	916965	917465	960583	+	43368	epithelial	method5_re2g	0.5920808779797543	0.5920808779797543	1
chr1:916965-917465	ENSG00000188290	HES4	chr1	916965	917465	1000171	-	82956	epithelial	method5_re2g	0.18326660265124253	0.18326660265124253	1
chr1:916965-917465	ENSG00000188976	NOC2L	chr1	916965	917465	959308	-	42093	epithelial	method5_re2g	0.9972300918516421	0.9972300918516421	1
chr1:916965-917465	ENSG00000284662	OR4F16	chr1	916965	917465	686653	-	230562	epithelial	method5_re2g	0.9999026949467078	0.9999026949467078	1
chr1:916965-917465	ENSG00000284733	OR4F29	chr1	916965	917465	451677	-	465538	epithelial	method5_re2g	0.9999028965018602	0.9999028965018602	1
chr1:917915-918415	ENSG00000187583	PLEKHN1	chr1	917915	918415	966481	+	48316	epithelial	method5_re2g	0.3918117008328652	0.3918117008328652	1
chr1:917915-918415	ENSG00000187634	SAMD11	chr1	917915	918415	923922	+	5757	epithelial	method5_re2g	0.9984315168740998	0.9984315168740998	1
chr1:917915-918415	ENSG00000187642	PERM1	chr1	917915	918415	982116	-	63951	epithelial	method5_re2g	0.28144359195405955	0.28144359195405955	1
chr1:917915-918415	ENSG00000187961	KLHL17	chr1	917915	918415	960583	+	42418	epithelial	method5_re2g	0.585582374044936	0.585582374044936	1
chr1:917915-918415	ENSG00000188290	HES4	chr1	917915	918415	1000171	-	82006	epithelial	method5_re2g	0.1808794505401832	0.1808794505401832	1
chr1:917915-918415	ENSG00000188976	NOC2L	chr1	917915	918415	959308	-	41143	epithelial	method5_re2g	0.9971524128196128	0.9971524128196128	1
chr1:917915-918415	ENSG00000284662	OR4F16	chr1	917915	918415	686653	-	231512	epithelial	method5_re2g	0.9999008433801918	0.9999008433801918	1
chr1:917915-918415	ENSG00000284733	OR4F29	chr1	917915	918415	451677	-	466488	epithelial	method5_re2g	0.9998881165068816	0.9998881165068816	1
chr1:918522-919022	ENSG00000187583	PLEKHN1	chr1	918522	919022	966481	+	47709	epithelial	method5_re2g	0.39381315046855664	0.39381315046855664	1
chr1:918522-919022	ENSG00000187634	SAMD11	chr1	918522	919022	923922	+	5150	epithelial	method5_re2g	0.9984846022467161	0.9984846022467161	1
chr1:918522-919022	ENSG00000187642	PERM1	chr1	918522	919022	982116	-	63344	epithelial	method5_re2g	0.2828678209669995	0.2828678209669995	1
chr1:918522-919022	ENSG00000187961	KLHL17	chr1	918522	919022	960583	+	41811	epithelial	method5_re2g	0.5876573871362799	0.5876573871362799	1
chr1:918522-919022	ENSG00000188290	HES4	chr1	918522	919022	1000171	-	81399	epithelial	method5_re2g	0.18156613475299624	0.18156613475299624	1
chr1:918522-919022	ENSG00000188976	NOC2L	chr1	918522	919022	959308	-	40536	epithelial	method5_re2g	0.9971753937620499	0.9971753937620499	1
chr1:918522-919022	ENSG00000284662	OR4F16	chr1	918522	919022	686653	-	232119	epithelial	method5_re2g	0.999904382991015	0.999904382991015	1
chr1:918522-919022	ENSG00000284733	OR4F29	chr1	918522	919022	451677	-	467095	epithelial	method5_re2g	0.9998954136601393	0.9998954136601393	1
chr1:919262-919762	ENSG00000187583	PLEKHN1	chr1	919262	919762	966481	+	46969	epithelial	method5_re2g	0.40056537841579626	0.40056537841579626	1
chr1:919262-919762	ENSG00000187634	SAMD11	chr1	919262	919762	923922	+	4410	epithelial	method5_re2g	0.9986429099680946	0.9986429099680946	1
chr1:919262-919762	ENSG00000187642	PERM1	chr1	919262	919762	982116	-	62604	epithelial	method5_re2g	0.2878637760796192	0.2878637760796192	1
chr1:919262-919762	ENSG00000187961	KLHL17	chr1	919262	919762	960583	+	41071	epithelial	method5_re2g	0.5947998280012464	0.5947998280012464	1
chr1:919262-919762	ENSG00000188290	HES4	chr1	919262	919762	1000171	-	80659	epithelial	method5_re2g	0.18441584249229837	0.18441584249229837	1
chr1:919262-919762	ENSG00000188976	NOC2L	chr1	919262	919762	959308	-	39796	epithelial	method5_re2g	0.9972570376943243	0.9972570376943243	1
chr1:919262-919762	ENSG00000284662	OR4F16	chr1	919262	919762	686653	-	232859	epithelial	method5_re2g	0.9999094588302286	0.9999094588302286	1
chr1:919262-919762	ENSG00000284733	OR4F29	chr1	919262	919762	451677	-	467835	epithelial	method5_re2g	0.9999073536430838	0.9999073536430838	1
chr1:920282-920782	ENSG00000187583	PLEKHN1	chr1	920282	920782	966481	+	45949	epithelial	method5_re2g	0.41931280213779254	0.41931280213779254	1
chr1:920282-920782	ENSG00000187634	SAMD11	chr1	920282	920782	923922	+	3390	epithelial	method5_re2g	0.9991020635181679	0.9991020635181679	1
chr1:920282-920782	ENSG00000187642	PERM1	chr1	920282	920782	982116	-	61584	epithelial	method5_re2g	0.3008304541326562	0.3008304541326562	1
chr1:920282-920782	ENSG00000187961	KLHL17	chr1	920282	920782	960583	+	40051	epithelial	method5_re2g	0.6149970798339789	0.6149970798339789	1
chr1:920282-920782	ENSG00000188290	HES4	chr1	920282	920782	1000171	-	79639	epithelial	method5_re2g	0.19058858730262937	0.19058858730262937	1
chr1:920282-920782	ENSG00000188976	NOC2L	chr1	920282	920782	959308	-	38776	epithelial	method5_re2g	0.9974820970974527	0.9974820970974527	1
chr1:920282-920782	ENSG00000284662	OR4F16	chr1	920282	920782	686653	-	233879	epithelial	method5_re2g	0.9999189294467614	0.9999189294467614	1
chr1:920282-920782	ENSG00000284733	OR4F29	chr1	920282	920782	451677	-	468855	epithelial	method5_re2g	0.9999356517124512	0.9999356517124512	1
chr1:921002-921502	ENSG00000187583	PLEKHN1	chr1	921002	921502	966481	+	45229	epithelial	method5_re2g	0.5154018220206218	0.5154018220206218	1
chr1:921002-921502	ENSG00000187608	ISG15	chr1	921002	921502	1001137	+	79885	epithelial	method5_re2g	0.18298101576358206	0.18298101576358206	1
chr1:921002-921502	ENSG00000187634	SAMD11	chr1	921002	921502	923922	+	2670	epithelial	method5_re2g	0.9997486390317841	0.9997486390317841	1
chr1:921002-921502	ENSG00000187642	PERM1	chr1	921002	921502	982116	-	60864	epithelial	method5_re2g	0.3723209008759263	0.3723209008759263	1
chr1:921002-921502	ENSG00000187961	KLHL17	chr1	921002	921502	960583	+	39331	epithelial	method5_re2g	0.708104223743837	0.708104223743837	1
chr1:921002-921502	ENSG00000188290	HES4	chr1	921002	921502	1000171	-	78919	epithelial	method5_re2g	0.22528946272150274	0.22528946272150274	1
chr1:921002-921502	ENSG00000188976	NOC2L	chr1	921002	921502	959308	-	38056	epithelial	method5_re2g	0.9983527779683199	0.9983527779683199	1
chr1:921002-921502	ENSG00000284662	OR4F16	chr1	921002	921502	686653	-	234599	epithelial	method5_re2g	0.9999508976927293	0.9999508976927293	1
chr1:921002-921502	ENSG00000284733	OR4F29	chr1	921002	921502	451677	-	469575	epithelial	method5_re2g	0.9999833119215142	0.9999833119215142	1
chr1:921699-922199	ENSG00000187583	PLEKHN1	chr1	921699	922199	966481	+	44532	epithelial	method5_re2g	0.41406998551140844	0.41406998551140844	1
chr1:921699-922199	ENSG00000187634	SAMD11	chr1	921699	922199	923922	+	1973	epithelial	method5_re2g	0.9991528328612657	0.9991528328612657	1
chr1:921699-922199	ENSG00000187642	PERM1	chr1	921699	922199	982116	-	60167	epithelial	method5_re2g	0.29687151908780385	0.29687151908780385	1
chr1:921699-922199	ENSG00000187961	KLHL17	chr1	921699	922199	960583	+	38634	epithelial	method5_re2g	0.6093597121425387	0.6093597121425387	1
chr1:921699-922199	ENSG00000188290	HES4	chr1	921699	922199	1000171	-	78222	epithelial	method5_re2g	0.18852092747405674	0.18852092747405674	1
chr1:921699-922199	ENSG00000188976	NOC2L	chr1	921699	922199	959308	-	37359	epithelial	method5_re2g	0.9974174535372816	0.9974174535372816	1
chr1:921699-922199	ENSG00000284662	OR4F16	chr1	921699	922199	686653	-	235296	epithelial	method5_re2g	0.9999197120614908	0.9999197120614908	1
chr1:921699-922199	ENSG00000284733	OR4F29	chr1	921699	922199	451677	-	470272	epithelial	method5_re2g	0.9999301810309467	0.9999301810309467	1
chr1:922442-922942	ENSG00000187583	PLEKHN1	chr1	922442	922942	966481	+	43789	epithelial	method5_re2g	0.41417388129071675	0.41417388129071675	1
chr1:922442-922942	ENSG00000187634	SAMD11	chr1	922442	922942	923922	+	1230	epithelial	method5_re2g	0.9992658141803673	0.9992658141803673	1
chr1:922442-922942	ENSG00000187642	PERM1	chr1	922442	922942	982116	-	59424	epithelial	method5_re2g	0.2967996626251225	0.2967996626251225	1
chr1:922442-922942	ENSG00000187961	KLHL17	chr1	922442	922942	960583	+	37891	epithelial	method5_re2g	0.6094439939324711	0.6094439939324711	1
chr1:922442-922942	ENSG00000188290	HES4	chr1	922442	922942	1000171	-	77479	epithelial	method5_re2g	0.1883999918773144	0.1883999918773144	1
chr1:922442-922942	ENSG00000188976	NOC2L	chr1	922442	922942	959308	-	36616	epithelial	method5_re2g	0.9974168007253517	0.9974168007253517	1
chr1:922442-922942	ENSG00000284662	OR4F16	chr1	922442	922942	686653	-	236039	epithelial	method5_re2g	0.9999210944420145	0.9999210944420145	1
chr1:922442-922942	ENSG00000284733	OR4F29	chr1	922442	922942	451677	-	471015	epithelial	method5_re2g	0.999930713679183	0.999930713679183	1
chr1:923054-923554	ENSG00000187583	PLEKHN1	chr1	923054	923554	966481	+	43177	epithelial	method5_re2g	0.4226308651023442	0.4226308651023442	1
chr1:923054-923554	ENSG00000187634	SAMD11	chr1	923054	923554	923922	+	618	epithelial	method5_re2g	0.9994405635799707	0.9994405635799707	1
chr1:923054-923554	ENSG00000187642	PERM1	chr1	923054	923554	982116	-	58812	epithelial	method5_re2g	0.30247833874884517	0.30247833874884517	1
chr1:923054-923554	ENSG00000187961	KLHL17	chr1	923054	923554	960583	+	37279	epithelial	method5_re2g	0.6184408696446316	0.6184408696446316	1
chr1:923054-923554	ENSG00000188290	HES4	chr1	923054	923554	1000171	-	76867	epithelial	method5_re2g	0.1907298756601003	0.1907298756601003	1
chr1:923054-923554	ENSG00000188976	NOC2L	chr1	923054	923554	959308	-	36004	epithelial	method5_re2g	0.9975133443891429	0.9975133443891429	1
chr1:923054-923554	ENSG00000284662	OR4F16	chr1	923054	923554	686653	-	236651	epithelial	method5_re2g	0.9999260537676677	0.9999260537676677	1
chr1:923054-923554	ENSG00000284733	OR4F29	chr1	923054	923554	451677	-	471627	epithelial	method5_re2g	0.9999429380712206	0.9999429380712206	1
chr1:923600-924100	ENSG00000187583	PLEKHN1	chr1	923600	924100	966481	+	42631	epithelial	method5_re2g	0.5604842803318583	0.5604842803318583	1
chr1:923600-924100	ENSG00000187608	ISG15	chr1	923600	924100	1001137	+	77287	epithelial	method5_re2g	0.1973475099798087	0.1973475099798087	1
chr1:923600-924100	ENSG00000187634	SAMD11	chr1	923600	924100	923922	+	72	epithelial	method5_re2g	0.9991796148525233	0.9991796148525233	1
chr1:923600-924100	ENSG00000187642	PERM1	chr1	923600	924100	982116	-	58266	epithelial	method5_re2g	0.4073605548363146	0.4073605548363146	1
chr1:923600-924100	ENSG00000187961	KLHL17	chr1	923600	924100	960583	+	36733	epithelial	method5_re2g	0.7468705936700485	0.7468705936700485	1
chr1:923600-924100	ENSG00000188290	HES4	chr1	923600	924100	1000171	-	76321	epithelial	method5_re2g	0.24209950199214975	0.24209950199214975	1
chr1:923600-924100	ENSG00000188976	NOC2L	chr1	923600	924100	959308	-	35458	epithelial	method5_re2g	0.9986469973423221	0.9986469973423221	1
chr1:923600-924100	ENSG00000284662	OR4F16	chr1	923600	924100	686653	-	237197	epithelial	method5_re2g	0.9999625468621991	0.9999625468621991	1
chr1:923600-924100	ENSG00000284733	OR4F29	chr1	923600	924100	451677	-	472173	epithelial	method5_re2g	0.9999897581523254	0.9999897581523254	1
chr1:924745-925245	ENSG00000187583	PLEKHN1	chr1	924745	925245	966481	+	41486	epithelial	method5_re2g	0.6624278877268198	0.6624278877268198	1
chr1:924745-925245	ENSG00000187608	ISG15	chr1	924745	925245	1001137	+	76142	epithelial	method5_re2g	0.20464069930235657	0.20464069930235657	1
chr1:924745-925245	ENSG00000187634	SAMD11	chr1	924745	925245	923922	+	1073	epithelial	method5_re2g	0.9578939184050133	0.9578939184050133	1
chr1:924745-925245	ENSG00000187642	PERM1	chr1	924745	925245	982116	-	57121	epithelial	method5_re2g	0.44434450975127127	0.44434450975127127	1
chr1:924745-925245	ENSG00000187961	KLHL17	chr1	924745	925245	960583	+	35588	epithelial	method5_re2g	0.9979627166486168	0.9979627166486168	1
chr1:924745-925245	ENSG00000188290	HES4	chr1	924745	925245	1000171	-	75176	epithelial	method5_re2g	0.2647743607596525	0.2647743607596525	1
chr1:924745-925245	ENSG00000188976	NOC2L	chr1	924745	925245	959308	-	34313	epithelial	method5_re2g	0.9979199858477695	0.9979199858477695	1
chr1:924745-925245	ENSG00000284662	OR4F16	chr1	924745	925245	686653	-	238342	epithelial	method5_re2g	0.9999402784172197	0.9999402784172197	1
chr1:924745-925245	ENSG00000284733	OR4F29	chr1	924745	925245	451677	-	473318	epithelial	method5_re2g	0.9921919210669803	0.9921919210669803	1
chr1:925445-925945	ENSG00000187583	PLEKHN1	chr1	925445	925945	966481	+	40786	epithelial	method5_re2g	0.638853321782394	0.638853321782394	1
chr1:925445-925945	ENSG00000187608	ISG15	chr1	925445	925945	1001137	+	75442	epithelial	method5_re2g	0.19557642102165002	0.19557642102165002	1
chr1:925445-925945	ENSG00000187634	SAMD11	chr1	925445	925945	923922	+	1773	epithelial	method5_re2g	0.9984929323851373	0.9984929323851373	1
chr1:925445-925945	ENSG00000187642	PERM1	chr1	925445	925945	982116	-	56421	epithelial	method5_re2g	0.4232427506447024	0.4232427506447024	1
chr1:925445-925945	ENSG00000187961	KLHL17	chr1	925445	925945	960583	+	34888	epithelial	method5_re2g	0.9977196865151053	0.9977196865151053	1
chr1:925445-925945	ENSG00000188290	HES4	chr1	925445	925945	1000171	-	74476	epithelial	method5_re2g	0.2537512879004793	0.2537512879004793	1
chr1:925445-925945	ENSG00000188976	NOC2L	chr1	925445	925945	959308	-	33613	epithelial	method5_re2g	0.9976646418677148	0.9976646418677148	1
chr1:925445-925945	ENSG00000284662	OR4F16	chr1	925445	925945	686653	-	239042	epithelial	method5_re2g	0.9999335411747626	0.9999335411747626	1
chr1:925445-925945	ENSG00000284733	OR4F29	chr1	925445	925945	451677	-	474018	epithelial	method5_re2g	0.9888277650858833	0.9888277650858833	1
chr1:925963-926463	ENSG00000187583	PLEKHN1	chr1	925963	926463	966481	+	40268	epithelial	method5_re2g	0.6195988606204823	0.6195988606204823	1
chr1:925963-926463	ENSG00000187608	ISG15	chr1	925963	926463	1001137	+	74924	epithelial	method5_re2g	0.18901133266196843	0.18901133266196843	1
chr1:925963-926463	ENSG00000187634	SAMD11	chr1	925963	926463	923922	+	2291	epithelial	method5_re2g	0.9985490748874423	0.9985490748874423	1
chr1:925963-926463	ENSG00000187642	PERM1	chr1	925963	926463	982116	-	55903	epithelial	method5_re2g	0.4071232571812153	0.4071232571812153	1
chr1:925963-926463	ENSG00000187961	KLHL17	chr1	925963	926463	960583	+	34370	epithelial	method5_re2g	0.9975020685697354	0.9975020685697354	1
chr1:925963-926463	ENSG00000188290	HES4	chr1	925963	926463	1000171	-	73958	epithelial	method5_re2g	0.2457051172571964	0.2457051172571964	1
chr1:925963-926463	ENSG00000188976	NOC2L	chr1	925963	926463	959308	-	33095	epithelial	method5_re2g	0.9974339413230626	0.9974339413230626	1
chr1:925963-926463	ENSG00000284662	OR4F16	chr1	925963	926463	686653	-	239560	epithelial	method5_re2g	0.9999283993085166	0.9999283993085166	1
chr1:925963-926463	ENSG00000284733	OR4F29	chr1	925963	926463	451677	-	474536	epithelial	method5_re2g	0.9846923673999955	0.9846923673999955	1
chr1:926723-927223	ENSG00000187583	PLEKHN1	chr1	926723	927223	966481	+	39508	epithelial	method5_re2g	0.6030930022738289	0.6030930022738289	1
chr1:926723-927223	ENSG00000187608	ISG15	chr1	926723	927223	1001137	+	74164	epithelial	method5_re2g	0.1829220532266146	0.1829220532266146	1
chr1:926723-927223	ENSG00000187634	SAMD11	chr1	926723	927223	923922	+	3051	epithelial	method5_re2g	0.9981988734769355	0.9981988734769355	1
chr1:926723-927223	ENSG00000187642	PERM1	chr1	926723	927223	982116	-	55143	epithelial	method5_re2g	0.39319558901233653	0.39319558901233653	1
chr1:926723-927223	ENSG00000187961	KLHL17	chr1	926723	927223	960583	+	33610	epithelial	method5_re2g	0.9973055969115059	0.9973055969115059	1
chr1:926723-927223	ENSG00000188290	HES4	chr1	926723	927223	1000171	-	73198	epithelial	method5_re2g	0.23823044836033302	0.23823044836033302	1
chr1:926723-927223	ENSG00000188976	NOC2L	chr1	926723	927223	959308	-	32335	epithelial	method5_re2g	0.9972252405913004	0.9972252405913004	1
chr1:926723-927223	ENSG00000284662	OR4F16	chr1	926723	927223	686653	-	240320	epithelial	method5_re2g	0.9999235750362501	0.9999235750362501	1
chr1:926723-927223	ENSG00000284733	OR4F29	chr1	926723	927223	451677	-	475296	epithelial	method5_re2g	0.979581925547304	0.979581925547304	1
chr1:927266-927766	ENSG00000187583	PLEKHN1	chr1	927266	927766	966481	+	38965	epithelial	method5_re2g	0.6148998040820411	0.6148998040820411	1
chr1:927266-927766	ENSG00000187608	ISG15	chr1	927266	927766	1001137	+	73621	epithelial	method5_re2g	0.186391313477829	0.186391313477829	1
chr1:927266-927766	ENSG00000187634	SAMD11	chr1	927266	927766	923922	+	3594	epithelial	method5_re2g	0.9986388946257271	0.9986388946257271	1
chr1:927266-927766	ENSG00000187642	PERM1	chr1	927266	927766	982116	-	54600	epithelial	method5_re2g	0.4025343267252241	0.4025343267252241	1
chr1:927266-927766	ENSG00000187961	KLHL17	chr1	927266	927766	960583	+	33067	epithelial	method5_re2g	0.9974473477872806	0.9974473477872806	1
chr1:927266-927766	ENSG00000188290	HES4	chr1	927266	927766	1000171	-	72655	epithelial	method5_re2g	0.2424611568494126	0.2424611568494126	1
chr1:927266-927766	ENSG00000188976	NOC2L	chr1	927266	927766	959308	-	31792	epithelial	method5_re2g	0.9973722245567729	0.9973722245567729	1
