peak_id	gene_id	gene_name	chrom	peak_start	peak_end	tss_pos	strand	distance_bp	compartment	method	score	rE2G_probability	rE2G_binary
chr1:912794-913294	ENSG00000187583	PLEKHN1	chr1	912794	913294	966481	+	53437	stromal	method5_re2g	0.3582150399950185	0.3582150399950185	1
chr1:912794-913294	ENSG00000187634	SAMD11	chr1	912794	913294	923922	+	10878	stromal	method5_re2g	0.9980950296034032	0.9980950296034032	1
chr1:912794-913294	ENSG00000187642	PERM1	chr1	912794	913294	982116	-	69072	stromal	method5_re2g	0.25692516204696814	0.25692516204696814	1
chr1:912794-913294	ENSG00000187961	KLHL17	chr1	912794	913294	960583	+	47539	stromal	method5_re2g	0.5500194606637555	0.5500194606637555	1
chr1:912794-913294	ENSG00000188976	NOC2L	chr1	912794	913294	959308	-	46264	stromal	method5_re2g	0.9966816341833274	0.9966816341833274	1
chr1:912794-913294	ENSG00000284662	OR4F16	chr1	912794	913294	686653	-	226391	stromal	method5_re2g	0.9999025180184173	0.9999025180184173	1
chr1:912794-913294	ENSG00000284733	OR4F29	chr1	912794	913294	451677	-	461367	stromal	method5_re2g	0.999877022302941	0.999877022302941	1
chr1:915930-916430	ENSG00000187583	PLEKHN1	chr1	915930	916430	966481	+	50301	stromal	method5_re2g	0.35989567757915575	0.35989567757915575	1
chr1:915930-916430	ENSG00000187634	SAMD11	chr1	915930	916430	923922	+	7742	stromal	method5_re2g	0.9984482339732911	0.9984482339732911	1
chr1:915930-916430	ENSG00000187642	PERM1	chr1	915930	916430	982116	-	65936	stromal	method5_re2g	0.2571051567324042	0.2571051567324042	1
chr1:915930-916430	ENSG00000187961	KLHL17	chr1	915930	916430	960583	+	44403	stromal	method5_re2g	0.5529402602492476	0.5529402602492476	1
chr1:915930-916430	ENSG00000188976	NOC2L	chr1	915930	916430	959308	-	43128	stromal	method5_re2g	0.9967210556749646	0.9967210556749646	1
chr1:915930-916430	ENSG00000284662	OR4F16	chr1	915930	916430	686653	-	229527	stromal	method5_re2g	0.9998957829566144	0.9998957829566144	1
chr1:915930-916430	ENSG00000284733	OR4F29	chr1	915930	916430	451677	-	464503	stromal	method5_re2g	0.9998565122377858	0.9998565122377858	1
chr1:916459-916959	ENSG00000187583	PLEKHN1	chr1	916459	916959	966481	+	49772	stromal	method5_re2g	0.39892935052209216	0.39892935052209216	1
chr1:916459-916959	ENSG00000187634	SAMD11	chr1	916459	916959	923922	+	7213	stromal	method5_re2g	0.999035991037273	0.999035991037273	1
chr1:916459-916959	ENSG00000187642	PERM1	chr1	916459	916959	982116	-	65407	stromal	method5_re2g	0.2859132016690329	0.2859132016690329	1
chr1:916459-916959	ENSG00000187961	KLHL17	chr1	916459	916959	960583	+	43874	stromal	method5_re2g	0.594780950656147	0.594780950656147	1
chr1:916459-916959	ENSG00000188976	NOC2L	chr1	916459	916959	959308	-	42599	stromal	method5_re2g	0.9972402295959175	0.9972402295959175	1
chr1:916459-916959	ENSG00000284662	OR4F16	chr1	916459	916959	686653	-	230056	stromal	method5_re2g	0.9999244876105997	0.9999244876105997	1
chr1:916459-916959	ENSG00000284733	OR4F29	chr1	916459	916959	451677	-	465032	stromal	method5_re2g	0.9999212077870281	0.9999212077870281	1
chr1:917139-917639	ENSG00000187583	PLEKHN1	chr1	917139	917639	966481	+	49092	stromal	method5_re2g	0.3826479704910328	0.3826479704910328	1
chr1:917139-917639	ENSG00000187634	SAMD11	chr1	917139	917639	923922	+	6533	stromal	method5_re2g	0.998874733006104	0.998874733006104	1
chr1:917139-917639	ENSG00000187642	PERM1	chr1	917139	917639	982116	-	64727	stromal	method5_re2g	0.27385137657369063	0.27385137657369063	1
chr1:917139-917639	ENSG00000187961	KLHL17	chr1	917139	917639	960583	+	43194	stromal	method5_re2g	0.577439462102941	0.577439462102941	1
chr1:917139-917639	ENSG00000188976	NOC2L	chr1	917139	917639	959308	-	41919	stromal	method5_re2g	0.9970305427967319	0.9970305427967319	1
chr1:917139-917639	ENSG00000284662	OR4F16	chr1	917139	917639	686653	-	230736	stromal	method5_re2g	0.9999175396144924	0.9999175396144924	1
chr1:917139-917639	ENSG00000284733	OR4F29	chr1	917139	917639	451677	-	465712	stromal	method5_re2g	0.9999048500019028	0.9999048500019028	1
chr1:918363-918863	ENSG00000187583	PLEKHN1	chr1	918363	918863	966481	+	47868	stromal	method5_re2g	0.377414247677278	0.377414247677278	1
chr1:918363-918863	ENSG00000187634	SAMD11	chr1	918363	918863	923922	+	5309	stromal	method5_re2g	0.9989256694921758	0.9989256694921758	1
chr1:918363-918863	ENSG00000187642	PERM1	chr1	918363	918863	982116	-	63503	stromal	method5_re2g	0.26977748186001954	0.26977748186001954	1
chr1:918363-918863	ENSG00000187961	KLHL17	chr1	918363	918863	960583	+	41970	stromal	method5_re2g	0.5719476186444509	0.5719476186444509	1
chr1:918363-918863	ENSG00000188976	NOC2L	chr1	918363	918863	959308	-	40695	stromal	method5_re2g	0.996960048567954	0.996960048567954	1
chr1:918363-918863	ENSG00000284662	OR4F16	chr1	918363	918863	686653	-	231960	stromal	method5_re2g	0.9999144673829443	0.9999144673829443	1
chr1:918363-918863	ENSG00000284733	OR4F29	chr1	918363	918863	451677	-	466936	stromal	method5_re2g	0.9998952632567436	0.9998952632567436	1
chr1:919138-919638	ENSG00000187583	PLEKHN1	chr1	919138	919638	966481	+	47093	stromal	method5_re2g	0.38152653962053373	0.38152653962053373	1
chr1:919138-919638	ENSG00000187634	SAMD11	chr1	919138	919638	923922	+	4534	stromal	method5_re2g	0.999018142229475	0.999018142229475	1
chr1:919138-919638	ENSG00000187642	PERM1	chr1	919138	919638	982116	-	62728	stromal	method5_re2g	0.2731179308149425	0.2731179308149425	1
chr1:919138-919638	ENSG00000187961	KLHL17	chr1	919138	919638	960583	+	41195	stromal	method5_re2g	0.5761527843581303	0.5761527843581303	1
chr1:919138-919638	ENSG00000188976	NOC2L	chr1	919138	919638	959308	-	39920	stromal	method5_re2g	0.9970091061576569	0.9970091061576569	1
chr1:919138-919638	ENSG00000284662	OR4F16	chr1	919138	919638	686653	-	232735	stromal	method5_re2g	0.9999179816813416	0.9999179816813416	1
chr1:919138-919638	ENSG00000284733	OR4F29	chr1	919138	919638	451677	-	467711	stromal	method5_re2g	0.9998997310339949	0.9998997310339949	1
chr1:919865-920365	ENSG00000187583	PLEKHN1	chr1	919865	920365	966481	+	46366	stromal	method5_re2g	0.3864179405079104	0.3864179405079104	1
chr1:919865-920365	ENSG00000187634	SAMD11	chr1	919865	920365	923922	+	3807	stromal	method5_re2g	0.9991377149547533	0.9991377149547533	1
chr1:919865-920365	ENSG00000187642	PERM1	chr1	919865	920365	982116	-	62001	stromal	method5_re2g	0.27676588257786094	0.27676588257786094	1
chr1:919865-920365	ENSG00000187961	KLHL17	chr1	919865	920365	960583	+	40468	stromal	method5_re2g	0.5812482040715513	0.5812482040715513	1
chr1:919865-920365	ENSG00000188976	NOC2L	chr1	919865	920365	959308	-	39193	stromal	method5_re2g	0.9970687372417053	0.9970687372417053	1
chr1:919865-920365	ENSG00000284662	OR4F16	chr1	919865	920365	686653	-	233462	stromal	method5_re2g	0.9999224303828211	0.9999224303828211	1
chr1:919865-920365	ENSG00000284733	OR4F29	chr1	919865	920365	451677	-	468438	stromal	method5_re2g	0.9999076803318524	0.9999076803318524	1
chr1:920397-920897	ENSG00000187583	PLEKHN1	chr1	920397	920897	966481	+	45834	stromal	method5_re2g	0.40869328086694706	0.40869328086694706	1
chr1:920397-920897	ENSG00000187634	SAMD11	chr1	920397	920897	923922	+	3275	stromal	method5_re2g	0.9993793960230555	0.9993793960230555	1
chr1:920397-920897	ENSG00000187642	PERM1	chr1	920397	920897	982116	-	61469	stromal	method5_re2g	0.29316458022973113	0.29316458022973113	1
chr1:920397-920897	ENSG00000187961	KLHL17	chr1	920397	920897	960583	+	39936	stromal	method5_re2g	0.604470960477002	0.604470960477002	1
chr1:920397-920897	ENSG00000188976	NOC2L	chr1	920397	920897	959308	-	38661	stromal	method5_re2g	0.9973383430422164	0.9973383430422164	1
chr1:920397-920897	ENSG00000284662	OR4F16	chr1	920397	920897	686653	-	233994	stromal	method5_re2g	0.999935405690183	0.999935405690183	1
chr1:920397-920897	ENSG00000284733	OR4F29	chr1	920397	920897	451677	-	468970	stromal	method5_re2g	0.9999335084445472	0.9999335084445472	1
chr1:920990-921490	ENSG00000187583	PLEKHN1	chr1	920990	921490	966481	+	45241	stromal	method5_re2g	0.5162718224202267	0.5162718224202267	1
chr1:920990-921490	ENSG00000187634	SAMD11	chr1	920990	921490	923922	+	2682	stromal	method5_re2g	0.999798041535028	0.999798041535028	1
chr1:920990-921490	ENSG00000187642	PERM1	chr1	920990	921490	982116	-	60876	stromal	method5_re2g	0.3781355390752281	0.3781355390752281	1
chr1:920990-921490	ENSG00000187961	KLHL17	chr1	920990	921490	960583	+	39343	stromal	method5_re2g	0.7056999829640185	0.7056999829640185	1
chr1:920990-921490	ENSG00000188290	HES4	chr1	920990	921490	1000171	-	78931	stromal	method5_re2g	0.21366291419680802	0.21366291419680802	1
chr1:920990-921490	ENSG00000188976	NOC2L	chr1	920990	921490	959308	-	38068	stromal	method5_re2g	0.9983110480100142	0.9983110480100142	1
chr1:920990-921490	ENSG00000237330	RNF223	chr1	920990	921490	1074305	-	153065	stromal	method5_re2g	0.17921796762859296	0.17921796762859296	1
chr1:920990-921490	ENSG00000284662	OR4F16	chr1	920990	921490	686653	-	234587	stromal	method5_re2g	0.9999667004545584	0.9999667004545584	1
chr1:920990-921490	ENSG00000284733	OR4F29	chr1	920990	921490	451677	-	469563	stromal	method5_re2g	0.9999768196898751	0.9999768196898751	1
chr1:921661-922161	ENSG00000187583	PLEKHN1	chr1	921661	922161	966481	+	44570	stromal	method5_re2g	0.3904127132493306	0.3904127132493306	1
chr1:921661-922161	ENSG00000187634	SAMD11	chr1	921661	922161	923922	+	2011	stromal	method5_re2g	0.9993082240975828	0.9993082240975828	1
chr1:921661-922161	ENSG00000187642	PERM1	chr1	921661	922161	982116	-	60205	stromal	method5_re2g	0.27980515743210466	0.27980515743210466	1
chr1:921661-922161	ENSG00000187961	KLHL17	chr1	921661	922161	960583	+	38672	stromal	method5_re2g	0.5848573482908399	0.5848573482908399	1
chr1:921661-922161	ENSG00000188976	NOC2L	chr1	921661	922161	959308	-	37397	stromal	method5_re2g	0.9971025426531956	0.9971025426531956	1
chr1:921661-922161	ENSG00000284662	OR4F16	chr1	921661	922161	686653	-	235258	stromal	method5_re2g	0.9999308323849407	0.9999308323849407	1
chr1:921661-922161	ENSG00000284733	OR4F29	chr1	921661	922161	451677	-	470234	stromal	method5_re2g	0.9999211585083234	0.9999211585083234	1
chr1:922392-922892	ENSG00000187583	PLEKHN1	chr1	922392	922892	966481	+	43839	stromal	method5_re2g	0.386720164516299	0.386720164516299	1
chr1:922392-922892	ENSG00000187634	SAMD11	chr1	922392	922892	923922	+	1280	stromal	method5_re2g	0.9993710120946585	0.9993710120946585	1
chr1:922392-922892	ENSG00000187642	PERM1	chr1	922392	922892	982116	-	59474	stromal	method5_re2g	0.27705098625880703	0.27705098625880703	1
chr1:922392-922892	ENSG00000187961	KLHL17	chr1	922392	922892	960583	+	37941	stromal	method5_re2g	0.5807495217470404	0.5807495217470404	1
chr1:922392-922892	ENSG00000188976	NOC2L	chr1	922392	922892	959308	-	36666	stromal	method5_re2g	0.9970489113086638	0.9970489113086638	1
chr1:922392-922892	ENSG00000284662	OR4F16	chr1	922392	922892	686653	-	235989	stromal	method5_re2g	0.9999307219771361	0.9999307219771361	1
chr1:922392-922892	ENSG00000284733	OR4F29	chr1	922392	922892	451677	-	470965	stromal	method5_re2g	0.9999194299641119	0.9999194299641119	1
chr1:922928-923428	ENSG00000187583	PLEKHN1	chr1	922928	923428	966481	+	43303	stromal	method5_re2g	0.3929445124315169	0.3929445124315169	1
chr1:922928-923428	ENSG00000187634	SAMD11	chr1	922928	923428	923922	+	744	stromal	method5_re2g	0.9994157168711807	0.9994157168711807	1
chr1:922928-923428	ENSG00000187642	PERM1	chr1	922928	923428	982116	-	58938	stromal	method5_re2g	0.2816559507135355	0.2816559507135355	1
chr1:922928-923428	ENSG00000187961	KLHL17	chr1	922928	923428	960583	+	37405	stromal	method5_re2g	0.5871076570015267	0.5871076570015267	1
chr1:922928-923428	ENSG00000188976	NOC2L	chr1	922928	923428	959308	-	36130	stromal	method5_re2g	0.997122230344762	0.997122230344762	1
chr1:922928-923428	ENSG00000284662	OR4F16	chr1	922928	923428	686653	-	236525	stromal	method5_re2g	0.9999355036552773	0.9999355036552773	1
chr1:922928-923428	ENSG00000284733	OR4F29	chr1	922928	923428	451677	-	471501	stromal	method5_re2g	0.9999284885750513	0.9999284885750513	1
chr1:923583-924083	ENSG00000187583	PLEKHN1	chr1	923583	924083	966481	+	42648	stromal	method5_re2g	0.6341466717431905	0.6341466717431905	1
chr1:923583-924083	ENSG00000187608	ISG15	chr1	923583	924083	1001137	+	77304	stromal	method5_re2g	0.21899634906273377	0.21899634906273377	1
chr1:923583-924083	ENSG00000187634	SAMD11	chr1	923583	924083	923922	+	89	stromal	method5_re2g	0.9995186346002998	0.9995186346002998	1
chr1:923583-924083	ENSG00000187642	PERM1	chr1	923583	924083	982116	-	58283	stromal	method5_re2g	0.48396031679138574	0.48396031679138574	1
chr1:923583-924083	ENSG00000187961	KLHL17	chr1	923583	924083	960583	+	36750	stromal	method5_re2g	0.7980137403404527	0.7980137403404527	1
chr1:923583-924083	ENSG00000188290	HES4	chr1	923583	924083	1000171	-	76338	stromal	method5_re2g	0.2683983324510321	0.2683983324510321	1
chr1:923583-924083	ENSG00000188976	NOC2L	chr1	923583	924083	959308	-	35475	stromal	method5_re2g	0.9989753738213594	0.9989753738213594	1
chr1:923583-924083	ENSG00000237330	RNF223	chr1	923583	924083	1074305	-	150472	stromal	method5_re2g	0.2228323913014712	0.2228323913014712	1
chr1:923583-924083	ENSG00000284662	OR4F16	chr1	923583	924083	686653	-	237180	stromal	method5_re2g	0.9999834232136131	0.9999834232136131	1
chr1:923583-924083	ENSG00000284733	OR4F29	chr1	923583	924083	451677	-	472156	stromal	method5_re2g	0.9999908197987039	0.9999908197987039	1
chr1:924573-925073	ENSG00000187583	PLEKHN1	chr1	924573	925073	966481	+	41658	stromal	method5_re2g	0.7036510472851449	0.7036510472851449	1
chr1:924573-925073	ENSG00000187608	ISG15	chr1	924573	925073	1001137	+	76314	stromal	method5_re2g	0.20785698035785768	0.20785698035785768	1
chr1:924573-925073	ENSG00000187634	SAMD11	chr1	924573	925073	923922	+	901	stromal	method5_re2g	0.9849817947037679	0.9849817947037679	1
chr1:924573-925073	ENSG00000187642	PERM1	chr1	924573	925073	982116	-	57293	stromal	method5_re2g	0.4893959569993109	0.4893959569993109	1
chr1:924573-925073	ENSG00000187961	KLHL17	chr1	924573	925073	960583	+	35760	stromal	method5_re2g	0.9983120578243755	0.9983120578243755	1
chr1:924573-925073	ENSG00000188290	HES4	chr1	924573	925073	1000171	-	75348	stromal	method5_re2g	0.27024587730842153	0.27024587730842153	1
chr1:924573-925073	ENSG00000188976	NOC2L	chr1	924573	925073	959308	-	34485	stromal	method5_re2g	0.9982544731204818	0.9982544731204818	1
chr1:924573-925073	ENSG00000237330	RNF223	chr1	924573	925073	1074305	-	149482	stromal	method5_re2g	0.20333814936527506	0.20333814936527506	1
chr1:924573-925073	ENSG00000284662	OR4F16	chr1	924573	925073	686653	-	238170	stromal	method5_re2g	0.999968032608572	0.999968032608572	1
chr1:924573-925073	ENSG00000284733	OR4F29	chr1	924573	925073	451677	-	473146	stromal	method5_re2g	0.9943122251943396	0.9943122251943396	1
chr1:925433-925933	ENSG00000187583	PLEKHN1	chr1	925433	925933	966481	+	40798	stromal	method5_re2g	0.7220844675778323	0.7220844675778323	1
chr1:925433-925933	ENSG00000187608	ISG15	chr1	925433	925933	1001137	+	75454	stromal	method5_re2g	0.21616811431460442	0.21616811431460442	1
chr1:925433-925933	ENSG00000187634	SAMD11	chr1	925433	925933	923922	+	1761	stromal	method5_re2g	0.9996130005994429	0.9996130005994429	1
chr1:925433-925933	ENSG00000187642	PERM1	chr1	925433	925933	982116	-	56433	stromal	method5_re2g	0.508712614834371	0.508712614834371	1
chr1:925433-925933	ENSG00000187961	KLHL17	chr1	925433	925933	960583	+	34900	stromal	method5_re2g	0.9984635830562643	0.9984635830562643	1
chr1:925433-925933	ENSG00000188290	HES4	chr1	925433	925933	1000171	-	74488	stromal	method5_re2g	0.28021023185070015	0.28021023185070015	1
chr1:925433-925933	ENSG00000188976	NOC2L	chr1	925433	925933	959308	-	33625	stromal	method5_re2g	0.9984113042330263	0.9984113042330263	1
chr1:925433-925933	ENSG00000237330	RNF223	chr1	925433	925933	1074305	-	148622	stromal	method5_re2g	0.21046730631452104	0.21046730631452104	1
chr1:925433-925933	ENSG00000284662	OR4F16	chr1	925433	925933	686653	-	239030	stromal	method5_re2g	0.9999717674528856	0.9999717674528856	1
chr1:925433-925933	ENSG00000284733	OR4F29	chr1	925433	925933	451677	-	474006	stromal	method5_re2g	0.9952302571250222	0.9952302571250222	1
chr1:926253-926753	ENSG00000187583	PLEKHN1	chr1	926253	926753	966481	+	39978	stromal	method5_re2g	0.5864298689350663	0.5864298689350663	1
chr1:926253-926753	ENSG00000187634	SAMD11	chr1	926253	926753	923922	+	2581	stromal	method5_re2g	0.9985423775733813	0.9985423775733813	1
chr1:926253-926753	ENSG00000187642	PERM1	chr1	926253	926753	982116	-	55613	stromal	method5_re2g	0.3795830766739253	0.3795830766739253	1
chr1:926253-926753	ENSG00000187961	KLHL17	chr1	926253	926753	960583	+	34080	stromal	method5_re2g	0.9971057557814187	0.9971057557814187	1
chr1:926253-926753	ENSG00000188290	HES4	chr1	926253	926753	1000171	-	73668	stromal	method5_re2g	0.21488713096342843	0.21488713096342843	1
chr1:926253-926753	ENSG00000188976	NOC2L	chr1	926253	926753	959308	-	32805	stromal	method5_re2g	0.9969714204090121	0.9969714204090121	1
chr1:926253-926753	ENSG00000284662	OR4F16	chr1	926253	926753	686653	-	239850	stromal	method5_re2g	0.9999360744720108	0.9999360744720108	1
chr1:926253-926753	ENSG00000284733	OR4F29	chr1	926253	926753	451677	-	474826	stromal	method5_re2g	0.9815571784899125	0.9815571784899125	1
chr1:927201-927701	ENSG00000187583	PLEKHN1	chr1	927201	927701	966481	+	39030	stromal	method5_re2g	0.5888743056092313	0.5888743056092313	1
chr1:927201-927701	ENSG00000187634	SAMD11	chr1	927201	927701	923922	+	3529	stromal	method5_re2g	0.9985642505273278	0.9985642505273278	1
chr1:927201-927701	ENSG00000187642	PERM1	chr1	927201	927701	982116	-	54665	stromal	method5_re2g	0.3812255181873373	0.3812255181873373	1
chr1:927201-927701	ENSG00000187961	KLHL17	chr1	927201	927701	960583	+	33132	stromal	method5_re2g	0.9971361736163901	0.9971361736163901	1
chr1:927201-927701	ENSG00000188290	HES4	chr1	927201	927701	1000171	-	72720	stromal	method5_re2g	0.21510932239020875	0.21510932239020875	1
chr1:927201-927701	ENSG00000188976	NOC2L	chr1	927201	927701	959308	-	31857	stromal	method5_re2g	0.996999187801037	0.996999187801037	1
chr1:927201-927701	ENSG00000284662	OR4F16	chr1	927201	927701	686653	-	240798	stromal	method5_re2g	0.9999376793745354	0.9999376793745354	1
chr1:927201-927701	ENSG00000284733	OR4F29	chr1	927201	927701	451677	-	475774	stromal	method5_re2g	0.9822394280682994	0.9822394280682994	1
chr1:927721-928221	ENSG00000187583	PLEKHN1	chr1	927721	928221	966481	+	38510	stromal	method5_re2g	0.5708151961921212	0.5708151961921212	1
chr1:927721-928221	ENSG00000187634	SAMD11	chr1	927721	928221	923922	+	4049	stromal	method5_re2g	0.9984215072218494	0.9984215072218494	1
chr1:927721-928221	ENSG00000187642	PERM1	chr1	927721	928221	982116	-	54145	stromal	method5_re2g	0.3668541816381715	0.3668541816381715	1
chr1:927721-928221	ENSG00000187961	KLHL17	chr1	927721	928221	960583	+	32612	stromal	method5_re2g	0.9968961983259236	0.9968961983259236	1
chr1:927721-928221	ENSG00000188290	HES4	chr1	927721	928221	1000171	-	72200	stromal	method5_re2g	0.2082059942653071	0.2082059942653071	1
chr1:927721-928221	ENSG00000188976	NOC2L	chr1	927721	928221	959308	-	31337	stromal	method5_re2g	0.996735399746932	0.996735399746932	1
chr1:927721-928221	ENSG00000284662	OR4F16	chr1	927721	928221	686653	-	241318	stromal	method5_re2g	0.9999328007084956	0.9999328007084956	1
chr1:927721-928221	ENSG00000284733	OR4F29	chr1	927721	928221	451677	-	476294	stromal	method5_re2g	0.9789798097437227	0.9789798097437227	1
chr1:929617-930117	ENSG00000187583	PLEKHN1	chr1	929617	930117	966481	+	36614	stromal	method5_re2g	0.5659492253104406	0.5659492253104406	1
chr1:929617-930117	ENSG00000187634	SAMD11	chr1	929617	930117	923922	+	5945	stromal	method5_re2g	0.9977600730765548	0.9977600730765548	1
chr1:929617-930117	ENSG00000187642	PERM1	chr1	929617	930117	982116	-	52249	stromal	method5_re2g	0.36069556313824064	0.36069556313824064	1
chr1:929617-930117	ENSG00000187961	KLHL17	chr1	929617	930117	960583	+	30716	stromal	method5_re2g	0.9968463884729605	0.9968463884729605	1
chr1:929617-930117	ENSG00000188290	HES4	chr1	929617	930117	1000171	-	70304	stromal	method5_re2g	0.20353752448105	0.20353752448105	1
chr1:929617-930117	ENSG00000188976	NOC2L	chr1	929617	930117	959308	-	29441	stromal	method5_re2g	0.9966802414929788	0.9966802414929788	1
chr1:929617-930117	ENSG00000284662	OR4F16	chr1	929617	930117	686653	-	243214	stromal	method5_re2g	0.9999293729308353	0.9999293729308353	1
chr1:929617-930117	ENSG00000284733	OR4F29	chr1	929617	930117	451677	-	478190	stromal	method5_re2g	0.9772715306685178	0.9772715306685178	1
chr1:930350-930850	ENSG00000187583	PLEKHN1	chr1	930350	930850	966481	+	35881	stromal	method5_re2g	0.5618828355366249	0.5618828355366249	1
chr1:930350-930850	ENSG00000187634	SAMD11	chr1	930350	930850	923922	+	6678	stromal	method5_re2g	0.9977341252691616	0.9977341252691616	1
chr1:930350-930850	ENSG00000187642	PERM1	chr1	930350	930850	982116	-	51516	stromal	method5_re2g	0.35765771804507634	0.35765771804507634	1
chr1:930350-930850	ENSG00000187961	KLHL17	chr1	930350	930850	960583	+	29983	stromal	method5_re2g	0.9967852080561697	0.9967852080561697	1
chr1:930350-930850	ENSG00000188290	HES4	chr1	930350	930850	1000171	-	69571	stromal	method5_re2g	0.2019851482481905	0.2019851482481905	1
chr1:930350-930850	ENSG00000188976	NOC2L	chr1	930350	930850	959308	-	28708	stromal	method5_re2g	0.9966065142436585	0.9966065142436585	1
chr1:930350-930850	ENSG00000284662	OR4F16	chr1	930350	930850	686653	-	243947	stromal	method5_re2g	0.9999291259617727	0.9999291259617727	1
chr1:930350-930850	ENSG00000284733	OR4F29	chr1	930350	930850	451677	-	478923	stromal	method5_re2g	0.9766105581176902	0.9766105581176902	1
chr1:930873-931373	ENSG00000187583	PLEKHN1	chr1	930873	931373	966481	+	35358	stromal	method5_re2g	0.5568936125749689	0.5568936125749689	1
chr1:930873-931373	ENSG00000187634	SAMD11	chr1	930873	931373	923922	+	7201	stromal	method5_re2g	0.997838964968714	0.997838964968714	1
chr1:930873-931373	ENSG00000187642	PERM1	chr1	930873	931373	982116	-	50993	stromal	method5_re2g	0.3534913906965318	0.3534913906965318	1
chr1:930873-931373	ENSG00000187961	KLHL17	chr1	930873	931373	960583	+	29460	stromal	method5_re2g	0.9967102781476729	0.9967102781476729	1
chr1:930873-931373	ENSG00000188290	HES4	chr1	930873	931373	1000171	-	69048	stromal	method5_re2g	0.19884117324121028	0.19884117324121028	1
chr1:930873-931373	ENSG00000188976	NOC2L	chr1	930873	931373	959308	-	28185	stromal	method5_re2g	0.9965175666379061	0.9965175666379061	1
chr1:930873-931373	ENSG00000284662	OR4F16	chr1	930873	931373	686653	-	244470	stromal	method5_re2g	0.9999296881543983	0.9999296881543983	1
chr1:930873-931373	ENSG00000284733	OR4F29	chr1	930873	931373	451677	-	479446	stromal	method5_re2g	0.97692782876517	0.97692782876517	1
chr1:932566-933066	ENSG00000187583	PLEKHN1	chr1	932566	933066	966481	+	33665	stromal	method5_re2g	0.5712384260817829	0.5712384260817829	1
chr1:932566-933066	ENSG00000187634	SAMD11	chr1	932566	933066	923922	+	8894	stromal	method5_re2g	0.9977017990515072	0.9977017990515072	1
chr1:932566-933066	ENSG00000187642	PERM1	chr1	932566	933066	982116	-	49300	stromal	method5_re2g	0.3632950649705561	0.3632950649705561	1
chr1:932566-933066	ENSG00000187961	KLHL17	chr1	932566	933066	960583	+	27767	stromal	method5_re2g	0.9969190912525905	0.9969190912525905	1
chr1:932566-933066	ENSG00000188290	HES4	chr1	932566	933066	1000171	-	67355	stromal	method5_re2g	0.20273384440363731	0.20273384440363731	1
chr1:932566-933066	ENSG00000188976	NOC2L	chr1	932566	933066	959308	-	26492	stromal	method5_re2g	0.9967386218311868	0.9967386218311868	1
chr1:932566-933066	ENSG00000284662	OR4F16	chr1	932566	933066	686653	-	246163	stromal	method5_re2g	0.9999332032646021	0.9999332032646021	1
chr1:932566-933066	ENSG00000284733	OR4F29	chr1	932566	933066	451677	-	481139	stromal	method5_re2g	0.9791492702279514	0.9791492702279514	1
chr1:933301-933801	ENSG00000187583	PLEKHN1	chr1	933301	933801	966481	+	32930	stromal	method5_re2g	0.5798974010126852	0.5798974010126852	1
chr1:933301-933801	ENSG00000187634	SAMD11	chr1	933301	933801	923922	+	9629	stromal	method5_re2g	0.9978842590239946	0.9978842590239946	1
chr1:933301-933801	ENSG00000187642	PERM1	chr1	933301	933801	982116	-	48565	stromal	method5_re2g	0.3701876344378931	0.3701876344378931	1
chr1:933301-933801	ENSG00000187961	KLHL17	chr1	933301	933801	960583	+	27032	stromal	method5_re2g	0.9970286394721511	0.9970286394721511	1
chr1:933301-933801	ENSG00000188290	HES4	chr1	933301	933801	1000171	-	66620	stromal	method5_re2g	0.20558049279819487	0.20558049279819487	1
chr1:933301-933801	ENSG00000188976	NOC2L	chr1	933301	933801	959308	-	25757	stromal	method5_re2g	0.996848228100462	0.996848228100462	1
chr1:933301-933801	ENSG00000284662	OR4F16	chr1	933301	933801	686653	-	246898	stromal	method5_re2g	0.9999372204151611	0.9999372204151611	1
chr1:933301-933801	ENSG00000284733	OR4F29	chr1	933301	933801	451677	-	481874	stromal	method5_re2g	0.9812457659871476	0.9812457659871476	1
chr1:934978-935478	ENSG00000187583	PLEKHN1	chr1	934978	935478	966481	+	31253	stromal	method5_re2g	0.5844495058107139	0.5844495058107139	1
chr1:934978-935478	ENSG00000187634	SAMD11	chr1	934978	935478	923922	+	11306	stromal	method5_re2g	0.9975683699627066	0.9975683699627066	1
chr1:934978-935478	ENSG00000187642	PERM1	chr1	934978	935478	982116	-	46888	stromal	method5_re2g	0.37296857228440483	0.37296857228440483	1
chr1:934978-935478	ENSG00000187961	KLHL17	chr1	934978	935478	960583	+	25355	stromal	method5_re2g	0.9970956508233688	0.9970956508233688	1
chr1:934978-935478	ENSG00000188290	HES4	chr1	934978	935478	1000171	-	64943	stromal	method5_re2g	0.20735488437753113	0.20735488437753113	1
chr1:934978-935478	ENSG00000188976	NOC2L	chr1	934978	935478	959308	-	24080	stromal	method5_re2g	0.9969144539775212	0.9969144539775212	1
chr1:934978-935478	ENSG00000284662	OR4F16	chr1	934978	935478	686653	-	248575	stromal	method5_re2g	0.9999366222922855	0.9999366222922855	1
chr1:934978-935478	ENSG00000284733	OR4F29	chr1	934978	935478	451677	-	483551	stromal	method5_re2g	0.9804586770034961	0.9804586770034961	1
